,Comparison,Correlation,P_value
9181,UQCRC2_proteomics,-0.3945326247460934,0.001251484745691272
5240,NAPA_proteomics,-0.394253449937688,0.0012619038211436572
3858,IDUA_proteomics,-0.394126200849498,0.0012623027232755953
113,ACSF2_proteomics,-0.39311988282929444,0.0013224989683304263
395,ANGPTL4_proteomics,0.3929253058027984,0.0013276750394341365
6391,PPP1R14B_proteomics,0.39279782334843405,0.0013282325101140549
2502,EIF1B_proteomics,-0.3926571711456852,0.0013297564992816883
5326,NDUFA8_proteomics,-0.39178980643968575,0.0013744720503005192
1318,CCT6A_proteomics,0.39180984385285733,0.0013744720503005192
90,ACLY_proteomics,0.39118139705143745,0.0014016610487372187
91,ACLY_proteomics,0.39118139705143745,0.0014016610487372187
3117,FZD1_proteomics,0.3909120145682141,0.0014129339971286504
9445,XPNPEP1_proteomics,0.3895013062291278,0.0015114271767044758
2856,FAM49A_proteomics,-0.38932767972935145,0.001516028322281023
862,BCL10_proteomics,0.389167764089556,0.0015164165926412718
8377,TBC1D8B_proteomics,0.38909453099782776,0.0015164165926412718
6018,PGM3_proteomics,0.38793591719248066,0.0015800841555720798
8814,TRADD_proteomics,0.38784998783404745,0.0015800841555720798
6172,PLCL2_proteomics,-0.3878597878423546,0.0015800841555720798
768,ATP6V1G2_proteomics,-0.38801113109821417,0.0015800841555720798
7405,SCPEP1_proteomics,-0.386583468079414,0.0016769949116873073
6245,PMVK_proteomics,0.38610056024315736,0.001709355306417978
6806,RABL6_proteomics,-0.3858770657617188,0.0017193049634937792
9297,VPS13C_proteomics,-0.38489556754319354,0.0017898446461788863
349,ALKBH4_proteomics,0.3848726227496497,0.0017898446461788863
760,ATP6V1A_proteomics,-0.38440820031819267,0.0018226429366559366
4618,MAPK1_proteomics,0.38394642699187687,0.0018557825737842662
5477,NNMT_proteomics,0.38352037036875875,0.0018606801724138989
6223,PLSCR4_proteomics,0.4070104768852263,0.0018606801724138989
9180,UQCRC1_proteomics,-0.3836943270009517,0.0018606801724138989
2703,ERP29_proteomics,-0.3834655849013757,0.0018606801724138989
7976,SORD_proteomics,-0.38334201299263626,0.0018623514690876632
3383,GPD1L_proteomics,-0.38218592617613373,0.001906233017130175
5339,NDUFB10_proteomics,-0.38242885064651744,0.001906233017130175
4603,MAP3K7CL_proteomics,0.4910453524700379,0.001906233017130175
8360,TBC1D13_proteomics,-0.3822829611001698,0.001906233017130175
8147,STARD5_proteomics,-0.39828420156650574,0.001906233017130175
4924,MPI_proteomics,0.382524286152424,0.001906233017130175
6661,PTPRCAP_proteomics,-0.4948637768637183,0.001906233017130175
8629,TMEM159_proteomics,0.3815584414711376,0.0019546578441454283
138,ACTN4_proteomics,-0.38105831877856056,0.0019741709782535016
8380,TBCA_proteomics,0.3811917924160885,0.0019741709782535016
137,ACTN4_proteomics,-0.38105831877856056,0.0019741709782535016
2275,DMXL2_proteomics,-0.37952870092449226,0.002100332373517372
3529,H6PD_proteomics,0.3796135927972575,0.002100332373517372
5317,NDUFA13_proteomics,-0.3796411999038003,0.002100332373517372
7498,SEPT6_proteomics,-0.3790389139863016,0.0021297132295705233
8246,SUOX_proteomics,-0.3789816761155964,0.0021297132295705233
450,ANXA6_proteomics,-0.3788574848666766,0.0021297132295705233
451,ANXA6_proteomics,-0.3788574848666766,0.0021297132295705233
6292,POLR1E_proteomics,0.3787397020644232,0.002131875991635731
8869,TRIM55_proteomics,0.4413679653215082,0.0021992997302104984
2012,CYB5R3_proteomics,0.37723810341941705,0.002226439861785864
1498,CETN3_proteomics,0.3775227854940477,0.002226439861785864
954,BRIX1_proteomics,0.3771419296205561,0.002226439861785864
5355,NDUFS5_proteomics,-0.3774090872154351,0.002226439861785864
7739,SLC2A3_proteomics,0.3771057611596619,0.002226439861785864
9473,YDJC_proteomics,0.3911674606686435,0.002226439861785864
7949,SNX18_proteomics,-0.3771883630992352,0.002226439861785864
7961,SNX6_proteomics,-0.3763416733375697,0.0023019789386446296
9178,UQCR11_proteomics,-0.3971770856312512,0.002318310866464257
5819,PARD3B_proteomics,-0.37571524524158917,0.0023527627856527317
4859,MKRN2_proteomics,-0.374914546552907,0.002436739481858644
1321,CCT8_proteomics,0.37462100054816455,0.0024610494620518064
5325,NDUFA7_proteomics,-0.37418714646403767,0.002502907146978679
5989,PFDN5_proteomics,0.3740763737505586,0.002505195524498299
2480,EFNA1_proteomics,0.37308274386325946,0.002552878793795262
6802,RABGGTB_proteomics,0.3729689559086916,0.002552878793795262
9183,UQCRQ_proteomics,-0.3735800109505546,0.002552878793795262
6769,RAB39A_proteomics,0.3868968422862116,0.002552878793795262
4931,MPP7_proteomics,-0.37296955048658226,0.002552878793795262
315,ALDH16A1_proteomics,-0.37307603582034093,0.002552878793795262
5167,MYL6B_proteomics,0.3733072929476111,0.002552878793795262
156,ADA2_proteomics,-0.3732390479518142,0.002552878793795262
3887,IFT81_proteomics,0.371808731951722,0.0026907206886939913
2608,ENO1_proteomics,0.371415626532341,0.002731096553421654
5327,NDUFA9_proteomics,-0.3712303758755275,0.0027440321893646017
2902,FBP1_proteomics,-0.3710154638825103,0.00276106580694682
4456,LRRC40_proteomics,0.3703127767137431,0.002845166530270753
3536,HACL1_proteomics,-0.3700680036694944,0.002849829425525984
3428,GRB14_proteomics,-0.3701074646295901,0.002849829425525984
24,ABCB6_proteomics,0.3700167055076049,0.002849829425525984
5201,N4BP1_proteomics,-0.36992381581068556,0.0028506740852673484
1669,CMIP_proteomics,0.36947639118517217,0.0028819385965254806
5188,MYO9A_proteomics,0.3694564860706743,0.0028819385965254806
3743,HOOK1_proteomics,0.3693058401998746,0.0028819385965254806
4829,MID1_proteomics,0.3692587364155684,0.0028819385965254806
6969,REEP6_proteomics,-0.3691856162360081,0.0028819385965254806
2349,DPH2_proteomics,0.36936355398782583,0.0028819385965254806
2489,EGLN1_proteomics,0.36900295161416896,0.0028957048731207864
1291,CCDC9B_proteomics,-0.36889984370156387,0.0028983576723293747
6482,PRKCD_proteomics,-0.36877422662756365,0.0029042265351174722
819,BAG2_proteomics,-0.36857794890806905,0.0029083624366118936
9240,UTP25_proteomics,0.36864290830254776,0.0029083624366118936
5359,NDUFV1_proteomics,-0.3682057559768551,0.002949401146215985
770,ATP6V1H_proteomics,-0.3679221579585842,0.0029782094084584913
3833,HYI_proteomics,0.3675594212683761,0.0029949616047945556
8841,TRAPPC8_proteomics,-0.36761191443548347,0.0029949616047945556
9116,UBXN2A_proteomics,-0.3808789970801559,0.0029949616047945556
4680,MBP_proteomics,-0.3675391045313474,0.0029949616047945556
2545,EIF4H_proteomics,0.3670563509753628,0.003044546085441041
9365,WDR1_proteomics,-0.36596035255276177,0.003170158836795374
8379,TBC1D9B_proteomics,0.36611840769269177,0.003170158836795374
1314,CCT2_proteomics,0.3658935639785237,0.003170158836795374
3291,GLUL_proteomics,-0.3659704656180208,0.003170158836795374
7494,SEPT10_proteomics,0.3658117262113822,0.003170410271348474
765,ATP6V1E1_proteomics,-0.36570045590618017,0.00317205907542639
3099,FUK_proteomics,0.3655620466401212,0.00317205907542639
5262,NBEA_proteomics,0.36561045495428623,0.00317205907542639
4701,MCRIP1_proteomics,-0.3652931525689616,0.003201085840897313
8403,TCEA3_proteomics,0.3652004502539362,0.0032032166090081972
2663,EPS15_proteomics,-0.3650181446849491,0.0032144965693617607
2107,DCTPP1_proteomics,0.3649702666204092,0.0032144965693617607
8421,TCP1_proteomics,0.3648213873093492,0.0032254248509011756
265,AHSA1_proteomics,-0.36440671301154454,0.0032778488370393834
2967,FGD3_proteomics,-0.36424051326204687,0.003291764767407255
8559,TKT_proteomics,-0.36413005479117166,0.003296977911106052
8938,TSR1_proteomics,0.36392024352224567,0.003317944798378545
7633,SIGIRR_proteomics,-0.3631945866415711,0.0034222104199973084
673,ASL_proteomics,0.36268241281354946,0.0034874583720467863
303,AKR1C3_proteomics,0.36264441599065933,0.0034874583720467863
2117,DDB2_proteomics,0.362470937359665,0.0035035981399779187
9269,VBP1_proteomics,0.36177388130536303,0.0036083979304752456
4197,KIF1B_proteomics,0.3748215182765523,0.0036123039074561136
4198,KIF1B_proteomics,0.3748215182765523,0.0036123039074561136
8154,STAT6_proteomics,0.36138889496287246,0.0036354576086501467
6479,PRKAR2B_proteomics,-0.3612850861335267,0.003640369242423918
6230,PLXNB2_proteomics,0.3607694580828442,0.0037170190506511758
921,BNIP3_proteomics,0.360572963822919,0.0037384291209880574
4179,KIAA1107_proteomics,0.36042589771963773,0.003751224505570296
8837,TRAPPC4_proteomics,-0.3600683038761979,0.0038016614144440204
5316,NDUFA12_proteomics,-0.35977883115754644,0.003840405389185433
6404,PPP1R3G_proteomics,0.3595762447058594,0.0038637080174277892
2915,FBXO17_proteomics,0.3591625850772946,0.003925950851691197
6064,PHYHD1_proteomics,-0.35893575507085185,0.003954292499810084
5353,NDUFS3_proteomics,-0.3585902988555222,0.004005089857972997
2974,FGFR1OP2_proteomics,-0.35850420379696923,0.004007480755175476
8191,STRBP_proteomics,-0.3581534935961332,0.004059963153666692
4003,IRF2_proteomics,-0.35780714554980597,0.004112263214183246
8732,TNK1_proteomics,0.3776799130349505,0.004162571404652022
1124,CAB39_proteomics,-0.357286756850771,0.004184989410807227
7036,RHPN2_proteomics,0.355743809226446,0.004481790896017179
6233,PM20D2_proteomics,0.3554231883658879,0.004533731043288924
533,APTX_proteomics,-0.3553185990792588,0.004540510292388069
7508,SERF2_proteomics,-0.35498017525090914,0.004596931485555267
1538,CHD3_proteomics,-0.35486236523644765,0.004606697693995367
3842,ICAM1_proteomics,0.354766890442215,0.004611751423476791
861,BCKDK_proteomics,0.35468735151437697,0.004613448638008372
1325,CD151_proteomics,0.35443586985020137,0.004652075996592143
1316,CCT4_proteomics,0.3543138197139176,0.004663033260512468
201,ADH1C_proteomics,-0.35424114976509724,0.004663394227358798
6893,RBKS_proteomics,0.3540395447400728,0.0046916841326721335
4141,KCTD9_proteomics,0.35348116335831603,0.004747453341171715
8978,TTLL12_proteomics,0.3534088475419026,0.004747453341171715
9177,UQCR10_proteomics,-0.35362128221935096,0.004747453341171715
7350,SAP30_proteomics,0.3533630066886211,0.004747453341171715
6171,PLCL1_proteomics,-0.3536417598612946,0.004747453341171715
2228,DHX30_proteomics,-0.3533835756815455,0.004747453341171715
6633,PTK2B_proteomics,-0.35322982357769356,0.004761434368960106
6426,PPP4R2_proteomics,-0.35291132025436805,0.004816431466471445
7737,SLC2A13_proteomics,0.3522677845213178,0.0049453880498449895
8819,TRAF3IP2_proteomics,0.3736734102524764,0.005010633558153202
832,BASP1_proteomics,-0.35159822441521404,0.005051617708646667
3044,FNBP1_proteomics,-0.35161183561023734,0.005051617708646667
8879,TRIP6_proteomics,0.35146632452843085,0.00506632028877092
4678,MBOAT2_proteomics,-0.37259565165564057,0.0051857879765137855
6204,PLIN2_proteomics,0.35079348655740306,0.005192237809491737
1605,CKS1B_proteomics,0.3875714547433687,0.005276608155520607
8594,TMCO6_proteomics,0.3997963511951595,0.005429046683955713
3532,HABP4_proteomics,-0.34958525168638743,0.005435754317949116
9282,VIL1_proteomics,-0.34922323515762355,0.0055090577472649786
8993,TUBB2B_proteomics,-0.37822390906877346,0.005520568685017245
1385,CDC37L1_proteomics,-0.3488368505981828,0.005571530613939835
731,ATP2B4_proteomics,0.3487729971921214,0.005571530613939835
2148,DDX47_proteomics,0.3486538165508727,0.005584738714642376
7432,SDR39U1_proteomics,-0.3484616450421818,0.005616589936825909
7734,SLC27A4_proteomics,-0.34788606880710815,0.005645305764588654
2701,ERO1A_proteomics,0.34813364763206844,0.005645305764588654
3424,GRAP_proteomics,-0.40721232351387093,0.005645305764588654
8610,TMEM115_proteomics,-0.348132530040971,0.005645305764588654
5985,PFAS_proteomics,0.34798048493948563,0.005645305764588654
2233,DHX36_proteomics,-0.34788612168167454,0.005645305764588654
955,BRK1_proteomics,-0.34798339446610416,0.005645305764588654
5469,NME7_proteomics,0.3474015826975238,0.005753357600292955
4261,KRIT1_proteomics,0.34708130031736795,0.005820011530087237
7481,SEMA5B_proteomics,0.3465001622188565,0.005825321544997199
1904,CRYBG1_proteomics,0.34654232649486005,0.005825321544997199
3657,HK2_proteomics,0.34643842151101145,0.005825321544997199
5344,NDUFB5_proteomics,-0.3468640808567945,0.005825321544997199
2704,ERP44_proteomics,-0.3466758190660292,0.005825321544997199
3128,GABARAPL1_proteomics,-0.4930548890065374,0.005825321544997199
6749,RAB20_proteomics,0.34674004811517467,0.005825321544997199
6646,PTPN12_proteomics,0.3467221895068134,0.005825321544997199
8838,TRAPPC5_proteomics,-0.3464420069159735,0.005825321544997199
844,BBS7_proteomics,0.34641667239244023,0.005825321544997199
703,ATG3_proteomics,-0.3461763172221369,0.00587190963823112
3919,IL16_proteomics,-0.3460523626953505,0.0058879450188268545
6697,PXK_proteomics,-0.34575729912014247,0.005949671687096986
8165,STK10_proteomics,-0.34540211015772043,0.006028273308442953
8828,TRAPPC1_proteomics,-0.3451177063218399,0.006088481132725744
3415,GPX3_proteomics,-0.345019270500481,0.006098200509369484
1218,CAV1_proteomics,0.3448892654221376,0.0060994933381799355
7134,RP2_proteomics,0.34489599513574837,0.0060994933381799355
7592,SH3BGRL_proteomics,-0.3447303483454712,0.006125936066831638
1404,CDH2_proteomics,0.34431659161392014,0.006223111775806852
8857,TRIM26_proteomics,-0.3440023564452469,0.006289832960995469
3265,GLB1_proteomics,-0.34395390313878,0.006289832960995469
9502,YWHAQ_proteomics,0.34348453974608073,0.006405325643857456
5320,NDUFA4_proteomics,-0.34305874475933684,0.006510123853800436
4629,MAPKAP1_proteomics,-0.34277538735917523,0.0065667328006639636
6001,PGAM1_proteomics,0.34274097775522383,0.0065667328006639636
5990,PFDN6_proteomics,0.3425954294135673,0.006586521302867615
2922,FBXO4_proteomics,0.34255056126012573,0.006586521302867615
764,ATP6V1D_proteomics,-0.3421758710075902,0.006678957767059821
9416,WIPF2_proteomics,0.3420567392633604,0.006696199603747305
750,ATP5S_proteomics,-0.34149914354412636,0.0068453831034149225
8302,TACC1_proteomics,-0.34107610011861256,0.006937373824714117
2778,FABP1_proteomics,-0.3410926562717056,0.006937373824714117
6415,PPP2R5A_proteomics,0.34057690599867263,0.007054319913317857
4557,MALT1_proteomics,0.3406072338175731,0.007054319913317857
5229,NAGK_proteomics,-0.340442746694123,0.007067528034228231
7736,SLC2A1_proteomics,0.3404138466398226,0.007067528034228231
5682,OGDHL_proteomics,-0.34024994408521625,0.007099979920622307
6103,PIK3IP1_proteomics,-0.4273764926427299,0.007136879974319832
2607,ENGASE_proteomics,0.33982425439837494,0.007177448169237333
4259,KRBA1_proteomics,0.45995701128185745,0.007177448169237333
3237,GGH_proteomics,-0.3395637862864458,0.0072412390755114435
6933,RBP1_proteomics,-0.33922069726526183,0.0073321788184259745
2708,ESF1_proteomics,0.3387833597374673,0.007454987310111515
1962,CTSA_proteomics,-0.338514183328769,0.00752397332530985
8963,TTC39A_proteomics,0.338215744702421,0.007557612306169041
4993,MRPL52_proteomics,-0.33818377283704276,0.007557612306169041
5230,NAGLU_proteomics,-0.33817622092685656,0.007557612306169041
1458,CELSR1_proteomics,0.33828051767547707,0.007557612306169041
3995,IQGAP2_proteomics,-0.33801076111547856,0.0075930440723532755
1664,CMAS_proteomics,0.33789561541931185,0.007611871404953948
3888,IFT88_proteomics,0.3375564437578712,0.007705960094652884
2008,CXorf57_proteomics,0.41290475996957315,0.0077392366160768675
6533,PRPS2_proteomics,0.33716734227321327,0.00779827435427479
8705,TMSB4X_proteomics,-0.33710214558171053,0.007800666815860959
288,AKAP12_proteomics,0.3370436689397178,0.007800815803782337
545,ARF4_proteomics,-0.33667585498283736,0.00790703246679375
6323,PON2_proteomics,0.33656143639035563,0.00791888009112759
4025,ISPD_proteomics,0.3365259875435305,0.00791888009112759
766,ATP6V1F_proteomics,-0.336355578496951,0.007957915871478946
640,ARPC2_proteomics,-0.33618147696140066,0.007998446175202617
6071,PI4KA_proteomics,-0.3359598032357948,0.00801587714343198
7391,SCD_proteomics,0.34356805716284333,0.00801587714343198
649,ARRDC1_proteomics,-0.33606685391502567,0.00801587714343198
6727,QTRT1_proteomics,0.3358315832586241,0.008040760985727046
6584,PSMD10_proteomics,0.3357471272465209,0.008050419725146066
7392,SCD5_proteomics,-0.33550087991500993,0.008105885665224891
3882,IFT46_proteomics,0.33547579242138453,0.008105885665224891
5768,PACS1_proteomics,-0.3349579708829782,0.008269807567437986
147,ACTRT1_proteomics,-0.49476294343203986,0.008316726734704101
4430,LPIN1_proteomics,-0.34868765436579263,0.008335649461797674
5782,PAH_proteomics,-0.334597218929385,0.008338802318185045
8954,TTC27_proteomics,0.3344300514872854,0.008345932363757587
3636,HILPDA_proteomics,0.44248243156075745,0.008345932363757587
4633,MAPRE1_proteomics,-0.3344445157984299,0.008345932363757587
3351,GOLPH3_proteomics,-0.33410011555945596,0.008438012457854938
433,ANKS6_proteomics,0.3339560495952779,0.00847031640333731
2078,DCAF1_proteomics,-0.33360887951948603,0.008577669411002664
2017,CYBRD1_proteomics,-0.3332826415232935,0.008657731695323464
157,ADAL_proteomics,0.33328677778155835,0.008657731695323464
154,ACYP2_proteomics,-0.33317120523093613,0.008678712798423149
2386,DTD1_proteomics,0.3326691638786442,0.008833621602837008
1115,CA12_proteomics,0.3326500884103223,0.008833621602837008
3263,GKN1_proteomics,-0.41261628916752346,0.00884965439754849
2365,DPYD_proteomics,-0.332345817166089,0.00890775674124745
2728,EVI2B_proteomics,-0.33802458466304397,0.00900279477916228
