,Comparison,Correlation,P_value
4789,PRKCB_proteomics,0.395927398323319,0.006516093610603272
455,ARMC8_proteomics,0.39990217697825337,0.006516093610603272
2290,FUS_proteomics,-0.39563743710017996,0.006516093610603272
1008,CDC42BPA_proteomics,0.40282621099287175,0.006582741386477683
6805,UTP15_proteomics,-0.39478132987018066,0.006582741386477683
6410,TMLHE_proteomics,-0.3936222539977408,0.006749608135310162
1693,DNAJA3_proteomics,-0.3938460073576744,0.006749608135310162
6994,YARS2_proteomics,-0.39291776335665773,0.006875992430352113
4984,QSOX1_proteomics,0.3923920582875743,0.006947834697189724
4819,PRPF6_proteomics,-0.3920732050319938,0.006954604873294738
1123,CHKB_proteomics,0.4122317706294195,0.006985425463165853
3972,NEBL_proteomics,-0.3909720715045347,0.006992951154932629
7063,ZFYVE16_proteomics,0.39096118845808414,0.006992951154932629
7018,YWHAB_proteomics,-0.3907993932974937,0.006992951154932629
2808,HSDL2_proteomics,-0.3885678385449693,0.007648502961264302
6012,STAG2_proteomics,-0.38815226851587215,0.007696609982429483
1619,DEK_proteomics,-0.3866240936566072,0.008048316382888627
194,AIFM1_proteomics,-0.3866421909876992,0.008048316382888627
2434,GLYR1_proteomics,-0.3859942664979877,0.008180991447519744
5780,SLC5A6_proteomics,-0.40787080925463376,0.008310930683215574
266,AMDHD2_proteomics,0.41031277129370136,0.0089776850918999
4081,NOP58_proteomics,-0.3829224048845531,0.009067030470099264
6685,UBE2H_proteomics,0.3807822321794652,0.00918037613898808
6663,UBA2_proteomics,-0.38143384560831495,0.00918037613898808
6553,TRMT1L_proteomics,-0.3883018884350328,0.00918037613898808
1098,CGGBP1_proteomics,0.3806944665040263,0.00918037613898808
1857,EHD1_proteomics,0.3810178905562931,0.00918037613898808
2094,FAM114A1_proteomics,0.3812685345509499,0.00918037613898808
3366,MAGED2_proteomics,-0.38109893935149447,0.00918037613898808
6057,STRN3_proteomics,0.3814676921703357,0.00918037613898808
6641,TXNDC12_proteomics,-0.3801185104297905,0.009197077476334747
6749,UMPS_proteomics,-0.38025204344831126,0.009197077476334747
2738,HMGB1_proteomics,-0.37818449377621327,0.009462937263275059
4818,PRPF4B_proteomics,-0.3782822084483217,0.009462937263275059
3662,MRPL17_proteomics,-0.37881200028957956,0.009462937263275059
5445,S100A16_proteomics,0.3787097040116302,0.009462937263275059
2609,H2AFY_proteomics,-0.3785978630317462,0.009462937263275059
1753,DPM1_proteomics,-0.3780973493028845,0.009462937263275059
2008,ERCC5_proteomics,-0.39116795858399594,0.00951392760730858
6824,VAPB_proteomics,-0.3776551389545374,0.00951392760730858
1114,CHD4_proteomics,-0.3768805723873609,0.009697386707787903
4162,NUDT21_proteomics,-0.37521333625030234,0.010040975686184323
628,BCL2L1_proteomics,-0.3883190619933488,0.010040975686184323
5687,SIPA1L1_proteomics,0.4112963089789592,0.010040975686184323
2769,HNRNPH3_proteomics,-0.37500230436188087,0.010040975686184323
6502,TRAF6_proteomics,0.38815349076555755,0.010040975686184323
3182,LAMTOR5_proteomics,0.3749663035833009,0.010040975686184323
3730,MRPS9_proteomics,-0.3747087475266942,0.010040975686184323
3795,MUC5AC_proteomics,0.38959612374065866,0.01021342550044065
1486,CXCL8_proteomics,0.6096561897498045,0.010432589786353821
5057,RAD50_proteomics,-0.3729397864810128,0.010512371386833629
2105,FAM160B1_proteomics,0.37274167379761525,0.010512371386833629
6456,TOMM70_proteomics,-0.37249954500118665,0.010528611175385253
6406,TMEM87B_proteomics,-0.37211348495701535,0.010528611175385253
3407,MAPK13_proteomics,-0.37216992395217,0.010528611175385253
2820,HSPA4L_proteomics,0.37174649704381124,0.010607680064736166
5578,SEPHS1_proteomics,-0.3714782198773616,0.01064229851435677
877,CASK_proteomics,-0.36646089073355204,0.010774282934743414
6935,WDR5_proteomics,-0.36754633759354804,0.010774282934743414
5476,SARNP_proteomics,-0.36898329343516456,0.010774282934743414
3747,MT1F_proteomics,0.39812179771517997,0.010774282934743414
4139,NTHL1_proteomics,-0.40630487917772595,0.010774282934743414
3352,LYVE1_proteomics,0.4177091909834008,0.010774282934743414
6875,VPS4B_proteomics,0.36705943402972685,0.010774282934743414
369,APOO_proteomics,-0.3678730189223076,0.010774282934743414
770,C20orf24_proteomics,-0.41400491668063805,0.010774282934743414
1834,EEF1B2_proteomics,-0.3672252038226902,0.010774282934743414
6140,SYTL4_proteomics,0.4105183952273274,0.010774282934743414
6272,THOC3_proteomics,-0.3754702866043268,0.010774282934743414
5790,SLIRP_proteomics,-0.3694740083520237,0.010774282934743414
2761,HNRNPA3_proteomics,-0.3677608066245617,0.010774282934743414
20,ABCB7_proteomics,-0.36945630740149593,0.010774282934743414
3068,KDM2A_proteomics,0.3905333102473505,0.010774282934743414
4023,NHLRC2_proteomics,0.37007451711738576,0.010774282934743414
5237,RMND1_proteomics,-0.38419760599840025,0.010774282934743414
6550,TRMT10C_proteomics,-0.3708539396326319,0.010774282934743414
6216,TCERG1_proteomics,-0.3691256182195114,0.010774282934743414
6287,TIMM10_proteomics,-0.37762063626114295,0.010774282934743414
5302,RPL22_proteomics,-0.36699693588710647,0.010774282934743414
1949,EML4_proteomics,-0.36728261512041815,0.010774282934743414
500,ATE1_proteomics,0.3671499987292779,0.010774282934743414
6799,USP7_proteomics,-0.3683515893363379,0.010774282934743414
3605,MMS19_proteomics,0.3689503934647764,0.010774282934743414
5763,SLC38A10_proteomics,0.38583279657253927,0.010774282934743414
5130,RBM39_proteomics,-0.36933656844205864,0.010774282934743414
3748,MT1G_proteomics,0.3658242751426714,0.010780478755115397
2159,FBL_proteomics,-0.3660116939417167,0.010780478755115397
5719,SLC25A13_proteomics,-0.3658825208576216,0.010780478755115397
1378,CRABP1_proteomics,0.43845722311747126,0.010816454192415607
4012,NFS1_proteomics,-0.36528292106755456,0.01084585076587593
5457,SAE1_proteomics,-0.3652189792066074,0.01084585076587593
1677,DKC1_proteomics,-0.36419985458393844,0.011251453312595985
2240,FLII_proteomics,0.3638571186866184,0.011252414113657154
236,ALDH2_proteomics,-0.36367873885564056,0.011252414113657154
3687,MRPL44_proteomics,-0.36398919652393164,0.011252414113657154
1011,CDC42EP1_proteomics,0.37458998834073365,0.011252414113657154
6527,TRIM26_proteomics,-0.36329879938424825,0.011252414113657154
2429,GLS2_proteomics,-0.4457002597869661,0.011252414113657154
4315,PARP10_proteomics,0.3621735996899168,0.011476984525212485
5908,SPAG7_proteomics,0.3948461934940122,0.011476984525212485
5423,RTFDC1_proteomics,-0.36183993240174367,0.011476984525212485
5358,RPS18_proteomics,-0.36181782796401235,0.011476984525212485
5224,RIN3_proteomics,0.4343092285164204,0.011476984525212485
1,A1CF_proteomics,-0.3656118882902777,0.011476984525212485
3419,MAPT_proteomics,0.3750070226362865,0.011476984525212485
3566,MIF4GD_proteomics,0.3613610044445523,0.011513132847937542
2740,HMGB3_proteomics,-0.3611892946505669,0.011513132847937542
5629,SF3B6_proteomics,-0.36157540645051134,0.011513132847937542
122,ADAM9_proteomics,0.36118173303479867,0.011513132847937542
5571,SELENOP_proteomics,0.3774614866514004,0.011864518923451004
5009,RAB27B_proteomics,0.36010717701231987,0.011903879742046344
3123,KLKB1_proteomics,0.3599071683515678,0.011935062157081412
655,BLOC1S6_proteomics,-0.3689039206385795,0.011974103726209776
6535,TRIM47_proteomics,0.3589301920634624,0.012004673940357756
2226,FIS1_proteomics,-0.35897115983603883,0.012004673940357756
569,ATRN_proteomics,0.39352784694072845,0.012004673940357756
203,AK3_proteomics,-0.3594715065192014,0.012004673940357756
1888,EIF3H_proteomics,0.3591541579753224,0.012004673940357756
623,BCHE_proteomics,0.38202057884396334,0.012004673940357756
4655,POLR2L_proteomics,-0.3587650058449654,0.012004673940357756
4106,NRAS_proteomics,-0.43919056685832064,0.012254966662119527
1357,CPN2_proteomics,0.35752670625594846,0.012463874118423542
4008,NFKB2_proteomics,0.35736540032853825,0.012479896125925012
6330,TMA7_proteomics,-0.35705739920785473,0.012527037497870049
6762,UQCC2_proteomics,-0.37201078237843743,0.012527037497870049
5090,RARS2_proteomics,-0.35603460269771603,0.012975438965454673
1544,DCAF13_proteomics,-0.35569058235690515,0.013091256348692844
3666,MRPL20_proteomics,-0.3553495761095297,0.013137841974077942
5945,SPTBN2_proteomics,0.3554170600857638,0.013137841974077942
4137,NT5E_proteomics,0.3547806064778028,0.01337871947936279
2387,GFM2_proteomics,-0.3543757988776272,0.013532488243471166
3175,LAMC2_proteomics,0.35378319421947074,0.013793635964331927
5242,RNASE4_proteomics,0.35355245791564927,0.013853301006709074
3538,MFSD6_proteomics,0.38016882653591355,0.013935853818493915
1348,CP_proteomics,0.3528092478439482,0.013935853818493915
1225,CNNM4_proteomics,0.3529366139914635,0.013935853818493915
2764,HNRNPD_proteomics,-0.35278958282812134,0.013935853818493915
5731,SLC25A40_proteomics,-0.3531496430460912,0.013935853818493915
2530,GPX2_proteomics,-0.3524510317911441,0.014059423334926208
6305,TINAGL1_proteomics,0.3520964345722024,0.014193477375198788
5444,S100A14_proteomics,0.3513731718779979,0.014476990902470316
1370,CPSF6_proteomics,-0.35136809822274584,0.014476990902470316
5609,SERPIND1_proteomics,0.3511687223752633,0.014485387121804897
5559,SEC63_proteomics,-0.35111437398332246,0.014485387121804897
3709,MRPS18A_proteomics,-0.3505542777639043,0.014746456547147624
4080,NOP56_proteomics,-0.3502265982725014,0.014871654934781396
528,ATP2A3_proteomics,0.34919781662242133,0.015282573730189382
3850,NAA16_proteomics,0.3924451189144752,0.015282573730189382
5214,RHOT1_proteomics,-0.3492344093484169,0.015282573730189382
5067,RALGAPB_proteomics,-0.3488589167635795,0.015419764971183005
5685,SIN3A_proteomics,0.348741931744784,0.015420103969964101
415,ARHGAP6_proteomics,0.4379018546907353,0.015444168351430297
5987,SSB_proteomics,-0.34811052473389675,0.0156698326061791
257,ALKBH5_proteomics,-0.4179367571803897,0.01573029789787801
223,AKT1S1_proteomics,-0.3643944080104418,0.015744764840459842
1669,DIDO1_proteomics,-0.34756095797109965,0.015799538461940793
3595,MMP1_proteomics,0.3822398256339552,0.016326853348511465
727,C14orf2_proteomics,0.34628699089761006,0.016326853348511465
898,CBR3_proteomics,0.3463258902667714,0.016326853348511465
529,ATP2B1_proteomics,0.34640930857560404,0.016326853348511465
6050,STOM_proteomics,0.34573521785087435,0.01661538811621244
6668,UBA7_proteomics,0.34524194330139757,0.016722344020845405
1324,CORO1B_proteomics,-0.34536152572474027,0.016722344020845405
530,ATP2B2_proteomics,0.4272414203809349,0.016722344020845405
4503,PIGK_proteomics,-0.3451282534514048,0.016722842093441905
1358,CPNE1_proteomics,-0.3448745229416573,0.016818485526400914
697,BTAF1_proteomics,0.3573102149386702,0.016878210918063657
5857,SNRPC_proteomics,-0.344538429629337,0.016896747660399676
598,BAG2_proteomics,0.34437989826767024,0.016930011161803184
4024,NHP2_proteomics,-0.34419270714405337,0.01698287286569558
304,ANP32E_proteomics,0.3438961713687185,0.017110038348658044
4130,NT5C_proteomics,0.34314238096980765,0.01738244793716958
3148,KRT7_proteomics,0.40086447711914347,0.01738244793716958
3646,MRE11_proteomics,-0.34309517523804434,0.01738244793716958
3693,MRPL50_proteomics,-0.34302115408554934,0.01738244793716958
5872,SNX12_proteomics,-0.3432637081887001,0.01738244793716958
2918,IMPDH1_proteomics,0.3428283142318821,0.01740119155653535
6183,TBC1D10C_proteomics,0.5316380300861968,0.017433445793452556
6793,USP39_proteomics,-0.34257083722130893,0.017433445793452556
3657,MRPL12_proteomics,-0.3423374865524632,0.01752202828912395
3192,LARS_proteomics,-0.3421735443833285,0.017563198994874168
4741,PPP3R1_proteomics,0.3508012683283156,0.017627404640175964
930,CCDC90B_proteomics,-0.3700190309266005,0.017932885979747706
6896,VWF_proteomics,0.3413618387955595,0.017932885979747706
4464,PGRMC1_proteomics,-0.34109980137220053,0.017945184124295573
2199,FECH_proteomics,0.34118203055378515,0.017945184124295573
3676,MRPL33_proteomics,-0.3573643589094554,0.017945184124295573
4383,PDHA1_proteomics,-0.3405634069882536,0.0181150466016609
6924,WDR33_proteomics,-0.3406328247627505,0.0181150466016609
3613,MOCS3_proteomics,-0.33976709030371355,0.01848183254291515
3664,MRPL19_proteomics,-0.3397479101040003,0.01848183254291515
5676,SHROOM3_proteomics,0.36206230118694316,0.01848183254291515
3724,MRPS34_proteomics,-0.33963588086311314,0.018490315107727178
416,ARHGAP9_proteomics,0.3638518899191774,0.018501101431223528
6457,TOP1_proteomics,-0.3389461273752254,0.018682972288138543
151,ADTRP_proteomics,0.4478193846547034,0.018682972288138543
2586,GTPBP10_proteomics,-0.3388736520645522,0.018682972288138543
2800,HSD17B10_proteomics,-0.3389921369628275,0.018682972288138543
3027,IWS1_proteomics,-0.3383118293092866,0.018986444438859357
1710,DNAJC19_proteomics,-0.33826300042938573,0.018986444438859357
6838,VDAC1_proteomics,-0.3381042434153648,0.01903150729305973
6452,TOMM40_proteomics,-0.3379250217120251,0.019092044399998242
656,BLVRA_proteomics,0.33714546909496723,0.01917177049326156
150,ADSS_proteomics,0.33753878793997194,0.01917177049326156
87,ACSF3_proteomics,-0.33708778010896767,0.01917177049326156
1007,CDC42_proteomics,0.3371256575778332,0.01917177049326156
4045,NME1_proteomics,0.3439677774352501,0.01917177049326156
1422,CSPG4_proteomics,0.3376749093488488,0.01917177049326156
2089,FAHD1_proteomics,-0.33724217307627036,0.01917177049326156
5303,RPL22L1_proteomics,0.33735636967237814,0.01917177049326156
682,BRD7_proteomics,-0.3886244723184537,0.0192655014910492
4751,PPP6R2_proteomics,0.33670973999171117,0.019284330133545254
4542,PLA2G2A_proteomics,0.336267459456941,0.019545467852769744
160,AFM_proteomics,0.33586332613779496,0.01974675293972753
107,ACTR1A_proteomics,0.33581452116579447,0.01974675293972753
4384,PDHB_proteomics,-0.3354583234851791,0.01994772972759251
5508,SCN7A_proteomics,0.36126116794311347,0.02004291105994546
5716,SLC25A10_proteomics,-0.3352024720773348,0.02004291105994546
2853,ICAM3_proteomics,0.33505647251018855,0.02004291105994546
3660,MRPL15_proteomics,-0.3349523110432724,0.020052191481855153
4508,PIGU_proteomics,-0.3343748775140565,0.02007596321457303
6987,XRCC5_proteomics,-0.33442788896069037,0.02007596321457303
4457,PGM1_proteomics,0.33448645998297055,0.02007596321457303
1319,COQ7_proteomics,-0.334532372724067,0.02007596321457303
6716,UBR5_proteomics,0.33471854285669,0.02007596321457303
3129,KPNA3_proteomics,-0.33473619115595543,0.02007596321457303
0,A1BG_proteomics,0.33400835484942676,0.020289747535135544
3914,NCOA5_proteomics,-0.3339047639916365,0.020300394015163654
2859,IDH3B_proteomics,-0.33367652963475275,0.02033871405800623
2599,GYG1_proteomics,0.33371251853403666,0.02033871405800623
4435,PFAS_proteomics,0.3334432576546137,0.02042786467202195
5819,SMCHD1_proteomics,0.3333842561961536,0.02042786467202195
3796,MUC5B_proteomics,0.33280419251381727,0.020814815039797097
2178,FBXO6_proteomics,0.35454020126456026,0.02086316131510422
5734,SLC25A5_proteomics,-0.3324974438294419,0.020918345398233618
2526,GPSM3_proteomics,0.3322307208533201,0.02106127855251443
4446,PFN1_proteomics,0.3321150231184814,0.021081011467996114
3416,MAPRE1_proteomics,-0.3320309596816213,0.021081011467996114
1483,CXADR_proteomics,-0.33182732975143453,0.021174574768267777
2895,IK_proteomics,-0.3316905549156397,0.021214708455440098
1496,CYBA_proteomics,0.33154188407382945,0.021264706447267707
3992,NEMF_proteomics,0.3310153482848922,0.021468083244735696
2793,HPX_proteomics,0.33110693844647154,0.021468083244735696
2776,HNRNPUL1_proteomics,-0.3307937510227512,0.021468083244735696
6189,TBC1D22A_proteomics,0.3307758093074192,0.021468083244735696
6734,UFM1_proteomics,-0.33086070097908027,0.021468083244735696
2440,GMFG_proteomics,0.3311571870484943,0.021468083244735696
3679,MRPL37_proteomics,-0.3304339674528321,0.021608378801080155
2060,EXOSC5_proteomics,-0.3305095150888556,0.021608378801080155
525,ATP1B3_proteomics,-0.329941844503578,0.021943931184403444
3455,MCCC2_proteomics,-0.32974996683555163,0.02196320719930965
42,ABL1_proteomics,0.36194670683647223,0.02196320719930965
5366,RPS25_proteomics,-0.3295116738133548,0.022021817993947514
5590,SEPT8_proteomics,-0.32952868569282545,0.022021817993947514
3586,MLPH_proteomics,0.3547480453187586,0.02236117116105806
3686,MRPL43_proteomics,-0.32892755705878496,0.022370899630895738
2527,GPT_proteomics,0.3387036530079096,0.022749466938028665
2628,HARS2_proteomics,-0.3282116658138474,0.02283822592510658
2074,F3_proteomics,0.4004210267332596,0.023047339925676414
6844,VIL1_proteomics,-0.32776018624879266,0.023084732453899793
4898,PTCD3_proteomics,-0.3272942020300351,0.023418932236764927
1999,ERAL1_proteomics,-0.33030657906188654,0.023542659910136703
2473,GNPDA2_proteomics,0.3390634849918105,0.023542659910136703
3656,MRPL11_proteomics,-0.32629853331422065,0.02379308019755378
3667,MRPL21_proteomics,-0.3264700066614882,0.02379308019755378
5110,RBFOX2_proteomics,0.36944060671320306,0.02379308019755378
6462,TOR1AIP1_proteomics,0.32652906894975386,0.02379308019755378
6030,STBD1_proteomics,0.3263221254763571,0.02379308019755378
1131,CHMP4A_proteomics,0.3253005302538251,0.024620156956035182
6573,TSFM_proteomics,-0.32484182136996487,0.02481926976723616
3533,MFF_proteomics,-0.32497463121463366,0.02481926976723616
2119,FAM210B_proteomics,-0.3281405770193623,0.02481926976723616
453,ARMC10_proteomics,-0.32466001652931537,0.024913011508101657
799,C7_proteomics,0.3244765384938605,0.025008777702910028
307,ANTXR2_proteomics,0.3327006304157544,0.025011897917443782
6814,UVRAG_proteomics,0.3769366058472988,0.025011897917443782
4258,OXCT1_proteomics,0.32423416495440227,0.025011897917443782
1578,DDX1_proteomics,-0.32368211227860055,0.025381887460999304
6138,SYTL1_proteomics,0.45311818764169925,0.025381887460999304
1063,CELA2A_proteomics,0.34478836706665095,0.025543761536142424
6467,TOX4_proteomics,0.3890739700441947,0.025713650191086977
3683,MRPL40_proteomics,-0.32298055745935034,0.02581926139130283
5404,RRP15_proteomics,-0.3291337322832038,0.02622699427129382
5420,RTCA_proteomics,-0.321670209366948,0.026258557341290102
2949,IPO5_proteomics,-0.32179252262068847,0.026258557341290102
308,ANXA1_proteomics,0.32173876313909444,0.026258557341290102
2921,INF2_proteomics,0.3221380774826618,0.026258557341290102
2458,GNB2_proteomics,0.3217290273474551,0.026258557341290102
240,ALDH5A1_proteomics,-0.3217335221076768,0.026258557341290102
6629,TUFM_proteomics,-0.32193681870275914,0.026258557341290102
1052,CDX2_proteomics,-0.3338297469322626,0.026258557341290102
233,ALDH1B1_proteomics,-0.3217344326953707,0.026258557341290102
2354,GBP2_proteomics,0.32203437495704035,0.026258557341290102
195,AIFM2_proteomics,0.3709491184726927,0.026575764977531918
4097,NPNT_proteomics,0.3212056968113228,0.026575764977531918
7075,ZMYND8_proteomics,-0.3366088185581698,0.02660805012149568
3184,LANCL2_proteomics,0.32078635342762024,0.026822707548841123
2093,FAM107B_proteomics,0.320288462774304,0.027240388232329358
295,ANKS1A_proteomics,-0.3195611677805111,0.02781969337426432
6453,TOMM5_proteomics,-0.32449528791526194,0.02781969337426432
352,APOA4_proteomics,0.31946680257896387,0.02783893356607409
419,ARHGEF1_proteomics,0.3191745402517102,0.027889972046733345
923,CCDC58_proteomics,-0.3191310549362758,0.027889972046733345
46,ABRACL_proteomics,-0.31923112040983126,0.027889972046733345
281,ANK2_proteomics,0.3191167336595716,0.027889972046733345
2575,GTF2E2_proteomics,-0.34796103559018665,0.02808997164286051
4957,PVR_proteomics,-0.32880728433692785,0.02809487391658658
2868,IFI35_proteomics,0.3183556130763145,0.02844124363530747
2976,ISG20_proteomics,0.3181677681692882,0.028482431304617143
1138,CHP1_proteomics,0.31823973075453277,0.028482431304617143
5183,RETN_proteomics,0.32467019764341565,0.028483154383269767
6916,WDR11_proteomics,0.3178998095798345,0.028584867786129533
147,ADPRHL2_proteomics,0.3178481337425859,0.028584867786129533
2990,ITGA3_proteomics,0.31757004256732335,0.028721764730282567
4469,PHB_proteomics,-0.3175774145715372,0.028721764730282567
1349,CPA1_proteomics,0.4537557298839495,0.028884010061933217
5601,SERPINA7_proteomics,0.3170670200702814,0.02909574896690783
519,ATP12A_proteomics,0.3761122256881267,0.02936043933205539
2293,FUT8_proteomics,0.316461177604332,0.029479180073327074
3209,LDHAL6B_proteomics,-0.3165585757009354,0.029479180073327074
2858,IDH3A_proteomics,-0.31641498013237856,0.029479180073327074
6756,UNK_proteomics,0.34501972663832314,0.02971620252974939
4699,PPIP5K2_proteomics,0.31597704631838136,0.02979338084547745
6806,UTP18_proteomics,-0.3157500860210326,0.029867678777008626
2428,GLS_proteomics,-0.31569301925284804,0.029867678777008626
3168,LAMA3_proteomics,0.31572741452434716,0.029867678777008626
2497,GOT2_proteomics,-0.3154432951382384,0.029877206686439527
3813,MYCBP2_proteomics,-0.3155136597127884,0.029877206686439527
5500,SCCPDH_proteomics,-0.31539991748499496,0.029877206686439527
184,AHCYL1_proteomics,0.315499533602306,0.029877206686439527
4970,PYGM_proteomics,0.3268976405253289,0.029934009823882373
1609,DDX60_proteomics,0.3152279810387504,0.029934009823882373
4375,PDE3A_proteomics,0.31509963704792926,0.029972729897709674
645,BIN2_proteomics,0.3212432989135512,0.03029905353455493
4766,PRDX5_proteomics,-0.3136366478873444,0.03134909808496325
2774,HNRNPR_proteomics,-0.31367256705776697,0.03134909808496325
6425,TNC_proteomics,0.313543330509011,0.03137522969773257
4949,PUF60_proteomics,-0.3132066284045318,0.031675738466261455
5957,SRFBP1_proteomics,-0.3229344820113984,0.03169208236107622
5410,RRS1_proteomics,-0.313114167557653,0.03169208236107622
273,ANAPC16_proteomics,0.43057233014590424,0.03170808403419475
3610,MOB3A_proteomics,0.33746069993888395,0.031739158626085076
3370,MAIP1_proteomics,-0.31270725491570156,0.031739158626085076
6899,WARS_proteomics,0.3126654388813811,0.031739158626085076
2830,HSPD1_proteomics,-0.31277274394218757,0.031739158626085076
1135,CHMP6_proteomics,0.31209249144120876,0.032156877316527555
6676,UBE2C_proteomics,-0.32723766748448335,0.032156877316527555
5911,SPARCL1_proteomics,0.3309147376196732,0.032156877316527555
2,A2M_proteomics,0.3118028310263671,0.03241085298567306
1941,EMD_proteomics,-0.31171099683755216,0.03243804446560906
518,ATP11C_proteomics,0.35041384639518847,0.03288757643717703
2771,HNRNPL_proteomics,-0.31117571459368293,0.03290087174898264
1396,CRLF3_proteomics,0.3106996198899936,0.03332292796051831
98,ACTBL2_proteomics,0.31061224861561954,0.03332292796051831
7013,YTHDC1_proteomics,-0.31065387718607473,0.03332292796051831
6867,VPS36_proteomics,-0.3105450484726234,0.03332292796051831
248,ALG11_proteomics,-0.32022501999790387,0.033394518079251444
3720,MRPS28_proteomics,-0.31012453114606253,0.033594485088544554
5519,SCYL2_proteomics,0.31011371477845906,0.033594485088544554
2298,FXYD3_proteomics,0.3445647093146088,0.03367211345014533
364,APOH_proteomics,0.30993555165136477,0.03367211345014533
5097,RASAL3_proteomics,0.32643367729703243,0.03398398990356774
5158,RCSD1_proteomics,0.31583584249188557,0.03410620783079147
3092,KIAA1522_proteomics,0.30929630866981306,0.034172543352918486
1951,ENDOD1_proteomics,0.3091266626783412,0.03428615156939648
3306,LRSAM1_proteomics,0.30906938372079307,0.03428615156939648
2619,HACD4_proteomics,0.3930102384052005,0.03434446440596688
1808,DYSF_proteomics,0.3084006887635828,0.034939033292864796
4921,PTP4A1_proteomics,-0.31806928459519,0.0349570276774319
96,ACTA2_proteomics,0.37976496134908716,0.03516153170807327
4277,PACS2_proteomics,0.4458319381183994,0.03516153170807327
