,Comparison,Correlation,P_value,Significant
4047,HECA_proteomics,-0.14658668732954108,0.12648306685164631,0.0
799,ATP13A1_proteomics,-0.14656881640313463,0.12652982633117318,0.0
6526,PAPLN_proteomics,-0.1465001671440888,0.12670957129807858,0.0
9973,TUBB4A_proteomics,-0.14646733491414876,0.12679560547094804,0.0
3346,FERMT3_proteomics,-0.14646126517803923,0.12681151562728946,0.0
8365,SERPINF2_proteomics,-0.14640613447563472,0.1269560958845244,0.0
201,ADCK5_proteomics,0.15765554549538,0.1270464300524856,0.0
10803,ZNF746_proteomics,0.16679216760241325,0.12708752870380635,0.0
9163,SYMPK_proteomics,-0.14634866932936239,0.12710693283137828,0.0
5949,NCAM2_proteomics,-0.1463392067449168,0.12713178380357418,0.0
8722,SMOC1_proteomics,-0.14633393064596492,0.12714564169898793,0.0
10190,USP15_proteomics,0.14630381823159977,0.12722475540479045,0.0
9318,TCP1_proteomics,0.14629874167625473,0.12723809665015556,0.0
9072,STOML1_proteomics,0.1990540610059536,0.1273253107317562,0.0
3078,EXOC2_proteomics,0.14623095297685035,0.1274163490016562,0.0
1058,BRDT_proteomics,-0.14967431025184186,0.1275226161405235,0.0
5295,MAZ_proteomics,-0.15341519927207387,0.12753358337234952,0.0
7347,PSPC1_proteomics,-0.14617833632210575,0.12755483801849885,0.0
9858,TRMT61A_proteomics,-0.14615517820522528,0.12761582763086848,0.0
2539,DIMT1_proteomics,-0.1461486917611407,0.1276329144498077,0.0
7314,PSD_proteomics,-0.22064087482296302,0.12764389787115493,0.0
935,BBS9_proteomics,0.14962002923430995,0.12766232412698916,0.0
6680,PDXP_proteomics,-0.14613647859652099,0.1276650915592481,0.0
8764,SNRPA1_proteomics,-0.14606115564964361,0.12786367680143187,0.0
10671,ZNF24_proteomics,-0.14602734255187316,0.12795290036324,0.0
2460,DEFA4_proteomics,0.1460207947035067,0.1279701838686812,0.0
8030,RPS6KB1_proteomics,0.14601970925530294,0.12797304915836696,0.0
4026,HDAC4_proteomics,0.14597723487212827,0.12808520866789777,0.0
6731,PFKL_proteomics,0.14593057718938685,0.12820850160369418,0.0
6602,PCMT1_proteomics,-0.14588945729120112,0.1283172363432725,0.0
6636,PDE1B_proteomics,-0.19848165546093485,0.12844553022687225,0.0
3662,GGT1_proteomics,0.14575799321079647,0.12866534552891298,0.0
3318,FCGR1A_proteomics,-0.145725702345342,0.12875096044659204,0.0
5551,MOB3C_proteomics,0.14917571063736607,0.12881032086859986,0.0
6962,PLIN1_proteomics,-0.18456319670955013,0.1289729849274127,0.0
372,ALG12_proteomics,0.1491123574514387,0.12897464980962642,0.0
8623,SLC39A7_proteomics,-0.14910202332180222,0.12900147025444456,0.0
4754,KLF16_proteomics,0.145591725181898,0.12910664932091967,0.0
2189,CSK_proteomics,-0.14557102557143442,0.12916167067997267,0.0
4753,KLF13_proteomics,-0.14894728247104774,0.1294035841215914,0.0
9913,TSR1_proteomics,-0.14547519602330822,0.12941662798262746,0.0
204,ADCY6_proteomics,0.14544379996491863,0.1295002418667658,0.0
10124,UGT1A6_proteomics,0.1488874706548815,0.1295592695303516,0.0
8871,SPCS2_proteomics,-0.14538569069720175,0.12965510740371228,0.0
8374,SETD1B_proteomics,-0.14535442627650522,0.12973848806131633,0.0
3505,FSTL4_proteomics,-0.22916214315903616,0.12996520444145107,0.0
6099,NFKB2_proteomics,0.145247931773569,0.13002281167622357,0.0
3198,FAM20C_proteomics,0.14522372354960336,0.1300875103085851,0.0
8466,SHF_proteomics,-0.17637441701950513,0.13010547849289378,0.0
1022,BNC1_proteomics,0.2608266284363113,0.13018708310048693,0.0
3219,FAM49B_proteomics,-0.14517742922541196,0.1302113046121581,0.0
4556,ITPRIPL2_proteomics,0.15234595962068753,0.13024073749724827,0.0
3522,FUT8_proteomics,-0.14504754617631924,0.1305591023311214,0.0
1754,CFHR2_proteomics,-0.14496712791398175,0.13077480036594222,0.0
10276,VIL1_proteomics,-0.14839404762898628,0.1308490831498658,0.0
10242,VAMP5_proteomics,-0.14491229349009638,0.13092203358254062,0.0
3071,EVI5L_proteomics,0.14486260974890844,0.13105554638439823,0.0
6977,PLS3_proteomics,0.14485740795652943,0.13106953093693766,0.0
10313,VPS4A_proteomics,0.14484903282467906,0.13109204912558015,0.0
10,AAMDC_proteomics,-0.1448447589113581,0.13110354152170575,0.0
9253,TBC1D16_proteomics,-0.2283841925600949,0.1313095349186132,0.0
4064,HERPUD1_proteomics,-0.14475592600890264,0.1313425843772742,0.0
2377,DCAF7_proteomics,0.14475246813425935,0.13135189599800898,0.0
6695,PELI1_proteomics,-0.1559048213273419,0.1313761328445659,0.0
9314,TCL1A_proteomics,-0.16022472701426232,0.13141588791337752,0.0
1704,CEP250_proteomics,-0.14472073591322232,0.13143737043689774,0.0
3142,FAM102B_proteomics,-0.14466889379743914,0.13157710468139228,0.0
3699,GLI3_proteomics,0.14466802643250007,0.13157944352550996,0.0
8636,SLC4A4_proteomics,-0.18897952803408535,0.13164152093792042,0.0
4388,IL18_proteomics,0.14462159190192275,0.13170470033464202,0.0
4443,INTS12_proteomics,-0.144558395174103,0.13187531942061756,0.0
4525,ITGAM_proteomics,0.14454179048152185,0.13192017692104252,0.0
8075,RSPRY1_proteomics,0.14448696110547854,0.1320683810341245,0.0
2489,DGAT1_proteomics,0.15554296009198246,0.13228492029664207,0.0
7300,PRRC2C_proteomics,0.14439621262183405,0.1323139541315749,0.0
6370,OAS1_proteomics,0.14437940976773617,0.132359462322637,0.0
3251,FAR1_proteomics,0.14434987716257036,0.13243947624062943,0.0
5476,MIF4GD_proteomics,-0.144310313341268,0.13254672603572965,0.0
6025,NDUFB6_proteomics,0.14430674813097144,0.13255639388131307,0.0
5382,MED31_proteomics,-0.14427358371636606,0.1326463522311735,0.0
4897,LAT2_proteomics,-0.17521153339244944,0.13269779051461178,0.0
4976,LINC01420_proteomics,0.14423185073642433,0.13275961900941835,0.0
6439,OSTC_proteomics,0.1441832427948374,0.13289163808001367,0.0
1474,CCDC93_proteomics,-0.14415113279836944,0.13297890371911716,0.0
2339,D2HGDH_proteomics,0.14415061163963164,0.1329803204377681,0.0
2645,DNTTIP2_proteomics,-0.14414824331274187,0.13298675864608261,0.0
10249,VARS_proteomics,-0.144146542960696,0.1329913811364318,0.0
4650,KDF1_proteomics,0.15953119174213765,0.13311596302734832,0.0
887,B3GALT6_proteomics,0.1749573852245041,0.1332695198550905,0.0
10144,UNC45B_proteomics,0.22721934907439298,0.1333418357396037,0.0
5245,MAPK13_proteomics,0.14400018889619678,0.13338971160456106,0.0
9085,STX11_proteomics,-0.14387380042095843,0.13373443391527992,0.0
2573,DNA2_proteomics,-0.1438490030087293,0.13380214809034993,0.0
1397,CCBE1_proteomics,-0.1438430039252977,0.13381853368692503,0.0
5525,MMP12_proteomics,0.14380518773664916,0.13392185816985128,0.0
5067,LRRC6_proteomics,0.19563996112901813,0.1341175526345589,0.0
9899,TSPAN14_proteomics,0.14369253032659318,0.13423003061054234,0.0
3809,GPATCH4_proteomics,-0.14368204090695536,0.13425875173460514,0.0
6022,NDUFB3_proteomics,0.14365379645950271,0.1343361112703843,0.0
10559,ZC3H14_proteomics,-0.15466693730308628,0.13450481637144812,0.0
8241,SDCBP2_proteomics,0.1470025795518255,0.13453926104247743,0.0
2310,CYBRD1_proteomics,-0.1435481658899835,0.1346257271351061,0.0
7806,RHOJ_proteomics,-0.1606934892504607,0.13475196519774024,0.0
3754,GNG11_proteomics,-0.14349914133327624,0.13476030331250582,0.0
3724,GMEB2_proteomics,-0.1434859405429665,0.13479655801166762,0.0
8296,SELENOW_proteomics,0.14347803263473224,0.13481827987995232,0.0
6326,NUDT5_proteomics,-0.14687497642491662,0.13488159343644054,0.0
6874,PIWIL3_proteomics,-0.16859618610490898,0.1349246421436024,0.0
8344,SERPINA5_proteomics,-0.14343375989601717,0.1349399399005922,0.0
5357,MECR_proteomics,0.14342625302932366,0.13496057681437842,0.0
9319,TCP11L1_proteomics,0.14341028122723035,0.13500449244305857,0.0
4714,KIF15_proteomics,-0.14338571947149883,0.13507204801886982,0.0
5716,MT-ATP6_proteomics,0.15874058694488014,0.1350743365857086,0.0
3537,G6PC3_proteomics,-0.1634161633972382,0.13507621450052348,0.0
1796,CHI3L1_proteomics,0.14337445760498058,0.13510303169065305,0.0
9353,TEP1_proteomics,0.14335314024948617,0.1351616948713656,0.0
5100,LTB4R_proteomics,0.21424189870971228,0.1351728367501873,0.0
6119,NHS_proteomics,0.14332112164813832,0.13524984324748354,0.0
2831,EGFLAM_proteomics,0.1632271884183456,0.13553439656487792,0.0
701,ARNT_proteomics,-0.14321780856914024,0.13553456656604712,0.0
3021,ERGIC1_proteomics,-0.14321133008500575,0.13555243599534827,0.0
8611,SLC35F6_proteomics,0.14317978247096588,0.13563947857860553,0.0
6195,NOP56_proteomics,-0.14316349656728886,0.13568442944423645,0.0
10533,ZBTB24_proteomics,-0.18704731368215688,0.1357081852354875,0.0
8285,SELENBP1_proteomics,-0.14314476678141608,0.13573613971485834,0.0
10087,UBN2_proteomics,-0.14314135952966922,0.13574554826462382,0.0
9587,TMEM237_proteomics,0.15020974265662182,0.1357805266896678,0.0
1906,CLMN_proteomics,-0.14308221652157327,0.13590894081799598,0.0
9827,TRIM44_proteomics,0.18000532120524115,0.13592869497021537,0.0
10407,WDSUB1_proteomics,-0.1430418292238937,0.1360206035624564,0.0
4820,KRT20_proteomics,-0.1868887734198258,0.13604601602286762,0.0
5145,MACF1_proteomics,0.14302077116782363,0.13607885254156102,0.0
8759,SNRNP35_proteomics,0.16299363017340995,0.13610230094628967,0.0
7794,RHBDD2_proteomics,0.14997761096100584,0.13639313802831546,0.0
9238,TARSL2_proteomics,0.14281151194875247,0.13665871969786508,0.0
10776,ZNF652_proteomics,-0.142770460131505,0.13677269648406015,0.0
9068,STMN1_proteomics,-0.14275859789270268,0.13680564441863563,0.0
407,AMBRA1_proteomics,0.1427543816558685,0.13681735667212083,0.0
2729,DUOXA1_proteomics,0.194270220695705,0.13691801717945035,0.0
2245,CTSB_proteomics,0.1427038238708131,0.13695786019663886,0.0
9147,SUV39H1_proteomics,-0.20306931808092282,0.1370272453370512,0.0
6247,NRBF2_proteomics,0.1426759345599845,0.13703541344631093,0.0
6110,NFYC_proteomics,-0.14267381544176996,0.13704130755313335,0.0
9093,STX5_proteomics,-0.14263955254915223,0.13713663298913573,0.0
3271,FBL_proteomics,-0.14260459779715537,0.13723393526016947,0.0
1487,CCNB2_proteomics,0.149642716091518,0.13728064638499438,0.0
7047,POLK_proteomics,-0.1459775146480959,0.13730806123476477,0.0
10581,ZDHHC17_proteomics,0.14257680485194138,0.13731133893222655,0.0
6753,PGM3_proteomics,-0.14250556482507287,0.13750989483332768,0.0
4983,LIX1L_proteomics,-0.1424924412332302,0.13754649591484708,0.0
554,APOBEC3C_proteomics,0.142473328240588,0.13759981440188065,0.0
10796,ZNF714_proteomics,0.14244645487060412,0.1376748081719422,0.0
2847,EIF1AY_proteomics,-0.1424439081771518,0.13768191667557317,0.0
9393,TGFB1_proteomics,0.14241465921169666,0.1377635783784982,0.0
4574,JAML_proteomics,-0.17296420592580847,0.13781827615423795,0.0
4061,HERC4_proteomics,0.14231105276689854,0.13805313878496225,0.0
10679,ZNF275_proteomics,0.23862872893906387,0.1381060448224725,0.0
362,ALDH6A1_proteomics,-0.14225702562160675,0.13820431779068598,0.0
7748,RERG_proteomics,0.14224816272142335,0.13822913000449316,0.0
8434,SH2D3C_proteomics,-0.14224702860089666,0.13823230528630834,0.0
5352,ME3_proteomics,-0.14222008625928886,0.1383077540672252,0.0
2182,CS_proteomics,0.14220556434787615,0.13834843390495152,0.0
4095,HIPK4_proteomics,0.17273306551077916,0.13835326802663964,0.0
8926,SPTBN4_proteomics,0.1421889767631927,0.13839491137844093,0.0
6476,PABPC3_proteomics,0.15315568987899075,0.13840084974083355,0.0
9045,STEAP3_proteomics,0.14213489378038616,0.13854653122451102,0.0
651,ARHGEF37_proteomics,0.1421154406419495,0.13860109829571432,0.0
10531,ZBTB20_proteomics,-0.14211016325129777,0.1386159044672552,0.0
7310,PRUNE2_proteomics,-0.14210204469829404,0.1386386841087741,0.0
1447,CCDC58_proteomics,0.14205144130154537,0.13878073499388055,0.0
10552,ZC2HC1A_proteomics,0.1454213122601453,0.13882842864511324,0.0
245,ADSSL1_proteomics,0.14200046338303146,0.13892394895332794,0.0
2782,ECM1_proteomics,0.1419967213439321,0.13893446600766,0.0
2385,DCK_proteomics,-0.14196345464483223,0.13902798912010453,0.0
9680,TNNI2_proteomics,0.18546924781747076,0.13909915119564045,0.0
5294,MAX_proteomics,-0.14193532881079032,0.13910709693503193,0.0
5676,MRPS30_proteomics,0.14192564158246884,0.1391343515212657,0.0
7792,RGS3_proteomics,-0.1418874600760335,0.13924181297291194,0.0
8686,SMAD4_proteomics,-0.14183496035608723,0.13938967575276595,0.0
4468,IQGAP3_proteomics,0.14179024772737864,0.13951570053951745,0.0
10779,ZNF664-RFLNA_proteomics,-0.14879371501986283,0.13955023820422335,0.0
4881,LAMTOR4_proteomics,-0.14172524663828476,0.13969906358294132,0.0
9625,TMOD1_proteomics,-0.1417079018476829,0.13974802279106022,0.0
7495,RAB1A_proteomics,0.14169984161539606,0.13977077887075634,0.0
179,ADAMTS13_proteomics,0.23764565657197118,0.1397855484105933,0.0
10434,WRB-SH3BGR_proteomics,-0.1450420815843085,0.13987234970920745,0.0
8136,S100PBP_proteomics,-0.16141946856467237,0.13997707061129472,0.0
8564,SLC25A23_proteomics,-0.16136514988161046,0.14011224693269494,0.0
218,ADGRG3_proteomics,0.16134052029308,0.1401735720828085,0.0
6328,NUDT8_proteomics,0.14493190355447072,0.14017675344600194,0.0
5956,NCBP1_proteomics,-0.1415483487510404,0.14019900487456638,0.0
9235,TARDBP_proteomics,-0.14154256307666654,0.14021537898980282,0.0
7488,RAB11FIP5_proteomics,0.1415338989407849,0.1402399021903296,0.0
3842,GPS1_proteomics,0.14488049544856763,0.1403189572643966,0.0
3983,HADHA_proteomics,0.1414831400059768,0.14038363699015347,0.0
2170,CRTC2_proteomics,-0.14144144559532484,0.14050178720221293,0.0
5623,MRPL22_proteomics,0.14143214580174676,0.14052815047900435,0.0
10254,VAT1_proteomics,-0.1414181239589678,0.14056790702487165,0.0
3967,H1F0_proteomics,0.1414117334323361,0.14058602910313897,0.0
3321,FCGR2C_proteomics,-0.14138564993700628,0.14066001432789652,0.0
1600,CDC73_proteomics,-0.1413771654036342,0.14068408687054207,0.0
3400,FKBP2_proteomics,-0.14134435866751682,0.14077719640023947,0.0
7622,RASAL2_proteomics,0.14133862906027228,0.14079346251735397,0.0
3332,FCRL5_proteomics,-0.14133835401569408,0.140794243393333,0.0
5791,MUC4_proteomics,0.14130007013325563,0.1409029667727445,0.0
3367,FGFR2_proteomics,0.141297427561316,0.14091047382803118,0.0
486,ANP32B_proteomics,-0.14125351213151344,0.1410352737839516,0.0
7809,RHOT2_proteomics,0.141241490124765,0.14106945282249464,0.0
9350,TENT4B_proteomics,-0.14121279227147207,0.1411510673290964,0.0
2769,EARS2_proteomics,0.14115528328597568,0.14131472620025323,0.0
7130,PPM1L_proteomics,0.14810025734312643,0.14142502976929144,0.0
3475,FOXRED2_proteomics,0.20078264786339706,0.1416004577667139,0.0
5169,MAGEB3_proteomics,0.15795243024937541,0.14162060446274496,0.0
7857,RNASET2_proteomics,-0.14101309794795414,0.1417199739404912,0.0
2092,COX6B1_proteomics,-0.1409912863156866,0.14178221788829468,0.0
1727,CERS5_proteomics,0.14098774864102182,0.14179231531687547,0.0
5617,MRPL17_proteomics,0.14094046643047153,0.14192732313790393,0.0
4740,KIFAP3_proteomics,0.1409352629035604,0.14194218703498235,0.0
784,ATG5_proteomics,-0.14091056244318767,0.14201276008778344,0.0
10466,XRCC5_proteomics,-0.14088992752357715,0.1420717376285009,0.0
7888,RNF216_proteomics,0.14424807059934952,0.14207731223339068,0.0
3647,GFM2_proteomics,0.1408758780598556,0.14211190360996928,0.0
8570,SLC25A3_proteomics,0.14086532151002595,0.14214208936493572,0.0
2908,ELP3_proteomics,0.14073686452991976,0.14250979267858496,0.0
6138,NKIRAS1_proteomics,-0.14767182259361245,0.1425928072375654,0.0
1191,C2orf16_proteomics,0.21033889508058778,0.14260451086911968,0.0
7659,RBM15_proteomics,-0.14070134133387224,0.1426116034819013,0.0
6478,PABPN1_proteomics,-0.14064961816268634,0.14275994244310258,0.0
1317,CAPN5_proteomics,-0.14057294366843112,0.14298005512364406,0.0
4035,HDGFL2_proteomics,-0.14055190075497892,0.14304050878190003,0.0
3678,GINS2_proteomics,-0.14750367527248776,0.1430531097735641,0.0
9672,TNK2_proteomics,-0.14054497621659642,0.14306040634309047,0.0
8314,SENP5_proteomics,0.1438844685646812,0.14309576983680253,0.0
5537,MMP8_proteomics,0.140508631392509,0.143164877014453,0.0
5980,NCOA6_proteomics,-0.14050773165197086,0.14316746398800942,0.0
237,ADNP2_proteomics,0.14381175011550365,0.14330011658154662,0.0
7003,PMVK_proteomics,0.14045897836487414,0.1433076944657948,0.0
3043,ESCO1_proteomics,0.14043576545281417,0.14337449893169282,0.0
8696,SMARCB1_proteomics,-0.14041700281291564,0.14342851316672872,0.0
5824,MYH11_proteomics,-0.1403973536373259,0.14348509607508717,0.0
10497,YLPM1_proteomics,-0.14032272305509375,0.14370016048353818,0.0
6258,NRK_proteomics,0.15532136215612807,0.1437966191225647,0.0
5014,LOXL2_proteomics,0.14018402936129007,0.14410048411589818,0.0
3520,FUT11_proteomics,0.14013049137460706,0.14425524076665058,0.0
2083,COX11_proteomics,-0.14011632550366382,0.14429620957472855,0.0
2776,ECHDC1_proteomics,-0.1401119020497198,0.14430900435148053,0.0
8812,SOD2_proteomics,-0.14009792915773195,0.14434942637225107,0.0
6620,PCYT1A_proteomics,0.14009446965495115,0.1443594356500706,0.0
872,AUH_proteomics,-0.1400554820647935,0.14447227356761594,0.0
6220,NPM1_proteomics,-0.14001978664779569,0.14457564170890963,0.0
10467,XRCC6_proteomics,-0.14001391120351656,0.144592661398029,0.0
9972,TUBB3_proteomics,0.13990716950371995,0.14490212899194013,0.0
5788,MUC16_proteomics,0.13979699200423334,0.14522208220073793,0.0
650,ARHGEF35_proteomics,0.1466843978337864,0.14531195153014292,0.0
147,ACTG2_proteomics,-0.13972314795537266,0.14543682224199667,0.0
1148,C19orf53_proteomics,-0.13971911236671308,0.1454485647239462,0.0
4186,HNRNPU_proteomics,-0.1397037762599886,0.1454931952154141,0.0
5504,MLH1_proteomics,-0.13969915323189458,0.14550665098493884,0.0
3955,GXYLT2_proteomics,-0.19886903424354746,0.14551433469099706,0.0
5194,MAN1C1_proteomics,-0.16419801676013895,0.14555412868429357,0.0
3595,GATB_proteomics,0.1396725489292855,0.14558410363730936,0.0
9368,TEX30_proteomics,-0.18245701128161335,0.14574805294040516,0.0
7779,RGCC_proteomics,-0.1396064232370669,0.14577674905543034,0.0
5080,LRSAM1_proteomics,-0.13956059193665254,0.14591038323645317,0.0
3282,FBRS_proteomics,-0.14646201356720073,0.14592970667682523,0.0
8264,SEC14L4_proteomics,0.13952865732726377,0.14600355230695197,0.0
455,ANKRD26_proteomics,-0.1394557729592889,0.1462163602585373,0.0
4731,KIF2A_proteomics,-0.1394218869800439,0.14631538028549715,0.0
8244,SDF2_proteomics,0.1394153127092982,0.14633459717119635,0.0
6959,PLEKHS1_proteomics,-0.1836411725472365,0.14634612760368185,0.0
3097,EXOSC8_proteomics,-0.13939614813531484,0.14639062693906107,0.0
4358,IGF2R_proteomics,-0.13937946976884247,0.14643940117217688,0.0
5210,MAP1LC3B_proteomics,0.13936047998816045,0.14649494983166303,0.0
8791,SNX19_proteomics,0.13935128971862787,0.14652183879558073,0.0
8380,SETX_proteomics,-0.1393374562393877,0.14656231991877244,0.0
2817,EFEMP2_proteomics,-0.13931067557795473,0.14664071255430805,0.0
8803,SNX5_proteomics,-0.139284547459459,0.1467172255345805,0.0
2971,EPB41L4A_proteomics,0.18199789652837578,0.1467819619130936,0.0
3550,GAGE1_proteomics,-0.17148111987080994,0.14688662131988717,0.0
6897,PLA2G15_proteomics,-0.13922111305322254,0.1469031106712695,0.0
1974,CNTLN_proteomics,-0.13919061729214185,0.14699253716996002,0.0
599,ARFGEF3_proteomics,-0.13912793582279892,0.1471764746910908,0.0
10013,TXNRD1_proteomics,-0.14986005425612484,0.14719296581272265,0.0
5280,MASP1_proteomics,-0.15855468921317556,0.1472416379965005,0.0
790,ATL3_proteomics,0.1390982078499091,0.14726377147456715,0.0
460,ANKRD31_proteomics,0.1423472799310394,0.14746253958555278,0.0
8105,RUNX3_proteomics,-0.14586755640259436,0.14759074778624987,0.0
2261,CTTNBP2NL_proteomics,0.13890393389052197,0.14783522211914787,0.0
1734,CFAP20_proteomics,0.1388775198267262,0.1479130470926286,0.0
1966,CNOT8_proteomics,0.13887332888365403,0.14792539789806064,0.0
10331,VTI1B_proteomics,0.1388328781400305,0.14804464711244025,0.0
7117,PPIG_proteomics,-0.13882568305539283,0.14806586588118267,0.0
2190,CSMD3_proteomics,0.18141517481928127,0.14810210063124496,0.0
8887,SPIN1_proteomics,-0.13879206599664531,0.1481650351147095,0.0
10624,ZGPAT_proteomics,-0.13855837664924062,0.14885579429951867,0.0
3770,GNS_proteomics,-0.13853706718854025,0.14891890305466388,0.0
7701,RBSN_proteomics,-0.1385069797317692,0.1490080424601927,0.0
8152,SAMD4B_proteomics,0.13848446624969674,0.1490747688923207,0.0
3504,FSTL3_proteomics,0.149132454987694,0.14918946789521517,0.0
9541,TMEM115_proteomics,-0.13841224309790828,0.1492889787910505,0.0
4053,HEG1_proteomics,0.1384030619051045,0.1493162262897615,0.0
4805,KPTN_proteomics,0.14170158817337816,0.14932643514726193,0.0
6183,NOL8_proteomics,-0.13829590944709194,0.14963450491039207,0.0
10521,ZBED6_proteomics,0.14890765604983075,0.14981039975247568,0.0
2122,CPSF6_proteomics,-0.138231941153976,0.14982475525924133,0.0
4282,HYI_proteomics,-0.13822066712583464,0.1498583045927869,0.0
4672,KHDRBS2_proteomics,-0.13819497717422816,0.1499347740413779,0.0
3487,FRK_proteomics,0.13819420075789032,0.14993708560135752,0.0
2238,CTNNBL1_proteomics,-0.1381431649539457,0.1500890890598845,0.0
7185,PQBP1_proteomics,-0.13806453541239533,0.1503235036070361,0.0
9214,TAF9_proteomics,-0.14135801826301392,0.1503253995620489,0.0
1166,C1orf109_proteomics,0.15286284497375696,0.1503258724640491,0.0
10359,WDFY3_proteomics,0.1380372350857352,0.1504049571274895,0.0
7532,RAB6B_proteomics,-0.1380196837888388,0.15045734086783022,0.0
10041,UBALD2_proteomics,0.18034927930070407,0.15053972889774725,0.0
132,ACSF3_proteomics,-0.14481250907528262,0.15057375100876677,0.0
10396,WDR74_proteomics,-0.13797241212318823,0.15059849647148937,0.0
7610,RAPH1_proteomics,-0.14857837849550967,0.15072341689876853,0.0
2731,DUS2_proteomics,0.13791711665232323,0.15076373785743133,0.0
4077,HHIP_proteomics,0.1802154800867064,0.1508478145860425,0.0
4720,KIF1B_proteomics,0.13783482618648504,0.15100990155820554,0.0
2271,CUL5_proteomics,0.13782368269152767,0.15104325941283556,0.0
7505,RAB28_proteomics,0.14846149935430256,0.15104849942636148,0.0
5346,MDH2_proteomics,0.13780070955268456,0.1511120465686623,0.0
6958,PLEKHO2_proteomics,-0.1377138065748098,0.15137246810751262,0.0
10308,VPS37B_proteomics,-0.13770171580306484,0.1514087271353683,0.0
6590,PCDHGC3_proteomics,0.14451779046489943,0.15141505914668402,0.0
191,ADAMTSL4_proteomics,-0.13762213788613945,0.1516475362180049,0.0
4499,ISG20_proteomics,-0.13758660339036297,0.1517542646519264,0.0
9169,SYNGAP1_proteomics,0.15233323081102196,0.15176104244617003,0.0
3852,GPX4_proteomics,-0.13755015873927115,0.15186378533057956,0.0
10134,ULK3_proteomics,0.13753688700451167,0.15190368327023882,0.0
10673,ZNF253_proteomics,-0.1407868044267502,0.15199736260010663,0.0
9364,TEX10_proteomics,-0.13741714114490466,0.1522640232464618,0.0
2738,DUSP19_proteomics,0.17957357146024627,0.1523323960931622,0.0
6118,NHP2_proteomics,-0.1373777904329097,0.15238257759742427,0.0
2155,CRISPLD1_proteomics,0.14794893532001158,0.15248033133860903,0.0
6732,PFKM_proteomics,0.13731624179010102,0.1525681479385436,0.0
622,ARHGAP31_proteomics,-0.1373103612190654,0.15258588684403832,0.0
576,APPL1_proteomics,-0.13721022149334322,0.15288819871275722,0.0
8045,RRAGB_proteomics,0.13719939869031283,0.15292089856330662,0.0
5436,MFHAS1_proteomics,0.14399222584357407,0.15292408563655965,0.0
6572,PCBP2_proteomics,-0.13717546502477307,0.15299323000072143,0.0
1506,CCSAP_proteomics,-0.16656845213866012,0.15320667511134245,0.0
4653,KDM2A_proteomics,-0.13709354593904016,0.15324099707005742,0.0
7529,RAB5B_proteomics,0.13708753643769098,0.15325918485167847,0.0
3630,GDF15_proteomics,-0.1370764598923098,0.1532927123053641,0.0
8788,SNX16_proteomics,0.1370712892177908,0.15330836523690425,0.0
9545,TMEM126A_proteomics,0.13705140975525004,0.15336855652952017,0.0
4924,LEF1_proteomics,0.14751847369461202,0.1536906431878917,0.0
9775,TRAF4_proteomics,0.136889501552927,0.15385944430720136,0.0
5384,MED6_proteomics,-0.13686477596839575,0.1539345130824739,0.0
772,ATF7IP2_proteomics,-0.17888084327563336,0.1539466576275581,0.0
7974,RPL7_proteomics,0.13683147278631866,0.15403566748529574,0.0
3314,FCAR_proteomics,0.13682931805487475,0.15404221393776943,0.0
5607,MROH1_proteomics,0.136789817809341,0.15416225956730661,0.0
2046,COMMD7_proteomics,-0.13674242696736622,0.15430637808277087,0.0
3089,EXOSC1_proteomics,-0.13671780036937028,0.15438130895292249,0.0
4086,HIKESHI_proteomics,0.13669356518901538,0.15445507547430498,0.0
5183,MAK16_proteomics,-0.1366493226494796,0.15458980806098246,0.0
9629,TMPPE_proteomics,-0.1860519996937429,0.15464992963028307,0.0
2019,COL4A4_proteomics,-0.13662695466066038,0.15465795918806574,0.0
7632,RASSF4_proteomics,-0.13661895916219727,0.15468232545265356,0.0
6665,PDK4_proteomics,-0.1860168003146747,0.15472936439629775,0.0
5930,NARS2_proteomics,-0.136598314879751,0.15474525215557314,0.0
6842,PIK3CD_proteomics,-0.13659749484228115,0.15474775214201955,0.0
118,ACOT2_proteomics,-0.16050853453073172,0.15494581549735323,0.0
2886,ELAC2_proteomics,-0.13651195689003742,0.15500869142266727,0.0
8060,RRP36_proteomics,-0.13647045165499788,0.15513542458896099,0.0
1193,C2orf49_proteomics,-0.1363346117197587,0.15555074421708434,0.0
4342,IFT43_proteomics,-0.13955824099339756,0.15564062448626717,0.0
5088,LSM14B_proteomics,0.13627993236894048,0.15571815660694752,0.0
4323,IFI6_proteomics,0.20378686746705815,0.15575644596612748,0.0
902,B4GALT7_proteomics,0.13626621188616794,0.15576018591793447,0.0
4508,ITCH_proteomics,0.13622339952581602,0.1558913855793303,0.0
2135,CRABP2_proteomics,0.13622179839886026,0.15589629388060283,0.0
8642,SLC6A4_proteomics,0.14667225971799364,0.15609083211006125,0.0
5979,NCOA5_proteomics,-0.1361245315402989,0.15619468517926333,0.0
4752,KLC4_proteomics,-0.13612389989387783,0.15619662431351267,0.0
4466,IQGAP1_proteomics,0.13611099661289452,0.15623624091349003,0.0
633,ARHGDIA_proteomics,-0.1360582831779268,0.15639816363925085,0.0
7787,RGS12_proteomics,0.13595848489321208,0.15670506313197688,0.0
3262,FASTKD2_proteomics,0.13595831305441297,0.1567055919583521,0.0
10691,ZNF317_proteomics,-0.1398356916401774,0.15683970566514904,0.0
