,Comparison,Correlation,P_value,Cancer Type
884,SLC2A1_proteomics,0.3404138466398226,0.007217590987748229,Kidney
570,NAGK_proteomics,-0.340442746694123,0.007217590987748229,Kidney
645,OGDHL_proteomics,-0.34024994408521625,0.007250731916463184,Kidney
709,PIK3IP1_proteomics,-0.4273764926427299,0.0072884154592414855,Kidney
295,ENGASE_proteomics,0.33982425439837494,0.007329845027912131,Kidney
479,KRBA1_proteomics,0.45995701128185745,0.007329845027912131,Kidney
859,SEPT8_proteomics_1,0.4672469241442518,0.007355683931609037,Kidney
362,GGH_proteomics,-0.3395637862864458,0.007375631776042229,Kidney
808,RBP1_proteomics,-0.33922069726526183,0.0074683104810540695,Kidney
310,ESF1_proteomics,0.3387833597374673,0.007593450841554365,Kidney
216,CTSA_proteomics,-0.338514183328769,0.007663770126270197,Kidney
174,CELSR1_proteomics,0.33828051767547707,0.007698240263994244,Kidney
571,NAGLU_proteomics,-0.33817622092685656,0.007698240263994244,Kidney
549,MRPL52_proteomics,-0.33818377283704276,0.007698240263994244,Kidney
1021,TTC39A_proteomics,0.338215744702421,0.007698240263994244,Kidney
452,IQGAP2_proteomics,-0.33801076111547856,0.007734382437719122,Kidney
197,CMAS_proteomics,0.33789561541931185,0.0077536112029293015,Kidney
441,IFT88_proteomics,0.3375564437578712,0.007849503251372516,Kidney
223,CXorf57_proteomics,0.41290475996957315,0.007883450936036148,Kidney
772,PRPS2_proteomics,0.33716734227321327,0.007943640226136525,Kidney
989,TMSB4X_proteomics,-0.33710214558171053,0.007946128472467076,Kidney
49,AKAP12_proteomics,0.3370436689397178,0.007946331168474787,Kidney
81,ARF4_proteomics,-0.33667585498283736,0.008054580546033257,Kidney
457,ISPD_proteomics,0.3365259875435305,0.008066751358211824,Kidney
742,PON2_proteomics,0.33656143639035563,0.008066751358211824,Kidney
115,ATP6V1F_proteomics,-0.336355578496951,0.008106566983969991,Kidney
94,ARPC2_proteomics,-0.33618147696140066,0.008147905304138904,Kidney
100,ARRDC1_proteomics,-0.33606685391502567,0.00816581357805704,Kidney
705,PI4KA_proteomics,-0.3359598032357948,0.00816581357805704,Kidney
839,SCD_proteomics,0.34356805716284333,0.00816581357805704,Kidney
791,QTRT1_proteomics,0.3358315832586241,0.008191213057259356,Kidney
774,PSMD10_proteomics,0.3357471272465209,0.008201102522125503,Kidney
840,SCD5_proteomics,-0.33550087991500993,0.0082577065863256,Kidney
437,IFT46_proteomics,0.33547579242138453,0.0082577065863256,Kidney
653,PACS1_proteomics,-0.3349579708829782,0.008424749308940821,Kidney
23,ACTRT1_proteomics,-0.49476294343203986,0.008472598194831926,Kidney
499,LPIN1_proteomics,-0.34868765436579263,0.008491926087347343,Kidney
655,PAH_proteomics,-0.334597218929385,0.008495188344332298,Kidney
412,HILPDA_proteomics,0.44248243156075745,0.00850260165313961,Kidney
523,MAPRE1_proteomics,-0.3344445157984299,0.00850260165313961,Kidney
1019,TTC27_proteomics,0.3344300514872854,0.00850260165313961,Kidney
376,GOLPH3_proteomics,-0.33410011555945596,0.008596460182787721,Kidney
344,FXYD2_proteomics_1,-0.3339042070070296,0.00862808440043272,Kidney
68,ANKS6_proteomics,0.3339560495952779,0.00862808440043272,Kidney
234,DCAF1_proteomics,-0.33360887951948603,0.00871798392443194,Kidney
28,ADAL_proteomics,0.33328677778155835,0.008799556366910656,Kidney
226,CYBRD1_proteomics,-0.3332826415232935,0.008799556366910656,Kidney
26,ACYP2_proteomics,-0.33317120523093613,0.008820980940766148,Kidney
268,DTD1_proteomics,0.3326691638786442,0.008978630801386901,Kidney
145,CA12_proteomics,0.3326500884103223,0.008978630801386901,Kidney
365,GKN1_proteomics,-0.41261628916752346,0.008995027089889317,Kidney
266,DPYD_proteomics,-0.332345817166089,0.009054184367369829,Kidney
312,EVI2B_proteomics,-0.33802458466304397,0.009150885747880382,Kidney
141,C4orf33_proteomics,0.3319137371022267,0.009180687589310803,Kidney
377,GORAB_proteomics,-0.33173751133388474,0.009228808424427425,Kidney
711,PKIG_proteomics,0.3316813703826761,0.00922954381475029,Kidney
3,ABAT_proteomics,-0.331493157538509,0.009282734233377266,Kidney
345,FYCO1_proteomics,-0.33140804852396577,0.009295086264587,Kidney
887,SLC30A1_proteomics,0.3313476204175545,0.009297659565988685,Kidney
996,TPK1_proteomics,0.33076198498024223,0.009511666630239127,Kidney
358,GDE1_proteomics,-0.33052101977238635,0.009588032288910425,Kidney
912,SOD2_proteomics,0.3302212556174758,0.009682559212676488,Kidney
1070,WFS1_proteomics,-0.3301837963349382,0.009682559212676488,Kidney
422,HSD17B4_proteomics,-0.3299568275645259,0.009732211771120053,Kidney
663,PAXX_proteomics,-0.32998400099864034,0.009732211771120053,Kidney
845,SCYL1_proteomics,-0.32984652106084555,0.009737218373698547,Kidney
622,NMRAL1_proteomics,0.3298381349265081,0.009737218373698547,Kidney
1034,UBLCP1_proteomics,-0.329766420448915,0.009744924868570341,Kidney
261,DOK2_proteomics,-0.3295922371587231,0.009795337743121794,Kidney
131,BIN2_proteomics,-0.3295270572516993,0.009800438438027588,Kidney
727,PLOD3_proteomics,0.32919439186070265,0.009917817262889279,Kidney
552,MSRA_proteomics,-0.3290539411211363,0.00995484940476293,Kidney
394,GUF1_proteomics,-0.3287108176775647,0.010078424612922705,Kidney
659,PAPLN_proteomics,-0.3285008933894672,0.010127304390079785,Kidney
852,SEMA4D_proteomics,-0.32843919534607346,0.010127304390079785,Kidney
725,PLEKHO2_proteomics,-0.3284602432329894,0.010127304390079785,Kidney
624,NOL10_proteomics,0.3281313534637209,0.010236640775110398,Kidney
983,TMEM179B_proteomics,0.3280812844307048,0.010236640775110398,Kidney
647,OSMR_proteomics,0.49902284532755714,0.010533500755473492,Kidney
946,TARSL2_proteomics,0.3273534728319341,0.010533500755473492,Kidney
987,TMPPE_proteomics,-0.33462832941505555,0.010533500755473492,Kidney
88,ARHGEF10_proteomics,0.32725396998961476,0.010533500755473492,Kidney
236,DCTD_proteomics,-0.3268949069191775,0.010622229752198375,Kidney
704,PHYKPL_proteomics,0.32692611820740713,0.010622229752198375,Kidney
144,C9orf78_proteomics,-0.32670900107520484,0.010659311244163975,Kidney
1039,UMOD_proteomics,-0.326726511124961,0.010659311244163975,Kidney
231,DAO_proteomics,-0.3264801148741162,0.010739308111401027,Kidney
654,PAFAH1B3_proteomics,0.325976669689232,0.01094562141989304,Kidney
686,PFDN2_proteomics,0.32586297378539275,0.010974331678155655,Kidney
636,NRAS_proteomics,0.3255458133507597,0.011097619569607399,Kidney
1091,ZFAND1_proteomics,0.3254748564850649,0.01110680363832745,Kidney
895,SLFN11_proteomics,0.32540238143579486,0.011116747252220947,Kidney
668,PCK1_proteomics,-0.32501394833151254,0.01125111124326137,Kidney
347,G3BP2_proteomics,-0.33872271718063157,0.01125111124326137,Kidney
247,DGKA_proteomics,-0.3248003352034873,0.011328089594664286,Kidney
894,SLC7A8_proteomics,-0.3247219364494054,0.011341173287585117,Kidney
130,BICD1_proteomics,0.3246584418105273,0.011347229278860864,Kidney
1038,UCHL1_proteomics,-0.32459353286024367,0.011354005443478178,Kidney
282,EIF1AD_proteomics,0.3244137014718158,0.011415601472542796,Kidney
944,TANGO2_proteomics,-0.33954330488243567,0.011459498181973393,Kidney
680,PEPD_proteomics,-0.32419597930723143,0.01147152728389325,Kidney
642,NUDT9_proteomics,-0.3240036211057409,0.011515643406467295,Kidney
567,MZT1_proteomics,0.33605768244894474,0.011515643406467295,Kidney
103,ASPSCR1_proteomics,-0.3238881485667807,0.01154711995309471,Kidney
933,STRN_proteomics,-0.323732267255063,0.011598260641976837,Kidney
338,FOXK1_proteomics,0.32361612992595584,0.011630335319086893,Kidney
222,CUL4A_proteomics,0.3232821058545855,0.011745028328390684,Kidney
284,EIF2AK2_proteomics,-0.323281123198578,0.011745028328390684,Kidney
715,PLA2G4A_proteomics,-0.3231664377547916,0.011776861356369132,Kidney
532,METTL26_proteomics,0.3227053563296979,0.011836585420063751,Kidney
1054,VCP_proteomics,-0.32269930444446027,0.011836585420063751,Kidney
943,TALDO1_proteomics,-0.3229472149270422,0.011836585420063751,Kidney
954,TBL1XR1_proteomics,0.3227412301472904,0.011836585420063751,Kidney
801,RANBP1_proteomics,0.32270686027840556,0.011836585420063751,Kidney
765,PRKCB_proteomics,-0.32280908794296626,0.011836585420063751,Kidney
150,CAMK1_proteomics,0.3227258472460538,0.011836585420063751,Kidney
501,LRCH1_proteomics,-0.3224710455841339,0.011925128640730337,Kidney
1063,WDR3_proteomics,0.32239981941717794,0.011936171576907306,Kidney
384,GPN1_proteomics,0.32229076674433915,0.011966054258714087,Kidney
251,DHX32_proteomics,0.3221980779311271,0.011987892114896533,Kidney
229,CYTH4_proteomics,-0.349217682965967,0.012042662970081287,Kidney
824,ROGDI_proteomics,-0.3218668782218519,0.012097197647567778,Kidney
1018,TST_proteomics,-0.3218334777918045,0.012097197647567778,Kidney
321,FASTKD5_proteomics,-0.3217672689140174,0.012106100171314025,Kidney
233,DARS_proteomics,0.3216533180292092,0.01213905044890129,Kidney
487,LARS2_proteomics,-0.32135801828386057,0.012263892462223924,Kidney
613,NEDD4_proteomics,0.3212187054614702,0.012310205030730449,Kidney
98,ARRB1_proteomics,-0.32096521077346496,0.012411468064458952,Kidney
760,PPP6R1_proteomics,-0.32092435555344806,0.012411468064458952,Kidney
210,CPQ_proteomics,-0.3206491969259042,0.012528501661115308,Kidney
728,PLSCR1_proteomics,0.32047420461110243,0.012569485117011458,Kidney
639,NUDCD2_proteomics,0.32051311110713065,0.012569485117011458,Kidney
775,PSPC1_proteomics,-0.3202478311728655,0.012662430240992156,Kidney
59,ALPK2_proteomics,0.3259213668587822,0.012699602422900991,Kidney
227,CYC1_proteomics,-0.31996761697178044,0.012734222625556088,Kidney
239,DCXR_proteomics,-0.3200094712935365,0.012734222625556088,Kidney
417,HNRNPH2_proteomics,-0.3193640760528544,0.013029043314311066,Kidney
961,TDRP_proteomics,0.3190758710346505,0.013107362384478804,Kidney
565,MYOF_proteomics,0.31908253667000963,0.013107362384478804,Kidney
628,NPC2_proteomics,-0.319133468723472,0.013107362384478804,Kidney
475,KIF1B_proteomics,0.3188669904584044,0.013194621239149171,Kidney
581,NCF4_proteomics,-0.3187824393555351,0.01321239550565807,Kidney
39,ADSSL1_proteomics,0.3187397659868184,0.01321239550565807,Kidney
898,SMARCC1_proteomics,-0.31867342994607695,0.013222832232099828,Kidney
1073,WWC1_proteomics,0.31855480796942354,0.013261728034340314,Kidney
446,IMPDH2_proteomics,0.31819565255240767,0.013381044471583906,Kidney
807,RBM6_proteomics,-0.31823327901786314,0.013381044471583906,Kidney
529,ME1_proteomics,-0.3182840411963413,0.013381044471583906,Kidney
600,NDUFB6_proteomics,-0.31776095137535476,0.013595214505203339,Kidney
443,IKBIP_proteomics,0.3173347541883232,0.013633675440386931,Kidney
892,SLC47A2_proteomics,-0.3292642191883537,0.013633675440386931,Kidney
453,IQSEC1_proteomics,-0.3173203858065907,0.013633675440386931,Kidney
916,SRD5A3_proteomics,0.3173605067023783,0.013633675440386931,Kidney
1065,WDR36_proteomics,0.31746084308910805,0.013633675440386931,Kidney
554,MT-ND4_proteomics,-0.3245904531635377,0.013633675440386931,Kidney
811,RCSD1_proteomics,-0.3174526787415453,0.013633675440386931,Kidney
848,SEC24B_proteomics,-0.3173547511650723,0.013633675440386931,Kidney
423,HSD17B8_proteomics,-0.31721657316193763,0.013665852106494682,Kidney
495,LLGL1_proteomics,0.3171569743545767,0.013673436863525226,Kidney
429,HTT_proteomics,-0.31705078550168325,0.013690649560094779,Kidney
719,PLCG2_proteomics,-0.31700907734899086,0.013690649560094779,Kidney
368,GLIPR2_proteomics,-0.3169885873791938,0.013690649560094779,Kidney
404,HAVCR1_proteomics,0.3225098500699502,0.013735745806547996,Kidney
91,ARHGEF37_proteomics,0.3168169960422048,0.013735745806547996,Kidney
669,PCK2_proteomics,-0.3167995711491969,0.013735745806547996,Kidney
934,STX17_proteomics,-0.31644637487189864,0.013892863615547563,Kidney
1016,TSPAN8_proteomics,-0.3162550968742802,0.013975567524918155,Kidney
361,GGA2_proteomics,-0.31584601449872557,0.014183755644858903,Kidney
61,AMACR_proteomics,-0.3156629217402183,0.014237098517780853,Kidney
84,ARFGEF3_proteomics,0.31568401012611097,0.014237098517780853,Kidney
1064,WDR35_proteomics,0.31554054071036963,0.014271899641311628,Kidney
1094,ZPR1_proteomics,0.31551238472243887,0.014271899641311628,Kidney
816,RFK_proteomics,-0.3151588714734527,0.01445154540550736,Kidney
339,FOXK2_proteomics,-0.3150435729499812,0.014466338939598606,Kidney
439,IFT74_proteomics,0.31508480164754166,0.014466338939598606,Kidney
963,TFRC_proteomics,0.3148480709301581,0.01455484111601433,Kidney
1050,USP4_proteomics_1,-0.314582444498005,0.014685462247381445,Kidney
931,STK33_proteomics,-0.3144715832443665,0.014724737025732348,Kidney
353,GAN_proteomics,0.32132006194435403,0.014890360402152573,Kidney
25,ACY1_proteomics_1,-0.3140568722909792,0.014919529811113606,Kidney
937,STXBP5_proteomics,-0.46184984408576024,0.014928231097257303,Kidney
870,SH3GLB2_proteomics,-0.313620029741314,0.015124003156368892,Kidney
24,ACY1_proteomics,-0.31358567194349846,0.015124003156368892,Kidney
842,SCOC_proteomics,-0.31350254437616454,0.015140773582054885,Kidney
73,AP1S2_proteomics,-0.3134692572896218,0.015140773582054885,Kidney
638,NTN1_proteomics,-0.3590186624817478,0.015150683006888224,Kidney
395,GYG1_proteomics,-0.3133112547602618,0.015150683006888224,Kidney
152,CAPRIN1_proteomics,-0.3132857032644604,0.015150683006888224,Kidney
550,MRPL53_proteomics,-0.31327603202656695,0.015150683006888224,Kidney
959,TCEAL3_proteomics,-0.31319919306299243,0.015170687977043485,Kidney
601,NDUFB7_proteomics,-0.31293578828157315,0.015278183217456083,Kidney
218,CTSL_proteomics,-0.3129602447108125,0.015278183217456083,Kidney
804,RBM15B_proteomics,-0.3128434115739934,0.015296627498046004,Kidney
875,SLC12A1_proteomics,-0.31281808340945805,0.015296627498046004,Kidney
761,PRKACA_proteomics,-0.3127145943910934,0.015333406577436254,Kidney
873,SKAP1_proteomics,-0.39138088255326703,0.015348408941142531,Kidney
1040,UNC119B_proteomics,0.31237930674134856,0.01548689697129697,Kidney
155,CASP2_proteomics,0.31227706869974214,0.015523399617505804,Kidney
802,RAPGEF6_proteomics,0.3121367990374602,0.015529567605003451,Kidney
492,LDLRAP1_proteomics,-0.3121391279245416,0.015529567605003451,Kidney
60,ALPL_proteomics,0.312203372629877,0.015529567605003451,Kidney
722,PLCXD3_proteomics,-0.3120547951782342,0.015553680621356793,Kidney
148,CAD_proteomics,0.3120063314384046,0.015556928744093474,Kidney
158,CCDC186_proteomics,-0.31163585907027214,0.015762281870649143,Kidney
370,GLT8D1_proteomics,-0.3328129714963014,0.01578608587157751,Kidney
823,RNASE2_proteomics,-0.3111940317858181,0.015988111419835065,Kidney
474,KIF13B_proteomics,-0.31097213571433985,0.016102777412911225,Kidney
763,PRKAG1_proteomics,0.31071503894490776,0.016241009834891816,Kidney
190,CHP1_proteomics,-0.3105800203575595,0.016300751812982305,Kidney
451,IPO4_proteomics,0.31050257474169135,0.016313046606663016,Kidney
557,MTMR3_proteomics,-0.310432448371593,0.016313046606663016,Kidney
683,PEX5_proteomics,0.3688261091674584,0.016313046606663016,Kidney
857,SEPT7_proteomics,0.443985524437699,0.01648517015946778,Kidney
504,LSP1_proteomics,-0.31008360620344166,0.01648517015946778,Kidney
327,FDPS_proteomics,0.30999159760597117,0.016517595075697576,Kidney
652,PA2G4_proteomics,0.30974417343942395,0.016652787758313893,Kidney
413,HINT1_proteomics,0.3096818146573047,0.016665901138441505,Kidney
306,ERBB3_proteomics,0.3096258589938275,0.016674817103773963,Kidney
224,CYB5R2_proteomics,-0.3094933716547262,0.016734616138060435,Kidney
537,MIOX_proteomics,-0.3094168725549318,0.016757315121825697,Kidney
428,HTD2_proteomics,-0.33044487630390496,0.016764817155412427,Kidney
874,SLAIN2_proteomics,-0.30934711005658794,0.016764817155412427,Kidney
1067,WDR60_proteomics,0.31623972698452885,0.016817445773347355,Kidney
0,AADAT_proteomics,-0.5001495126067258,0.016817445773347355,Kidney
496,LMTK2_proteomics,0.3090342435335538,0.016871872088797788,Kidney
274,EFHD1_proteomics,-0.3089785744091179,0.016881002864254212,Kidney
817,RGS10_proteomics,-0.3086142413863185,0.017013233707845743,Kidney
183,CFL1_proteomics,-0.3086611565598144,0.017013233707845743,Kidney
228,CYP17A1_proteomics,-0.3216813594298838,0.017013233707845743,Kidney
415,HMGA1_proteomics,-0.30870831448084,0.017013233707845743,Kidney
514,MAP1B_proteomics,-0.3084622650678844,0.017087688840685934,Kidney
434,IFT140_proteomics,0.3084187854757554,0.017088893018542505,Kidney
16,ACOX2_proteomics,-0.3083176230862715,0.01710104076540867,Kidney
243,DDX5_proteomics,-0.30833979162977493,0.01710104076540867,Kidney
561,MYO5B_proteomics,-0.3081224382975011,0.017149029188495916,Kidney
112,ATP6V1C1_proteomics,-0.30813284264352986,0.017149029188495916,Kidney
304,EPM2AIP1_proteomics,-0.30815472266068833,0.017149029188495916,Kidney
34,ADH1B_proteomics,-0.3080584108164119,0.01714999477310914,Kidney
468,KCTD21_proteomics,-0.3079971797046016,0.01714999477310914,Kidney
509,MAN1C1_proteomics,-0.3274096078406631,0.01714999477310914,Kidney
649,OXNAD1_proteomics,-0.30728507231545116,0.01755682529687105,Kidney
629,NPEPL1_proteomics,0.3072477313513758,0.01755682529687105,Kidney
54,ALDH6A1_proteomics,-0.3072128631515061,0.01755682529687105,Kidney
707,PIGR_proteomics,-0.3072905773023805,0.01755682529687105,Kidney
836,SBDS_proteomics,0.3071980877552274,0.01755682529687105,Kidney
862,SERINC1_proteomics,0.3070353860319647,0.017641300101737967,Kidney
572,NAMPT_proteomics,0.306552778810964,0.01792195633671066,Kidney
897,SMAP2_proteomics,-0.30655789578922277,0.01792195633671066,Kidney
928,STBD1_proteomics,0.30648532640423787,0.01794073439088566,Kidney
666,PCDHB8_proteomics,0.3736117018765529,0.017953696090374772,Kidney
849,SEC24D_proteomics,-0.3063259727516775,0.01799574461616346,Kidney
602,NDUFC1_proteomics,-0.30619327550148545,0.01806095325237994,Kidney
355,GAS7_proteomics,-0.3337946859941836,0.018130106904568167,Kidney
781,PTPN23_proteomics,-0.30548438552675866,0.018503729082551417,Kidney
188,CHMP4C_proteomics,0.3054543230634661,0.018503729082551417,Kidney
891,SLC44A1_proteomics,-0.3052920207106405,0.01859222391757504,Kidney
787,PWP2_proteomics,0.30503013092235826,0.018754088143956564,Kidney
619,NKIRAS2_proteomics,0.30493472699706203,0.018770533744310626,Kidney
317,FAHD2A_proteomics,-0.30484621587162186,0.018770533744310626,Kidney
248,DHCR24_proteomics,0.32911519800250816,0.018770533744310626,Kidney
182,CFDP1_proteomics,0.3048484600213499,0.018770533744310626,Kidney
65,ANKRD16_proteomics,0.31029838057665304,0.018809208048706165,Kidney
685,PFDN1_proteomics,0.3045187128474026,0.018950004418993232,Kidney
850,SEC31A_proteomics,-0.3044821826224747,0.018950004418993232,Kidney
93,ARHGEF7_proteomics,0.3043829812202483,0.01899379599809223,Kidney
71,ANXA4_proteomics,0.3041750665442333,0.019118656403476205,Kidney
750,PPP1R11_proteomics,0.3039475269752311,0.019259002591316694,Kidney
187,CHL1_proteomics,-0.39469434676367743,0.019276590765183614,Kidney
910,SNX33_proteomics,0.3038079825465244,0.019303816958279096,Kidney
44,AIF1_proteomics,-0.3035552725208481,0.01941026779999564,Kidney
55,ALDOB_proteomics,-0.3035473071381056,0.01941026779999564,Kidney
506,MACC1_proteomics,0.3035733777079229,0.01941026779999564,Kidney
681,PET100_proteomics,-0.30346659426565176,0.019441258787045796,Kidney
797,RABGAP1L_proteomics,-0.30329388860523976,0.01949412138247409,Kidney
658,PAN2_proteomics,0.3032779237817871,0.01949412138247409,Kidney
745,PPIE_proteomics,0.30327946909669157,0.01949412138247409,Kidney
372,GM2A_proteomics,-0.30300598779538324,0.01967106207421426,Kidney
432,IDNK_proteomics,-0.3026375905200577,0.019923921149557666,Kidney
186,CHID1_proteomics,-0.302509543748431,0.019931452572975156,Kidney
539,MME_proteomics,-0.30252393122483145,0.019931452572975156,Kidney
316,FADD_proteomics,0.30255434675079995,0.019931452572975156,Kidney
868,SH3D19_proteomics,-0.3023185305291236,0.02002027315247325,Kidney
217,CTSC_proteomics,-0.30231627569503383,0.02002027315247325,Kidney
40,AGA_proteomics,-0.3021429863337012,0.020120109047849097,Kidney
195,CLDN10_proteomics,-0.3569159965309966,0.020120109047849097,Kidney
806,RBM5_proteomics,-0.3019972844502019,0.020177122476065942,Kidney
846,SCYL2_proteomics,-0.3018360258459487,0.0202727652490427,Kidney
165,CCT5_proteomics,0.3016584156702684,0.020377742126878377,Kidney
871,SHOC2_proteomics,-0.30147638288455536,0.020377742126878377,Kidney
876,SLC13A3_proteomics,-0.30150567649549964,0.020377742126878377,Kidney
116,ATP6V1G1_proteomics,-0.30154343435966713,0.020377742126878377,Kidney
641,NUDT15_proteomics,0.3015538303792794,0.020377742126878377,Kidney
459,ITGA2_proteomics,0.3014688663510591,0.020377742126878377,Kidney
864,SFXN2_proteomics,-0.30142463779652046,0.020382048825959398,Kidney
456,ISLR_proteomics,-0.30134525017430724,0.020414110674480665,Kidney
656,PAICS_proteomics,0.3012690258005102,0.020443753149083217,Kidney
408,HDLBP_proteomics,-0.30083924292733993,0.02075473386801015,Kidney
697,PGM1_proteomics,0.3007905203364999,0.02076282513275166,Kidney
569,NAA25_proteomics,0.300660906340374,0.020835830530259843,Kidney
489,LCP1_proteomics,-0.3005838657156559,0.02086677956797752,Kidney
977,TMEM11_proteomics,-0.3005141067709881,0.02089194244506419,Kidney
357,GDAP2_proteomics,-0.300247915054895,0.021075963164441585,Kidney
798,RABGGTA_proteomics,0.30010159543795384,0.021163651237518222,Kidney
75,APEH_proteomics,-0.30000689258590596,0.021209551020264547,Kidney
827,RPAP1_proteomics,0.2997714426252447,0.021276855409892013,Kidney
520,MAP6_proteomics,-0.2997979574124062,0.021276855409892013,Kidney
331,FGF1_proteomics,-0.29980862383802204,0.021276855409892013,Kidney
388,GRAP2_proteomics,-0.30528969550085117,0.021276855409892013,Kidney
267,DSG2_proteomics,0.29960219347656075,0.02138427768585492,Kidney
46,AJUBA_proteomics,0.34962655834279033,0.02141433965585853,Kidney
1077,XPO4_proteomics,0.29940126887995855,0.021486933136943283,Kidney
615,NFIA_proteomics,0.29916349896361516,0.021652189382582277,Kidney
923,STAP2_proteomics,0.29878837169208544,0.021816063522323927,Kidney
710,PIP4K2C_proteomics,-0.2989072575453334,0.021816063522323927,Kidney
83,ARFGAP2_proteomics,-0.2987557934654208,0.021816063522323927,Kidney
461,ITGA5_proteomics,0.29881242970458294,0.021816063522323927,Kidney
410,HFE_proteomics,0.32260175995324997,0.021816063522323927,Kidney
747,PPM1H_proteomics,-0.29873940963598933,0.021816063522323927,Kidney
319,FAM169A_proteomics,-0.31133546633286924,0.021841569675094475,Kidney
171,CDC34_proteomics,0.2986334872975501,0.021841569675094475,Kidney
841,SCFD1_proteomics,-0.2985363678466201,0.021859891212762526,Kidney
749,PPME1_proteomics,0.2985670151773231,0.021859891212762526,Kidney
962,TELO2_proteomics,0.29836255068819906,0.021947886338728895,Kidney
366,GLA_proteomics,-0.2983475619308701,0.021947886338728895,Kidney
221,CUL1_proteomics,0.29831885262301705,0.021947886338728895,Kidney
714,PLA2G15_proteomics,-0.2980294498940282,0.02216022441747543,Kidney
555,MT3_proteomics,0.2976311605865885,0.022467531122337504,Kidney
935,STXBP3_proteomics,0.2973960647308641,0.022605292957495794,Kidney
405,HCCS_proteomics,-0.2974232698322004,0.022605292957495794,Kidney
181,CFAP97_proteomics,0.30245138193302423,0.022799177924628537,Kidney
119,ATXN2_proteomics,-0.2970227864526849,0.022799177924628537,Kidney
1076,XPNPEP2_proteomics,-0.2970600563433409,0.022799177924628537,Kidney
350,GABARAPL2_proteomics,-0.29709690334334965,0.022799177924628537,Kidney
612,NDUFV2_proteomics,-0.2967679184632368,0.02297625676423746,Kidney
383,GPI_proteomics,0.29674510617975525,0.02297625676423746,Kidney
536,MIF_proteomics,0.2966301380330717,0.023044376909236566,Kidney
1090,ZER1_proteomics,-0.2964707121883088,0.023151766140291265,Kidney
914,SPAG9_proteomics,0.2964022691216112,0.02317941871374037,Kidney
513,MANF_proteomics,-0.29626051040009366,0.02327180735885611,Kidney
755,PPP2CB_proteomics,0.3029337085184011,0.023287940752164598,Kidney
111,ATP6V1B2_proteomics,-0.29618421601523154,0.023287940752164598,Kidney
637,NRP1_proteomics_1,0.30296407538857556,0.023287940752164598,Kidney
134,BPHL_proteomics,-0.29588868176452254,0.02338777615207154,Kidney
835,SARS_proteomics,0.29593277985127636,0.02338777615207154,Kidney
530,ME2_proteomics,-0.2958718431096037,0.02338777615207154,Kidney
151,CAND2_proteomics,-0.29596101099723593,0.02338777615207154,Kidney
603,NDUFC2_proteomics,-0.29581150472270473,0.023408803357824824,Kidney
406,HCLS1_proteomics,-0.29569946078802495,0.023443348659615726,Kidney
303,EPHA7_proteomics,0.3025082164547396,0.023443348659615726,Kidney
723,PLD3_proteomics,-0.29545408517427785,0.023499639440698952,Kidney
905,SNX11_proteomics,-0.3009102980530609,0.023499639440698952,Kidney
149,CALB1_proteomics,-0.295466739766301,0.023499639440698952,Kidney
298,ENPP1_proteomics,-0.29556745742556884,0.023499639440698952,Kidney
972,TLR3_proteomics,0.2954724246035006,0.023499639440698952,Kidney
257,DNM1L_proteomics,-0.2952021420424989,0.023692126141472307,Kidney
953,TBL1X_proteomics,0.2950763318159117,0.02377246237857311,Kidney
879,SLC22A6_proteomics,-0.29502490301754836,0.02378612570469294,Kidney
333,FKBP15_proteomics,-0.2949736102632968,0.023799710694193132,Kidney
672,PDCD10_proteomics,-0.2949238335614389,0.023811975856629107,Kidney
830,RRP8_proteomics,0.29472621717811937,0.023957642293696787,Kidney
490,LDB3_proteomics_2,-0.32284405008314027,0.02428091316629734,Kidney
335,FLOT2_proteomics,0.294171228477351,0.02436713991408843,Kidney
915,SPCS3_proteomics,-0.29415879566848135,0.02436713991408843,Kidney
329,FECH_proteomics,-0.2941326240637493,0.02436713991408843,Kidney
302,EPG5_proteomics,-0.2940796447746701,0.024382772518790858,Kidney
82,ARF6_proteomics,-0.29396907181110205,0.024451413774720213,Kidney
890,SLC41A3_proteomics,-0.31892943979291843,0.02452538367450273,Kidney
259,DOCK2_proteomics,-0.2937557130997037,0.024582089037273262,Kidney
189,CHN2_proteomics,-0.3423301325161362,0.025101577255169483,Kidney
153,CARD10_proteomics,0.293087793149343,0.025139046545832336,Kidney
199,CNKSR3_proteomics,0.292766206758212,0.02540995458200242,Kidney
256,DNLZ_proteomics,-0.3128357911656564,0.025418866217860783,Kidney
230,DAAM2_proteomics,-0.5129019213275048,0.02551778296354308,Kidney
699,PHF14_proteomics,0.29253941003380923,0.02552403552795949,Kidney
662,PARP12_proteomics,-0.2922160704136219,0.025776003157783046,Kidney
661,PARD6B_proteomics,0.29220565918959573,0.025776003157783046,Kidney
546,MRPL13_proteomics,-0.29214802064444056,0.025797243446651862,Kidney
678,PDK4_proteomics,0.29195075532873843,0.0259536674035112,Kidney
738,POLD3_proteomics,0.29190343870238855,0.0259650777532826,Kidney
1093,ZNF3_proteomics,0.305648800341671,0.026088186148802983,Kidney
519,MAP4K2_proteomics,-0.2969973794418117,0.026126407920764514,Kidney
1014,TSC22D3_proteomics,0.3404633501135982,0.026219050843834878,Kidney
397,GZMM_proteomics,-0.35820123558740946,0.026245758111169828,Kidney
