,Difference_In_Median_Brca,P_Value_Brca,Difference_In_Median_Endo,P_Value_Endo,Difference_In_Median,P_Value
ARL2BP,0.2579,0.41112085023435707,0.11200000000000002,0.4541911140177578,-0.021400000000000002,0.9412510565344154
ARL3,-0.5721,0.35218178342988093,-0.07869999999999998,0.5175856283241654,-0.03209999999999999,0.35047251386410005
ARL4C,-0.5613,0.08724965110335621,-0.18349999999999997,0.0404326850850169,,
ARL5B,0.2049,0.08273195814315061,0.0782,0.28383842120444286,-0.23149999999999996,
ARL6,0.6501,0.014091933351285791,0.0635,0.5956864633092034,0.015499999999999958,0.9285146050224224
ARL6IP1,-0.19999999999999996,0.41594016517432963,0.039000000000000035,0.8348197846430414,0.0050000000000000044,0.8023874238083938
ARL6IP4,-0.0297,0.778906406617986,0.01252,0.27636147663610616,-0.13369999999999999,0.278806377387348
ARL6IP5,-0.6372,0.08596104706660299,0.15899999999999997,0.8130901613249983,-0.0013000000000000025,0.42763568708442246
ARL6IP6,0.020400000000000085,0.783214405743349,-0.309,0.40632991010063013,-0.05385,0.29122711388004424
ARL8A,0.13920000000000002,0.456058507612066,0.11770000000000001,0.11471819237207347,0.0674,0.4411506590062241
ARL8B,0.32420000000000004,0.35735259407083175,-0.1298,0.5927481887896211,-0.0017000000000000001,0.906613367749138
ARMC1,0.33999999999999997,0.19571355929909576,-0.003500000000000003,0.9829187652601821,0.0668,0.7665230049913817
ARMC10,0.485,0.47039738789385543,-0.10600000000000001,0.7532558640115166,0.21719999999999998,0.007581715786438424
ARMC5,-0.643,0.07751941014338722,-0.0057,0.7133353059970247,,
ARMC6,-0.1444,0.7167072200604458,0.0034000000000000002,0.13169510709003834,-0.094,0.2643792332673281
ARMC8,-0.1795,0.3995586262920018,0.0155,0.8908746722608695,-0.0444,0.1350604089960496
ARMC9,-0.8916000000000001,0.03092560546684041,0.06369999999999999,0.864503723658939,-0.17910000000000004,0.4953191573298602
ARMCX1,-0.07019999999999998,0.9336216699521614,0.064,0.7782616550613333,0.033549999999999996,0.4558999500446257
ARMCX2,0.038699999999999984,0.43164028257754417,0.15299999999999997,0.7053074976219786,0.18400000000000002,0.015769402580273855
ARMCX3,0.2107,0.9653584904153643,-0.024999999999999994,0.7206618569423155,0.05970000000000002,0.4079461754514997
ARMCX4,-0.8087,0.5094711963927877,,,,
ARMCX5,-0.1266,0.3897071055601159,-0.0509,0.8630418525321382,,
ARMT1,0.5643999999999998,0.8086324397070149,0.0009999999999999731,0.5351513097297311,-0.0933,0.14575354359048448
ARNT,-0.09469999999999999,0.053996064661986524,0.0925,0.00410792900904391,0.09860000000000001,0.32188269682141074
ARNT2,0.34055,0.3346102647135314,0.035999999999999976,0.3514429487531797,,
ARNTL,-0.13570000000000004,0.8122991935707967,0.05539999999999999,0.4721471474005291,,
ARPC1A,-0.25170000000000003,0.06743722608842757,0.16699999999999998,0.17578375874298005,-0.05900000000000005,0.4259980115314863
ARPC1B,-0.024699999999999972,0.8173948918369022,0.1044,0.1540835236539852,-0.07400000000000001,0.26173706299879396
ARPC2,-0.014899999999999997,0.46849982465006,0.098,0.11159220019370267,-0.01100000000000001,0.5012817105843502
ARPC3,-0.11980000000000002,0.20910775184709132,0.005500000000000005,0.3569294684780837,0.0368,0.6880438826059905
ARPC4,-0.04849999999999999,0.9746827791245714,0.1743,0.03502511553624376,-0.14329999999999998,0.175490334342495
ARPC5,-0.07469999999999993,0.20330294118451644,0.010099999999999998,0.27055036274129635,0.04400000000000001,0.5826189168047313
ARPC5L,-0.13560000000000005,0.3104592446886043,0.0216,0.7446224041467567,0.1108,0.1284280869707784
ARPIN,-0.5271,0.6272757189904581,0.004550000000000012,0.5856647054321557,,
ARPP19,-0.019100000000000006,0.9269150062917897,-0.024999999999999994,0.8391883325228978,-0.014000000000000012,0.46399360754885133
ARRB1,0.4819,0.05133678406253661,-0.011999999999999983,0.7297271430529189,-0.01899999999999996,0.8224063553749554
ARRB2,0.36560000000000004,0.04750957122094535,0.031899999999999984,0.9742010863259477,0.0579,0.4677297201151719
ARRDC1,-0.030700000000000005,0.6705884070566899,0.002999999999999989,0.9980685800918047,-0.03599999999999999,0.4641417201164372
ARSA,0.14649999999999996,0.6023662954719307,0.028000000000000025,0.40872232546593956,-0.02200000000000002,0.6156766261336737
ARSB,-0.122,0.6156185161864879,0.007000000000000006,0.8524061615022501,0.1285,0.3111576205892857
ARSD,-0.1757,0.08843498824321801,0.005299999999999999,0.21667736650737787,0.026499999999999996,0.5036990080111081
ARSI,-0.15739999999999998,0.6559497672645318,,,,
ARV1,0.20024999999999993,0.26912959082595306,-0.10369999999999999,0.4081266257367008,,
ARVCF,-0.035499999999999976,0.3297907203505629,-0.04299999999999998,0.9924869799206258,0.0319,0.6825905024710283
AS3MT,0.6710999999999999,0.18508111804470545,-0.04038,0.8778354452736254,,
ASAH1,0.28220000000000006,0.9789932384982196,0.19899999999999995,0.4368942657087722,-0.1109,0.9374282701051113
ASAP1,0.07920000000000002,0.9818587122140273,0.0040000000000000036,0.686642333827566,-0.0398,0.7801172821678428
ASAP2,0.1657,0.46430737576520364,-0.020899999999999988,0.718822075332574,-0.08170000000000001,0.8619828979196457
ASAP3,-0.07050000000000001,0.6711400202618516,0.05500000000000002,0.5369076031007121,,
ASB13,0.02955,0.4969779823702932,-0.01635,0.6714132010109146,,
ASB6,-0.10909999999999999,0.46426394399738913,0.086145,0.1644515165302423,,
ASB9,0.20424999999999993,0.576550590609836,0.02975,0.8397777588746794,-0.45075,0.19136148248903853
ASCC1,0.040400000000000005,0.12733044562592327,0.0968,0.7458593117439775,-0.07300000000000001,0.2855583974193583
ASCC2,-0.028800000000000006,0.2933871248858845,0.05500000000000001,0.8526768265976205,-0.0582,0.17810289109700378
ASCC3,-0.3378,0.01428064778847029,0.06259999999999999,0.9505957335419838,-0.07049999999999998,0.15588034821566898
ASF1A,-0.059699999999999975,0.5872081928013817,0.07837,0.6413728098720661,-0.1505,0.36024136822987163
ASF1B,0.49499999999999994,0.08046825732749686,-0.19999999999999996,0.7682560973430961,-0.6325999999999999,0.12174295812265408
ASH1L,0.25625,0.17239715778375508,0.1135,0.25721051472039785,,
ASH2L,0.42169999999999996,0.08117253514248803,-0.0373,0.24850963582280808,-0.013000000000000012,0.7522906448941348
ASL,-0.3253,0.5391579329995084,0.1027,0.49818573540430167,0.2781,0.08273698480234225
ASMTL,0.1386,0.8223109682887386,-0.097,0.4620573354386087,-0.0656,0.061834832181274085
ASNA1,0.08979999999999999,0.2738804725686685,-0.00779,0.15036304273677445,0.024599999999999997,0.9870754140520481
ASNS,0.4950000000000001,0.7568467096749906,-0.16500000000000004,0.2968718093433642,-0.19640000000000002,0.5667929111153021
ASNSD1,0.38580000000000003,0.11608426121473606,0.1381,0.136636146069271,,
ASPA,0.9177,0.08868008137911776,-0.12100000000000005,0.7423407557375701,0.19100000000000006,0.0985707919345005
ASPH,-0.6023,0.5469411364103551,-0.0741,0.9593282227836482,-0.23460000000000003,0.13229727191692858
ASPM,0.06299999999999994,0.5358902639020819,,,,
ASPN,-0.0252,0.8668492920541291,0.252,0.3061598465150414,0.11499999999999999,0.8650409976928367
ASPSCR1,0.46190000000000003,0.0936970097263836,-0.08440000000000002,0.7134509278813235,-0.1277,0.4532291606606834
ASRGL1,-0.05449999999999999,0.777456095072942,0.08799999999999997,0.7530473305076819,-0.11729999999999999,0.7687662050264186
ASS1,-0.31000000000000005,0.8117880586072992,-0.08029999999999998,0.3691392221486529,-0.07139999999999999,0.7325399911098591
ASTN2,0.048249999999999994,0.9748848087805693,,,,
ASUN,0.010899999999999965,0.2234496016820652,,,,
ASXL2,0.1195,0.7192066545401024,-0.13895,0.1045956821043147,,
ASXL3,0.5107499999999999,0.31466219759596636,,,,
ATAD1,0.49570000000000003,0.4768732138979235,-0.12789999999999999,0.47503613481919005,0.1859,0.13088093527418473
ATAD2,0.8918000000000001,0.035471834782544245,-0.004999999999999977,0.6821173255573614,-0.04200000000000001,0.3924243113567366
ATAD2B,0.21949999999999997,0.6643551728805642,0.04599999999999997,0.8176030753335628,,
ATAD3A,0.5606,0.008765884752833731,-0.19849999999999998,0.06016738911915015,0.18239999999999995,0.38326648040949995
ATAD3B,0.48175,0.19407275533857216,-0.152,0.43476862501967595,0.44195,0.12248723608184112
ATAD5,0.12645,0.3723994547809961,,,,
ATAT1,0.005299999999999999,0.976946135363324,0.015019999999999999,0.6272445581838025,-0.24505,0.8882293380121544
ATE1,0.2804,0.511503204335719,0.02200000000000002,0.4814693298226992,0.008000000000000007,0.48844599311568704
ATF1,-0.2057,0.6339295797045275,0.09390000000000001,0.3500717881532708,-0.14015,0.3529575228254094
ATF2,-0.19539999999999996,0.6925464700484593,-0.05800000000000001,0.19573280481044583,-0.125,0.22357547389491914
ATF6,-0.5581,0.18688895546414372,0.11950000000000002,0.6047897180551653,,
ATF7,-0.311,0.3570554182232575,-0.07800000000000001,0.14190513708569688,0.1092,0.572684266990622
ATF7IP,0.08299999999999999,0.3356971924300953,-0.022400000000000003,0.9774203093840982,0.40885000000000005,0.18680788799655965
ATG101,0.1149,0.6863104434146406,0.008,0.36442891595040294,,
ATG12,-0.2906,0.08233569929491029,0.037,0.7146148045580378,0.06575,0.46618399249704845
ATG13,0.20570000000000002,0.5602695696748723,0.044000000000000004,0.7592611340497777,-0.10105000000000001,0.68848431779796
ATG14,-0.06329999999999997,0.028762718033517837,-0.0412,0.3373290215602669,,
ATG16L1,-0.22039999999999998,0.13383169259063257,-0.008000000000000007,0.5851602116792709,0.0005999999999999998,0.6044731385466666
ATG2A,-0.0937,0.656321385182721,0.041199999999999994,0.0950842027845012,,
ATG2B,0.05299999999999999,0.9774706541149987,0.09509999999999998,0.014626954944779655,,
ATG3,-0.1595,0.14990750772337708,-0.036500000000000005,0.6079381756083704,-0.005299999999999999,0.5830051603467459
ATG4A,-0.5519000000000001,0.0773138484386788,-0.009400000000000006,0.42307912420676863,-0.12815,0.09478623530347016
ATG4B,-0.052200000000000024,0.40799372461975036,-0.0010000000000000009,0.16854625667401574,0.0266,0.684953858455086
ATG4C,0.06440000000000001,0.21806110571415882,0.0735,0.15552208066522713,-0.357,
ATG5,-0.2577,0.06262580610557439,0.0331,0.8058547903931594,-9.999999999999593e-05,0.5902904136526028
ATG7,-0.08199999999999999,0.8579078393696655,0.04780000000000001,0.2559539517570731,0.0785,0.9997896457391404
ATG9A,0.25170000000000003,0.6108847048669142,0.061000000000000026,0.5197923845444762,0.15389999999999998,0.6325029754150884
ATIC,-0.2765,0.10813941344670223,-0.0040999999999999995,0.783779146679495,0.11690000000000002,0.2620846381329312
ATL1,0.23570000000000002,0.37932953496464505,-0.07999999999999999,0.5004973811746484,0.178,0.10692103038432452
ATL2,-0.2037000000000001,0.4376383082552241,-0.2098,0.9665684696538941,0.1041,0.09339340371936768
ATL3,-0.17779999999999996,0.8408753233049744,0.0937,0.650224838567329,-0.033999999999999975,0.49637506436837553
ATM,-0.2612,0.15918351198849884,0.10650000000000001,0.2950321230955252,-0.0675,0.5940867477391419
ATN1,0.2404,0.171190279375357,-0.04200000000000001,0.7859265985945083,,
ATOX1,-0.24969999999999992,0.3245707650897043,-0.10529999999999999,0.9965294722345706,-0.0572,0.8251497615856951
ATP10A,0.23265000000000002,0.5180167188894615,,,,
ATP11A,0.39469999999999994,0.3645875655871357,0.154,0.8816435166332517,,
ATP11B,-0.4019,0.2550512631165902,0.07500000000000001,0.09471612778550115,0.22699999999999998,0.060507243499416836
ATP11C,-0.21239999999999998,0.7290075210139125,0.0765,0.19909722110300992,0.043649999999999994,0.887048353947722
ATP12A,0.4513,0.0832979528158174,-0.24050000000000005,0.8825999583257839,-0.097,0.5423202221018532
ATP13A1,-0.20640000000000003,0.7065808298848493,-0.23399999999999999,0.5609849704729695,0.051000000000000004,0.5159011210102449
ATP13A2,0.10319999999999999,0.8799115795867893,0.18449999999999997,0.16392195565609632,,
ATP13A3,0.5876,0.6901573540475638,0.0098,0.06642334608788475,,
ATP1A1,-0.11670000000000003,0.8785557895836145,0.13699999999999993,0.49863562498232117,0.012199999999999999,0.8398572895686145
ATP1B1,0.23459999999999992,0.9470039865407256,0.07400000000000001,0.5020131719742442,-0.021999999999999992,0.8864685701886803
ATP1B3,0.36519999999999997,0.3316720526495718,0.13219999999999998,0.24307641141334943,0.2543,0.028286272848809135
ATP2A2,-0.40900000000000003,0.9095299186937021,-0.03899999999999998,0.894098570276416,0.0441,0.9451234553838237
ATP2B1,-0.3394,0.4234386277031834,0.2217,0.2700531660401357,-0.014999999999999986,0.15648758756670034
ATP2B4,-0.28479999999999983,0.4805175922132857,0.1477,0.46514218562087595,0.08000000000000007,0.28554315794382856
ATP2C1,-0.49650000000000005,0.24193135284611542,0.0,0.8104166282412621,-0.016999999999999987,0.6691875761762383
ATP5A1,0.3521,0.0815149981910335,,,-0.007000000000000006,0.4729438153425315
ATP5B,0.41109999999999997,0.09166636566087542,,,-0.09000000000000002,0.2546762136863185
ATP5C1,0.5003,0.06672132333469113,,,-0.09890000000000002,0.8481831977130971
ATP5D,0.4499,0.41663986485365634,,,-0.07600000000000001,0.5815808358725345
ATP5E,0.2613,0.7955084715000258,,,-0.1819,0.9937459236889516
ATP5F1,0.3084,0.09519323810470268,,,0.068,0.30660117511534557
ATP5H,0.3086,0.04573679159746846,,,0.015999999999999986,0.792185261449842
ATP5I,0.3598,0.14042744809152954,,,0.022000000000000047,0.18611458699878836
ATP5J,0.3259,0.23492567051953664,,,-0.1653,0.531134221129425
ATP5J2-PTCD1,0.4765,0.22143917201020386,,,0.001799999999999996,0.2820093206526612
ATP5L,0.5573,0.27240780195870146,,,-0.0050000000000000044,0.6303635917884318
ATP5O,0.2121,0.30967699676337385,,,-0.03900000000000001,0.9391107445986104
ATP5S,0.3614,0.3172852365466021,-0.21066,0.04663806113694188,0.3119,0.024904746765101543
ATP5SL,0.24659999999999999,0.23486307041934706,,,0.1508,0.2639087812146463
ATP6AP1,0.4071,0.008115034772438742,-0.01141,0.9788915440466126,-0.0010000000000000009,0.22655476548508316
ATP6AP2,0.7119,0.17924143182452557,-0.11739999999999998,0.5914161287892177,0.05039999999999999,0.6211310480613503
ATP6V0A1,0.5024,0.6508943796840005,0.053000000000000005,0.6044667654775832,0.0489,0.8722836628666153
ATP6V0A2,0.6409,0.07009388096075807,-0.0981,0.8234278765660903,0.06264999999999998,0.7037138932864955
ATP6V0A4,0.5899,0.23215446167827333,,,,
ATP6V0D1,0.2203,0.0418620304701764,-0.043999999999999984,0.928077647897684,-0.04999999999999999,0.23403937766268723
ATP6V1A,0.17600000000000002,0.36209081154118705,-0.1268,0.5587530464041135,-0.12369999999999999,0.008302284057948476
ATP6V1B1,0.557,0.28645952294177734,0.2308,0.5330033544941326,,
ATP6V1B2,-0.10499999999999998,0.874922332094361,-0.020700000000000003,0.9894784056146089,-0.17079999999999998,0.003260892931868066
ATP6V1C1,0.0827,0.5178227521356521,-0.0809,0.41774043857626597,-0.06799999999999998,0.14419824649648358
ATP6V1C2,-0.055800000000000016,0.3769840857855502,0.14100000000000001,0.9218572541975038,,
ATP6V1D,0.0751,0.5139630173019167,-0.04500000000000001,0.672279795088329,-0.3625,0.00011048577394285593
ATP6V1E1,0.09239999999999998,0.3759802078215888,0.0269,0.6877410275677069,-0.2253,5.565077109905378e-05
ATP6V1F,0.02999999999999997,0.8779278913480482,0.01100000000000001,0.6445297822244058,-0.2319,0.0037796118120527527
ATP6V1G1,0.08510000000000001,0.633258975920794,-0.086,0.41282131838109926,-0.133,0.004888191794687501
ATP6V1G2,0.0943,0.6266002781666513,0.14849999999999997,0.36775466106446086,-0.348,
ATP6V1H,0.07419999999999997,0.9812251277897672,-0.05170000000000001,0.7226313384304953,-0.13319999999999999,0.027397569727156075
ATP7A,0.19119999999999998,0.29585718632725133,-0.0639,0.46410155422079724,,
ATP8A1,0.4485,0.5079749531665626,0.234,0.19436512336330103,-0.25399999999999995,0.35798657918104326
ATP8A2,-0.40079999999999993,0.9573705784297944,,,,
ATP8B1,-0.04970000000000008,0.7859729746682891,0.32599999999999996,0.30862398192290574,-0.246,0.8768884905792247
ATP8B2,0.26875,0.7994891873700004,,,,
ATP8B3,0.15395000000000003,0.459460636912272,,,,
ATP9A,0.11709999999999998,0.23445018837685042,0.153,0.22425594207601324,0.09359999999999999,0.21958061230321185
ATP9B,-0.0973,0.6310095545159249,0.1143,0.07578615898322583,,
ATPAF1,0.13019999999999998,0.4589368925201007,-0.10509999999999999,0.3919629866130765,0.1201,0.08520133893137047
ATPAF2,0.5835,0.0036779998619317516,-0.07250000000000001,0.20599857758174328,0.0783,0.6880484410596182
ATPIF1,0.37609999999999993,0.31616621723582944,,,0.1498,0.8011715740419052
ATR,0.1354,0.8935422107090745,-0.019000000000000003,0.614995808220332,,
ATRAID,0.16015000000000001,0.24295756633970758,-0.07685,0.9463755810007676,0.0314,0.9876642429367916
ATRIP,0.42969999999999997,0.03789962542954888,-0.07830000000000001,0.6440907720709844,,
ATRN,-0.4899,0.44886560545368814,-0.09499999999999997,0.9933876121716352,0.07900000000000001,0.8741622295977365
ATRX,-0.0912,0.9985476729624596,-0.04199999999999999,0.6185961922497605,0.093,0.1505284059534374
ATXN1,-0.26980000000000004,0.21781931631094195,0.229,0.010818358392810933,,
ATXN10,0.0393,0.3700433144904174,-0.0938,0.3870604702335231,-0.13889999999999997,0.08571033450263615
ATXN1L,-0.20120000000000002,0.793663509290547,0.07500000000000001,0.1772777045641007,,
ATXN2,-0.1024,0.557772022971017,-0.027426000000000002,0.38219605206099394,-0.0997,0.4616451869775643
ATXN2L,0.5284,0.12111862126721751,0.055999999999999994,0.48074853221043723,-0.13500000000000004,0.028155283926088893
ATXN3,-0.17420000000000002,0.026651041679999373,-0.014299999999999993,0.36822345350173513,-0.11585000000000001,0.2308062181959176
ATXN7,-0.14159999999999998,0.4734734498137021,0.1462,0.0413523565576801,,
ATXN7L2,-0.1237,0.1377974877760702,,,,
ATXN7L3,0.1456,0.6483869587377008,0.10603,0.8760443367913744,,
ATXN7L3B,0.32689999999999997,0.15660317916346753,-0.152,0.21092004766523825,-0.20245000000000002,0.2728041608937358
AUH,0.48189999999999994,0.04397139258031851,-0.1812,0.34028168668660497,0.27299999999999996,0.003755350684212969
AUP1,-0.018199999999999994,0.4967576649603175,0.11400000000000002,0.773724236118633,-0.0005000000000000004,0.6379927047797473
AURKA,0.3033000000000001,0.2709239318467098,-0.09769999999999998,0.8709582708660099,0.5469999999999999,
AURKB,0.8297999999999999,0.11758793220782368,-0.07550000000000001,0.9537496263351121,-0.4552,0.43096376260689007
AUTS2,-0.19540000000000002,0.804292072828555,-0.11619,0.22191410889057042,,
AVEN,-0.1119,0.6806991832856975,-0.061930000000000006,0.35086033086561275,-0.07785,0.3800548671863605
AVL9,0.3174,0.054274509861512533,-0.08599999999999997,0.13606651852272983,0.2036,0.012881144808719316
AXIN1,0.0016500000000000126,0.5219866055423023,0.12955,0.32616014867717635,,
AXL,-0.055950000000000055,0.49703120652217214,-0.12500000000000006,0.8153320892415739,,
AZGP1,-0.9738000000000002,0.2234316835122746,0.05600000000000005,0.9331966647274645,0.26999999999999996,0.550952419118601
AZI2,-0.1134,0.4024891573026703,0.04095,0.966639050422003,,
AZIN2,-0.2026,0.9788369150907481,,,,
AZU1,0.6014000000000002,0.18202553103390404,0.07400000000000004,0.8432948035355265,0.03960000000000001,0.50066263698283
B2M,0.41989999999999994,0.8169864617794972,0.094,0.8390692137580383,0.25400000000000006,0.8052287563710906
B3GAT3,0.1547,0.6565839884579172,-0.1445,0.9161584429263718,-0.04335000000000001,0.47356836736728847
B3GLCT,-0.7608,0.02320119486667085,-0.038000000000000006,0.27272530554294533,0.038849999999999996,0.8385927991131242
B3GNT2,0.5296,0.17558772930001498,-0.02283,0.5831820314595904,0.2179,0.23001237069349242
B3GNTL1,-0.23465000000000003,0.9441695975975315,-0.0050000000000000044,0.7509929378604865,,
B4GALT1,-0.5059,0.46260645124552036,0.2509999999999999,0.35855890320344663,0.1685,0.4371889575647526
B4GALT2,0.45475,0.09034303884064913,,,,
B4GALT3,-0.21184999999999998,0.9205516466028287,0.127,0.2427527332821499,-0.16349999999999998,0.8972317786584216
B4GALT4,0.020299999999999985,0.32238392480528333,-0.0050000000000000044,0.6587297611648206,-0.03900000000000001,0.23903537100664282
B4GALT7,0.010299999999999976,0.6269351684722897,-0.08159999999999999,0.48605192958478005,0.027949999999999996,0.3021432765028156
B4GAT1,0.053499999999999936,0.5684393894143089,0.0028499999999999914,0.6446794450840498,0.09720000000000001,0.1756721412908319
B9D1,0.15189999999999998,0.8933632195919097,0.15003999999999998,0.24492626705084777,,
BABAM1,-0.2331,0.7407526601984897,0.017100000000000004,0.9978383365502224,0.0235,0.25846286399621404
BACH1,-0.07139999999999999,0.5961068889093384,0.0703,0.10014646939318943,-0.16494999999999999,0.1253296493870039
BAD,0.7754,0.27640659206220164,-0.22859999999999997,0.051420190353633696,0.001999999999999974,0.7096496374827163
BAG1,0.11880000000000002,0.16629873016488875,0.04723,0.8481976888665376,-0.0661,0.775032861487973
BAG2,0.052000000000000005,0.6596020396006943,0.2,0.662334671807713,-0.17999999999999994,0.7701613551823091
BAG3,0.2494,0.23847900910141467,-0.0020000000000000018,0.8274383395131634,-0.1529999999999999,0.7438023937858864
BAG4,0.31869999999999993,0.02939426620342937,0.0040000000000000036,0.25233393571492646,-0.12220000000000002,0.287119450847847
BAG5,-0.0691,0.7601246231783498,-0.06847,0.9330030942344096,-0.060000000000000005,0.5337906569516202
BAHCC1,0.44120000000000004,0.25409853016842926,,,,
BAHD1,-0.307,0.8965133320612197,-0.0372,0.6927060445660282,,
BAIAP2,0.7455,0.11419795686264093,-0.009200000000000014,0.7007705786226543,-0.08729999999999999,0.8384454032298321
BAIAP2L1,-0.22520000000000007,0.7232973580480384,-0.03200000000000003,0.20886525219831725,0.15419999999999998,0.22402896334342973
BAK1,-0.31105,0.44186783485713,-0.1891,0.6819376757200554,-0.08045,0.5379720387603018
BANF1,-0.18210000000000004,0.24286918479614772,0.06,0.8597394977497638,0.0952,0.23637446100812526
BANP,0.07840000000000001,0.9481957817057585,0.09060000000000001,0.24256821149627944,,
BAP1,0.16999999999999998,0.29515607557317225,-0.05439,0.3542053258923552,,
BARD1,-0.24969999999999998,0.8087261595352317,-0.20909999999999995,0.8116897383139757,,
BASP1,-0.1509,0.6338184338932574,-0.0785,0.970570783015989,-0.23299999999999996,0.3168404922076562
BAX,-0.31770000000000004,0.2881957446227987,0.11900000000000002,0.4825457175336647,-0.047000000000000014,0.9734003856487043
BAZ1A,0.042300000000000004,0.6901637889069729,0.0969,0.390097190055966,-0.23700000000000002,0.040857075863611994
BAZ1B,0.2259,0.1542389809951546,0.0131,0.5620821386650123,0.03799999999999998,0.22778645400960038
BAZ2A,0.0951,0.4318660423603312,-0.00010000000000000286,0.7592563559081397,0.0957,0.2687417843854069
BAZ2B,0.4371,0.02443453809003831,-0.011500000000000003,0.7820262609212444,,
BBC3,-0.29710000000000003,0.09263840768278651,0.05045,0.6236434684432819,,
BBOX1,-0.08994999999999975,0.08065988368575017,-0.14299999999999996,0.9191284830713913,,
BBS1,0.10299999999999992,0.9444772745552595,0.109,0.9759513520742306,,
BBS2,0.08489999999999998,0.8367427167740068,0.069,0.9035626237937948,,
BBS4,-0.1572,0.8627221368516211,0.014100000000000001,0.3146930238137294,,
BBS7,0.10810000000000003,0.8985125744979094,0.08100000000000002,0.8405115787761687,,
BBS9,0.040299999999999975,0.771016221340377,0.08259999999999999,0.9700264884639166,,
BBX,0.1328,0.7648356556829224,0.0,0.4712661238037712,,
BCAM,-0.7489,0.1481251668689481,-0.04799999999999997,0.7175909131925691,0.040000000000000036,0.16348140900028152
BCAP29,-0.3451000000000001,0.045734913840320496,0.08300000000000002,0.462410581879356,0.05149999999999999,0.13771360249801876
BCAP31,0.248,0.9515489940871894,-0.037000000000000005,0.8372652457945082,0.2371,0.03297538476097177
BCAR1,-0.15410000000000001,0.7858259442440667,-0.0579,0.8372636016525299,-0.0322,0.9749206641560091
BCAR3,0.1981,0.48052851197361135,0.1421,0.6922048639782603,,
BCAS1,-0.3631000000000002,0.6740813956847926,0.1706,0.7447934218036067,-0.09900000000000009,0.804867251067564
BCAS3,-0.1893,0.5006503929386146,-0.010400000000000006,0.931034438734488,-0.0479,0.48070842567317085
BCAS4,0.05379999999999996,0.6577341319863397,,,,
BCAT1,-0.6349999999999999,0.9033768346489078,0.496,0.17168231304324302,-0.1856,0.08190026430082681
BCAT2,0.06459999999999999,0.3458207213312332,-0.0905,0.2389754114753958,-0.021999999999999992,0.8793132603203518
BCCIP,-0.12344999999999998,0.4368379677528551,-0.05999999999999997,0.4607467304059807,-0.026999999999999996,0.7337782717128667
BCHE,0.2102,0.6131470588148493,0.0040000000000000036,0.9210255324544165,0.1459999999999999,0.38973612747488784
BCKDHA,0.054800000000000015,0.7085020187820337,0.020209999999999995,0.487087207385668,-0.0341,0.7627983199117394
BCKDHB,0.1846,0.8398694357182681,-0.015229999999999999,0.2655826032492827,0.06659999999999999,0.21953553348874266
BCKDK,-0.2776,0.06299703689086401,-0.0436,0.3360467742153431,0.1074,0.6372965754613693
BCL10,-0.019299999999999998,0.5920827015565244,-0.04653,0.08833405130373369,-0.0374,0.7810339427321196
BCL11A,-0.4075000000000002,0.340041720555865,-0.14755000000000001,0.04693377352585474,,
BCL11B,-0.0402,0.997859800854271,-0.021362999999999993,,,
BCL2,0.49305,0.5046863575991971,0.4346,0.18316948654130027,,
BCL2L1,-0.1242,0.49653457983888327,-0.12360000000000002,0.19860287518291503,0.432,0.039599765135559455
BCL2L11,0.3198,0.5339527869260525,0.20584999999999998,0.556068915823434,,
BCL2L13,0.8574999999999999,5.325594115072769e-05,-0.008000000000000007,0.6019986535671991,0.11710000000000002,0.3550721427564929
BCL2L2-PABPN1,-0.0423,0.572276086359962,,,-0.22139999999999999,0.1295864668320534
BCL3,-0.0718,0.7783216693996275,-0.11009999999999999,0.8890955664688456,,
BCL6,0.20644999999999997,0.2815686857439705,-0.0522,0.9504161486594465,,
BCL7A,0.27440000000000003,0.8527056142418526,0.014799999999999994,0.8073666104642129,,
BCL7B,0.245,0.1371946597103174,0.10400000000000001,0.25947061239117103,,
BCL7C,0.0408,0.2383660606823389,0.067,0.10962179888296225,-0.05399999999999999,0.5231559917581738
BCL9,-0.0426,0.6523681315971357,-0.0557,0.2854564712538814,,
BCL9L,-0.0373,0.06374226380600828,-0.014100000000000008,0.35015033047662036,,
BCLAF1,-0.02750000000000001,0.5587383049322625,-0.0039000000000000007,0.5416707499105448,-0.10599999999999998,0.2717950592115393
BCOR,0.18409999999999999,0.4137275380981341,0.0901,0.7586548672712672,,
BCORL1,0.7747999999999999,0.5517766434087825,0.2703,0.16797562178862574,,
BCR,0.2999,0.02002753353152906,0.08680000000000002,0.9323674850924819,-0.159,0.0665197923992763
BCS1L,0.1827,0.011489745556848667,0.07046,0.3539991145530097,0.1325,0.9732558380417126
BDH1,0.2446,0.4230467638320434,-0.23950000000000002,0.11061725807277256,0.187,0.3056171461651753
BDH2,-0.6737000000000001,0.18215343215128865,-0.10299999999999998,0.1495392318949432,0.05399999999999999,0.916819884665936
BDP1,-1.1436000000000002,0.6290964927831745,,,,
BECN1,-0.24659999999999999,0.011933401456359422,0.026000000000000002,0.8404779862435683,-0.0601,0.41105212916583933
BEND3,0.15789999999999998,0.9735273390585788,0.02400000000000002,0.7083743177287807,,
BEND5,0.599,0.36774899937581207,0.4515,0.9982355361807325,,
BET1,-0.53545,0.28852305192974986,-0.10699999999999998,0.9112095426889073,0.15675,0.31194230794214667
