,Difference_In_Median_Brca,P_Value_Brca,Difference_In_Median_Endo,P_Value_Endo,Difference_In_Median,P_Value
DAB2_T678,-0.00814999999999999,0.6359142327928881,1.287,4.386222991025434e-05,,
DAB2IP_S261,-0.41719999999999996,0.03855317612251499,-0.20895000000000002,0.6999866150813923,,
DAB2IP_S702,0.03645000000000001,0.47886653228157683,-0.119,0.2305356906577992,0.3085,0.023058771931027178
DACT1_S361,-1.2601499999999999,0.022399265672954177,-0.25145,0.30879203667720756,,
DAP_S51,-0.44025000000000003,0.030717228039996,,,-0.17675000000000002,0.15678926133680898
DAXX_S668,-0.11860000000000001,0.3647424270112416,,,0.5465,0.010692873368963659
DAZAP1_T86,0.5495,0.1794768682829725,-2.409,0.0006337322619111183,,
DBF4_T553,1.1778,0.014155484210082989,-0.43799999999999994,0.5783164238912393,,
DBNL_S178,0.94205,0.03777350076227312,,,0.6940000000000001,
DCAF15_S50,0.38880000000000003,0.018269985195120176,,,,
DCHS1_S3055,-0.8684499999999999,0.03728035586625967,0.20649999999999996,0.09272535649284248,0.5609999999999999,0.39210096822157803
DCLK1_S352,0.29635,0.7078622676090424,-1.3005000000000002,0.0022791977733013628,-0.4020000000000001,0.41538962551855374
DCP1A_S453,1.63065,0.021103414563445607,,,,
DCP1A_S525,0.37210000000000004,0.03763798970905404,0.06130000000000001,0.6225294305521227,0.07600000000000001,0.6238308275822911
DCP1B_S283,0.07684999999999997,0.2844718269341689,-0.09753999999999999,0.9947412376153414,-0.357,0.0375788845594122
DCP1B_S566,0.8409500000000001,0.012896513555348417,0.42100000000000004,0.6810696015272846,0.04200000000000004,0.38189090204106313
DCP2_S246S247S249,0.25689999999999996,0.04758198427819292,,,,
DDI2_S121,0.015199999999999991,0.8231767569173545,-0.12315000000000001,0.7486219480596882,0.472,0.030312563143793426
DDX10_S539,0.52355,0.3453684067429752,-0.15055,0.780059823879905,0.33099999999999996,0.012864404916049272
DDX20_S500,-0.14340000000000003,0.760798133558607,-0.5869,0.024220204779157425,0.226,0.3093251233004858
DDX20_S522,0.03719999999999998,0.15842601320219687,-0.3901,0.029371641867247875,-0.14850000000000002,0.2340503827543527
DDX20_S714,0.058150000000000035,0.5983122899594365,-0.10699999999999998,0.018784078272278366,-0.008000000000000007,0.21980596622543322
DDX21_S121,0.43104999999999993,0.037642023295098366,-0.033574999999999966,0.9589361227590244,0.03125,0.8267613679601034
DDX21_S13,0.8028,0.03192126444062694,-0.010999999999999982,0.830273623772494,-0.3945,0.8336623844344827
DDX21_S71,1.22005,0.03907077999478885,0.5589999999999999,0.3536176014850765,-0.3245,0.19594599739619054
DDX24_S287,-0.6766,0.010023975611854299,0.07336000000000001,0.15462074591432073,0.10549999999999998,0.4284467782427632
DDX24_S295,0.45855,0.1626730105137059,0.7250850000000001,0.009401548008681253,0.229,0.4761766587783942
DDX3X_S606,-0.12595,0.6854615120570768,-0.19240000000000002,0.6883483721650834,0.10100000000000003,0.03386270698179255
DDX42_S111,-0.1366,0.7217616787483987,0.18480000000000002,0.03159571282000306,-0.26,0.26089265606616713
DDX54_S75,0.3906,0.02230000133191595,0.09956,0.9088793927277519,,
DDX55_S544,0.833,0.7325754599863519,-0.3149,0.5002287603317581,0.503,0.0065392661003265936
DENND1A_S536,0.30035,0.42276855824976,,,0.4305,0.018879445354114874
DENND1B_S596,0.8073000000000001,0.029257571220140596,-0.381,0.2638094879415762,,
DENND1B_S612,0.61275,0.027294101005128694,0.507,0.029281259513522027,,
DENND4A_S1225,0.09430000000000002,0.7967015932131583,,,0.20900000000000002,0.04331958251958778
DENND4B_S953,0.3615,0.011628531291197161,,,,
DENND4C_S1254,-0.3746,0.011288177678874701,-1.2770000000000001,0.19460805708813164,,
DENND4C_S929S932S933,-0.6682999999999999,0.04883181206868606,,,,
DENND4C_S953,-0.003249999999999975,0.34697080525379476,0.049500000000000016,0.6199773605381074,0.6900000000000001,0.016618136843429495
DENND5A_S1068,-0.52735,0.0009826445888357848,0.5585,,,
DEPDC5_S445,-0.47220000000000006,0.6514484157712259,-0.2505,0.006780114475160214,,
DEPDC5_S503,1.2763499999999999,0.006811051931530951,-0.324,0.5603829966059678,,
DES_S28,0.9611,0.25167324484770104,0.49649999999999994,0.18210903180879903,0.28674999999999995,0.03094263678606688
DES_S32,0.8044,0.24144825098553796,0.2455,0.20447131464295398,0.42800000000000005,0.03278968210187326
DES_S82,0.9668000000000001,0.38763814474779523,0.48399999999999993,0.058648136980197274,0.5205,0.014938957409827779
DGCR14_T419S421,0.99195,0.0018248941632868611,,,,
DGCR2_S381,-0.47485,0.030786488125984113,-1.016,0.5636572828927313,0.06599999999999998,0.9144611699055827
DGKZ_S193,1.0515499999999998,0.013792168816093785,-0.4407,0.6924138436053842,0.376,
DGKZ_S37,0.5920000000000001,0.23298625248249874,,,0.7590000000000001,0.03829194202791767
DHX16_S103,0.1563,0.584314909047372,0.10632000000000001,0.7775386573091962,0.35050000000000003,0.044775693929057094
DHX16_S106,-0.5603,0.4931913978200717,0.08265,0.6968439818591512,0.1975,0.02138749308631008
DHX16_S160,0.19265000000000004,0.019278372000778463,-0.105385,0.36695065388414705,0.1915,0.118423145491006
DHX57_S132,-0.6171500000000001,0.04637818269994509,0.05150000000000002,0.7585687287398678,-0.26999999999999996,0.3591943366582019
DHX57_S74,-0.22424999999999995,0.9253994182437637,-0.6685000000000001,0.9037320440066461,-0.6275,0.036506155306854415
DHX8_S460,0.25465,0.01812004310776928,0.40299999999999997,0.35974825868092364,0.6799999999999999,0.17939246848672996
DHX9_S449,0.5344999999999998,0.027256386142782387,0.185,0.972173369899926,0.085,0.3889638106748391
DIDO1_S1030S1040,0.5960000000000001,0.03916596668868468,,,,
DIDO1_S1456,-0.38065000000000004,0.23950340050813096,0.32567500000000005,0.029542377158429396,0.12075,0.5226823122042736
DIS3L2_S31,0.5226,0.13107694652075766,-0.75205,0.0008755619158421663,,
DIS3L2_S875S885,0.5174,0.03430504667095502,,,,
DIS3L2_S883,0.6113000000000001,0.029855140205060818,,,,
DISC1_S97,0.31635,0.03972157805196241,,,,
DKC1_S21,0.14544999999999997,0.6123193989090505,0.5549999999999999,0.04240725343530669,-0.1665,0.5256390443204673
DLG1_M531S542,-0.43505000000000005,0.03490050827857985,,,,
DLG1_S540S542,-1.1280999999999999,0.006063392567697687,,,,
DLG1_S565,-1.0168000000000001,0.04117028231239023,,,,
DLG1_S670,-1.3884500000000002,0.02710231285353521,0.18599999999999994,0.45705997877316684,-0.11499999999999999,0.4194027139399463
DLG2_S519,1.46215,0.0214418045037646,0.13764999999999997,0.33812986783794186,,
DLGAP1_S169,1.4635500000000006,0.0354603830693864,,,,
DMAP1_S41,0.3234,0.03155261350699495,-0.0786,0.5817982744126688,,
DMTN_S92,0.253,0.9688246757458427,0.0416,0.7630341987860241,0.233,0.021300621431063548
DMXL1_S1258T1259,-0.38955,0.03145004564413237,,,,
DMXL1_S2410,0.021399999999999975,0.03384665062214231,-0.22685,0.7589135376166809,,
DMXL2_S1857,0.5442499999999999,0.04216457481256139,-0.018000000000000016,0.9008227596354398,-0.1015,0.8230414206695659
DMXL2_S930,0.3337,0.04101638168915115,0.1329,0.8687237129068497,,
DNAJA4_S365,0.9088999999999999,0.00853029750611973,0.09375,0.8133463387357129,,
DNAJB2_S250,-0.018900000000000028,0.5240497017395465,1.27725,0.011671849358046462,0.08249999999999999,0.9915049595617123
DNAJB6_S15,0.62405,0.5104522744083324,0.379,0.04851122120887276,-0.245,0.33409677276281236
DNAJC19_S70,0.7257,0.033846659838173344,0.0040000000000000036,,,
DNAJC21_S370,-0.29125000000000006,0.017447913406167654,0.35850000000000004,0.013737132012679372,0.064,0.8886437266922561
DNAJC6_S627,1.5183499999999999,0.007596699435836413,0.34345,0.4858763948943844,,
DNM1_S774,-1.20215,0.0065241249478374215,0.2995,0.17220391635645382,0.04825,0.8551052853131422
DNM1_S774S778,-0.71485,0.043859766198878464,,,,
DNM1L_S542,0.52535,0.03694260694189696,-0.20199999999999999,0.45126786437249367,,
DNMBP_Q1377S1379,-0.5999500000000001,0.026838167750235932,,,,
DNTTIP2_S239,0.25155,0.6267367325271054,0.696,0.0010101707951093157,,
DOCK1_S1764,-0.7426499999999999,0.00031116360513816943,0.278,0.3868484985249956,,
DOCK1_S1785,-0.3348,0.028604901467243257,0.1821535,0.9527681285716111,,
DOCK1_S1879,-0.47085,0.046259928151427245,,,,
DOCK5_S1756,0.7196000000000001,0.01211594845423928,,,,
DOCK5_S1766,-1.0921,0.012071013050417294,-0.04464,0.3001787252552308,0.21250000000000002,0.6229462760537148
DOCK7_S1383,-0.0087,0.7738353622582872,-0.002950000000000008,0.5832700723469306,0.3785,0.020510722467270596
DOCK7_S1429,0.36355,0.006502893778491487,-0.07292499999999999,0.8451557244793717,,
DOCK7_S30,0.45895,0.03223476519408392,-0.45,0.12071577436617126,,
DOCK7_S439,-0.97965,0.016111278730061327,0.21375,0.6403327296394299,-0.10550000000000001,0.9449302734713643
DOCK7_S888,-0.9513,0.02218302147117285,0.3275,0.3197398700854807,0.39,0.042442336787866665
DOCK7_T907,-0.8291999999999999,0.021821171178979915,0.10999999999999999,0.5952173074892568,,
DOCK9_S1221,-0.56575,0.0430733434999939,-0.06730999999999998,0.7719612868572637,,
DOCK9_S310,-1.0272999999999999,0.01225907411268139,-0.0283,0.44937725132799056,,
DOK3_S389,0.61485,0.03268626280954418,,,,
DOT1L_S775,-0.2922,0.7961714118275474,-0.2905,0.045503585641724124,-0.1805,0.23983492978298954
DOT1L_S834,-0.2288,0.4840270668417459,-0.30974999999999997,0.03346412297542188,-0.1065,0.672264243261989
DPH2_S488,0.28455,0.02498773698082693,,,,
DPYSL3_S102,-0.35609999999999997,0.23944643874061655,0.10600000000000001,0.49315208996899407,0.53875,0.018697156920567608
DPYSL3_S653,-0.53535,0.08831457237244468,0.5820000000000001,0.0252479869901882,,
DRAP1_S89,0.03134999999999999,0.9216114075817283,0.1728,0.030636694076314634,,
DSG2_T650,-0.5924499999999999,0.041180393445564074,-1.166,0.06968995514607393,0.0375,0.8103102410091721
DSP_S2209,-0.5031499999999999,0.10674466082256454,-0.5075000000000001,0.027683565474602986,0.148,0.9248405422613455
DSP_T61,0.74755,0.014744674402009564,,,0.11349999999999999,0.417249691063341
DST_S5615,0.8051,0.0034230150453399416,0.9209,0.10304362914042807,,
DSTYK_T929,1.18265,0.03895910762816388,,,,
DTD1_S205,0.39460000000000006,0.007244157600735653,,,-0.191,0.8582481657802636
DTL_S485,-0.010549999999999948,0.5849631515428533,-1.1630000000000003,0.013274486127803865,,
DTNA_S662,0.5857,0.2814103286367865,-0.08005000000000001,0.5279420456136322,0.5175000000000001,0.005770211152455522
DTNB_S394,0.6366499999999999,0.012609252262420424,-0.3135,0.35724541385226427,,
DTNBP1_S297,-0.04259999999999997,0.4374788669663544,-0.32725000000000004,0.08576313261464996,0.38050000000000006,0.01720284049019032
DUOX1_S634,0.45909999999999995,0.9507887093911298,1.1484999999999999,0.0332956290032398,,
DUS2_S445,0.6516000000000001,0.004005808875761975,0.22749999999999998,0.17035107199581964,,
DUSP16_S612,-0.35645,0.04246079372214037,-0.17195,0.12228801186628548,-0.10650000000000001,0.4586290717080852
DUT_S99,0.70085,0.019205576356730463,-0.11800000000000002,0.9886473214263651,,
DVL1_S679,0.06665,0.916396200205601,-0.1788895,0.025297727362460866,,
DYNC1I2_S51,0.4602,0.018223847682339957,0.0233,0.6364554410805104,0.16799999999999998,
DYNC1LI1_S398,0.6145,0.03107428993900852,-0.257,0.674308355383146,-0.242,0.9008630301747571
DYNC1LI1_S405,1.4916999999999998,0.007739806211272047,0.0901,0.463331920791316,,
DYNC1LI2_S391,1.6951999999999998,0.09058354340125126,-0.38375,0.04594759845827301,-0.2425,0.44433252673376233
DYNC1LI2_S443S446,0.96645,0.04122102618184418,,,,
DYNC2H1_S1470M1476,-1.8230999999999997,0.042183779737973194,,,,
DYRK1A_T751S758,0.47065,0.04922197003502972,,,,
EAF1_S21,0.6738000000000001,0.040871364665282094,,,,
EDC3_S131,0.1222,0.9337992277321117,-0.17149999999999999,0.03628434413101753,-0.009000000000000001,0.45839157844910705
EDC4_S780,0.2838,0.988935173403922,-0.0022000000000000006,0.9944976143293516,0.32824999999999993,0.020967672220712955
EDC4_S925,0.8589,0.047328093727931814,,,,
EDNRA_S404,-0.9793000000000001,0.14292113537884113,0.7050000000000001,0.04311315648571688,0.05399999999999999,0.4209667507802607
EEA1_S1265,0.4678,0.04618930516634209,,,,
EEF1B2_S174,0.2307,0.020351287914676157,,,,
EEF2K_S18,-0.009549999999999947,0.49572687432617246,,,0.9390000000000001,0.0216929499279623
EEF2K_S477,-0.5791,0.015680246392884022,-0.16474999999999998,0.7330254739534701,1.035,
EEF2K_S500,-0.3498,0.11207015126138505,-0.021999999999999964,0.7060666886313425,-0.40149999999999997,0.049491425575350016
EFS_S238,-0.548,0.014490376666958389,,,,
EHBP1_S428S432S436,2.1577,0.02432583197539539,,,,
EHBP1_S578,0.012799999999999999,0.6724902400409223,-0.34098545,0.011264082566218693,,
EHBP1L1_S285M288,0.3028,0.02719680668852045,,,,
EHBP1L1_S462,-0.011349999999999999,0.8872676227850773,0.7489999999999999,0.0061443761127136605,0.0014999999999999875,0.7833075419849648
EHD4_S459,0.7363500000000001,0.02151374338033878,0.372684,0.4214753890757722,0.534,0.7254926519529648
EHMT1_S1048,-0.3688,0.03605101466132579,-0.04300000000000001,0.5932308252805242,,
EI24_S320,-1.17485,0.012963405445215088,0.11649999999999999,0.778560226075611,-0.0675,0.6374372257245204
EIF1AD_S159,-0.1593,0.011115274089845351,,,,
EIF2AK4_T667,-0.2127,0.4375166691447152,0.115,0.011448846328685926,-0.05550000000000001,0.9099642113247401
EIF2S2_S67,0.05865000000000009,0.5292531541675071,-0.41200000000000003,0.03302832780926857,0.7675,
EIF2S2_T111,0.41405,0.5083631473050938,0.5312500000000001,0.22798326761883803,0.817,0.00996287450588273
EIF3A_S1336,0.37965000000000004,0.019603900323201442,-0.04200000000000001,0.5006683012634399,-0.1635,0.23636020540716798
EIF3A_T574,-1.19015,0.23257197710457175,-1.1135,0.02947707705247087,,
EIF3B_S154,0.1027,0.9305324300551805,-0.28875,0.045876401404048216,-0.22225,0.06657862945306886
EIF3B_S85,-0.5678,0.04706010127605114,0.118375,0.4627058443160963,0.041249999999999995,0.5263852306267093
EIF3CL_S178S181S182,-0.6245999999999999,0.01469998733923583,,,,
EIF3H_S17,0.4726,0.033753137641297164,,,,
EIF3J_S11,0.41369999999999996,0.02692064859501461,,,,
EIF3L_S10Y17,0.5685500000000001,0.024652181888001782,,,,
EIF4B_S359,-0.67085,0.37357446252353155,-0.10015,0.2797543263383128,1.3539999999999999,0.0013970569756471885
EIF4B_S597,0.72755,0.013046423184054563,,,,
EIF4EBP1_S101,0.6275999999999999,0.01751453518603868,-0.02184999999999998,0.40888693241827556,1.3359999999999999,
EIF4EBP1_S83,0.22290000000000004,0.5088288296494932,0.3537,0.03665445907583681,,
EIF4EBP1_T41T46,0.8596,0.04111190679425963,,,,
EIF4ENIF1_S577,0.13924999999999998,0.3257947239340905,-0.278,0.36519016847127217,0.461,0.02805772979231313
EIF4ENIF1_S951,-0.05755000000000002,0.9010409526876726,-0.25029999999999997,0.0224315771545561,0.005500000000000005,0.5073380789195289
EIF4G1_S1597,0.29605000000000004,0.04819137281275176,,,,
EIF4G3_S1167,1.2119000000000002,0.02723374709196215,,,,
EIF4G3_S1445,-0.5082,0.04318031818162143,0.0635,0.877244692453153,,
EIF5B_S190,0.34409999999999996,0.825882182417651,0.07627500000000001,0.8645247305745969,-0.9604999999999999,0.016573263372493423
ELAC1_S146,-0.03520000000000001,0.7794929872928855,0.2063,0.04329395242612038,-0.22000000000000003,0.1160256920591159
ELAC2_S199,0.23399999999999996,0.29644536483722594,0.35285,0.0400316870378527,,
ELF2_S185S191,0.6243,0.009614584141334438,,,,
ELF2_S424,-0.27035000000000003,0.5317870929524293,0.35700000000000004,0.2160981887212801,0.18599999999999994,0.028468291462492606
ELF2_T306,0.008850000000000025,0.826420630801182,-0.877,0.03692159047917986,,
ELL_S309,0.5116,0.04152888978720364,0.09329999999999997,0.9130451773962699,,
ELL_S317S319,1.0909499999999999,0.04759708674276259,,,,
ELMO2_S336,-0.3351,0.023680302162907646,0.013850000000000001,0.8076301035767448,,
ELMSAN1_T704,-0.07124999999999998,0.8041813316479793,0.027825000000000016,0.4230518680112385,0.35650000000000004,0.0066590224776155865
ELP2_S122,0.37215,0.8818742602997627,0.411892,0.019673565864383655,,
EME1_S87,-0.27595,0.18161868717608215,-0.558925,0.04631944681556782,0.227,0.6503258819711074
EML4_S200,0.46799999999999997,0.1722696690909901,0.05499999999999999,0.6606714331849793,0.44649999999999995,0.04756663056791737
EMSY_S224,-0.3600000000000001,0.02137435213448771,-0.004867500000000004,0.9469741741868378,,
ENAH_S125,-1.0013,0.013651832944510292,0.006749999999999978,0.28328108567215043,0.11200000000000002,0.3516203016085824
ENAH_S485,-0.2246,0.921233484502344,-1.0377,0.03727165812138681,,
ENC1_S406,-0.7175,0.03770212342329955,,,,
EP400_S2650,0.53655,0.1426696863209756,-0.5657,0.0272860248222425,,
EP400_S321,-0.1893,0.7318706705209514,0.30655000000000004,0.003690289059920671,,
EP400_S975,-0.7633,0.044455488866255916,0.18600000000000003,0.9100968849877682,,
EPB41_S188,1.0444,0.04339885193966481,1.766,0.11110441613610637,-0.128,0.5863205813322262
EPB41L1_S430,0.1869,0.6144333706674285,-0.6579732500000001,0.02949739207917954,0.37399999999999994,0.769529663397322
EPB41L1_S441,-0.2624,0.8299263509714435,-0.4417,0.03561477610934828,,
EPB41L1_S541,-0.0504,0.9952530407818236,-0.8684000000000001,0.00204407972558014,0.15899999999999992,0.15853839080790516
EPB41L1_S544,0.2187,0.25095592445564874,-1.035,0.003957194692894641,0.242,0.13551897481938893
EPB41L1_T489,1.17475,0.03730310623088984,,,,
EPB41L2_S39S58,0.4515,0.03149857668820356,,,,
EPB41L2_S950,0.9167000000000001,0.0492884399262626,,,,
EPB41L4A_S541,-1.44935,0.008542781108375629,-0.2233,0.5631179809433166,,
EPC1_S119,1.2379,0.04344071087574837,,,-0.2255,0.9777842807886281
EPC1_S539,0.5098,0.009268061196983283,-0.016500000000000015,0.5751777846847099,,
EPN1_S204,-0.8075000000000001,0.036582376659040974,,,,
EPN1_S587,-0.8734,0.043837143629901175,-0.41400000000000003,0.34367811478826893,,
EPN1_T556,-0.53035,0.19986099766140453,0.42155,0.028495531871706153,,
EPN3_S182,0.3702500000000001,0.03760908837599168,-0.7059999999999997,0.019492200319708875,0.47600000000000003,0.8569407755506864
EPPK1_S1529,0.5723,0.042193054364345256,,,,
EPRS_S999,-0.25229999999999997,0.3093837409128783,-0.251,0.022518724106261535,,
EPS15_S140,0.6209,0.2182971076647168,0.829,0.017815996822434517,,
EPS15_S324,0.3816,0.27979483627745627,0.18802,0.035575335317334866,0.16475,0.7305648339189775
EPS8_S659,-0.44864999999999994,0.031687662839612434,0.14595000000000002,0.44256920860119653,0.2445,0.17418918855663246
EPS8L1_S580,0.18355,0.4886850503765483,-0.32325,0.23798891220290774,1.417,0.0006004385502269533
EPS8L1_S583,0.4146500000000001,0.7859974174741668,-0.14250000000000002,0.2827817859505404,1.417,0.0005111755839318397
EPS8L2_S217,1.3121,0.027225482819339713,-1.0799500000000002,,,
EPS8L2_S28,1.36845,0.02963280964303427,,,,
EPS8L2_S693,0.9376,0.03811570202390954,-0.11165,0.13439558253824843,,
ERBB2_S1054,-0.47224999999999984,0.725099446726251,-0.02428,0.970480432512917,0.7805,0.00639950169491132
ERBB2_S998,-0.6727000000000002,0.5128068169776774,0.12749999999999997,0.5481599529319796,0.45649999999999996,0.019745311921501515
ERBB4_T699,-0.26739999999999997,0.681574063376319,0.24803999999999998,0.04709159125040623,,
ERBIN_S440S444,0.8416,0.031884985366914725,,,,
ERC1_S21S27,0.6665,0.006970115042440838,,,,
ERMARD_S540,-1.0528,0.02493590241307034,,,,
ERO1A_S106,0.642,0.02144014768865348,0.04974999999999996,0.604364751223414,0.11599999999999999,0.4183836245126117
ERRFI1_S302,0.16190000000000004,0.5841629018623246,0.36375,0.039485540521183395,,
ESRP1_S543,0.20420000000000005,0.3839744171576913,-0.21900000000000003,0.03985344054314399,,
ESRP1_T558,2.8906,0.0022196097246140866,,,,
ESRP2_S563,-0.6156499999999999,0.6930136949081755,-0.326,0.01973582020758706,,
ESYT2_S710S711,-0.9876999999999999,0.04448452428714221,,,,
ETFA_S190,0.5158,0.014390298564778848,,,,
ETV6_T18S22,0.44155,0.0022984597205777607,,,,
EVI5L_T5,-0.9222000000000001,0.010778769488602333,,,,
EXO1_S610,0.9722499999999998,0.04889105239331187,-0.1827,,,
EXOC1_S448,-0.42795000000000005,0.02341789943663249,,,0.3145000000000001,0.43721178060189747
EXOC1_S482,-0.49585,0.035035805899050136,,,,
EXOC7_S250,0.9047000000000001,0.010254387931829506,-0.107,0.33787246857363473,0.38950000000000007,0.01829409976725584
EXPH5_S1505,-0.4668,0.20023555560919018,,,-0.158,0.03680538065707849
F11R_S284,0.32215000000000005,0.9480067851188506,0.19749999999999995,0.4546752541836462,0.37675000000000003,0.0445569972932228
F11R_S287,-2.30535,0.08998814975859347,0.11049999999999999,0.5553635294522026,0.42725,0.04347607193308257
FADD_S41,-0.16720000000000002,0.8959803056539302,0.824,0.1937109147249505,0.36150000000000004,0.01842935746360696
FAF1_S582,0.3708,0.032961423627437515,0.10835,0.34770299694442897,-0.468,0.6058318391605266
FAM102A_S251,-0.39585000000000004,0.036563735222039054,0.20800000000000005,0.3577861017897419,0.047999999999999994,0.5036998068424501
FAM102A_S359,-0.40640000000000004,0.035682007075695424,0.18889999999999996,0.6991406710073462,,
FAM114A1_S120,-0.12935,0.9087211285094449,0.1695,0.801387502753261,0.6520000000000001,0.012874609097916939
FAM117A_S213,-0.5927500000000001,0.23091104340104454,0.26200000000000007,0.04436745710801957,0.727,0.023753120777910315
FAM117A_S67,0.0892,0.1763687913368056,-0.11165000000000003,0.7148024721635795,0.6014999999999999,0.0005530652262275519
FAM117B_S404,-0.17579999999999998,0.7027127934257227,0.08495,0.3382080166784974,-0.5644999999999999,0.026668072427615222
FAM126B_S398,1.0052999999999999,0.02813451331800702,,,0.034,0.5520994286485734
FAM126B_S521,1.0373,0.007234356617460443,,,,
FAM129B_S574,-0.35814999999999997,0.018142351406147,-0.1164,0.8793075106780722,-0.17825000000000002,0.9362297028397011
FAM134A_S281S283,-0.70865,0.013215418097836882,,,,
FAM134A_S337,1.4249,0.044501553206719384,,,,
FAM134A_T330,-0.7032499999999999,0.03392862998288052,,,,
FAM134A_T334S337,-0.5245000000000001,0.03277209493719634,,,,
FAM134C_S313S320,-0.5902499999999999,0.024492134877677863,,,,
FAM13B_S8,-0.3286,0.01886502392603348,0.1365,0.017266902192025663,,
FAM160B2_S526,-0.45489999999999997,0.21509324206646038,-0.011499999999999982,0.9999286109479766,0.6599999999999999,0.014593415816732225
FAM171B_S794,1.2741,0.013488105192925402,-0.7633,,,
FAM208A_S633,-0.25985,0.2466170492386921,0.19119999999999998,0.008911866713723854,0.025,0.2603310605069594
FAM208A_T819,0.42285,0.35367602124305486,0.5865,0.03481836438438202,,
FAM208B_S1025,-0.04265000000000002,0.3673231033854678,0.40069999999999995,0.47605396775152975,0.4475,0.036816211979552906
FAM208B_S1541,1.3393000000000002,0.004765685585733849,-0.889,0.17145680371818,,
FAM208B_S1848,0.16749999999999998,0.7618414295116787,0.353,0.02526860276550146,,
FAM208B_S219,0.4411999999999999,0.018219601888629176,0.23795,0.16471673396427441,-0.096,0.9693605559596317
FAM208B_S384,-0.4293500000000001,0.034364968909332515,0.16150000000000003,0.1501267497499931,,
FAM208B_S685,0.3379,0.018987660973724476,0.49424999999999997,0.2063143058951223,0.03749999999999998,0.2693437620724195
FAM21A_T331,0.7141000000000001,0.013780020631969996,,,,
FAM21A_T5,-0.9214500000000001,0.04761547374691156,,,,
FAM53B_S311,-0.6287499999999999,0.0336364652320013,1.40922,0.21316259389168865,,
FAM65A_S187,0.6876,0.017819234876541183,,,,
FAM83B_T714,1.0563,0.023536570876469716,,,,
FAM83E_S386S387,2.0132,0.030203528760313857,,,,
FAM83F_S4,1.24825,0.004349953917240224,,,,
FAM83F_S480,0.7543499999999999,0.005844442316294535,-0.29600000000000004,,,
FAM83G_S356,0.8672,0.010306200743002486,-0.012999999999999956,0.8402928105477308,-0.542,0.04112719339308699
FAM83G_S760,0.8584499999999999,0.012117954822691221,-0.7779999999999999,,,
FAM83H_S785,-0.4418000000000001,0.035646222054111686,-0.13999999999999999,0.19607422451499268,0.1225,0.43950655859491394
FAM83H_S813,-0.3047,0.8712830715024982,,,-0.4495,0.040812264949817045
FAM83H_S936,0.05480000000000001,0.47090083472325817,-0.47890000000000005,0.019360859717774705,-0.0465,0.9839098472886612
FAM83H_S945,-0.64495,0.18825260116230488,-0.82885,0.0010136956086604428,,
FANCM_S34,-0.7595999999999999,0.01832837670211676,-0.19299999999999995,0.21289458000461348,0.06399999999999997,0.494397672695265
FARP1_S1073,-0.61425,0.02246989864810917,,,,
FARP1_S510,-0.20029999999999998,0.04044062890093842,0.17975000000000002,0.19078877096101443,-0.03200000000000001,0.6169508469367496
FARP1_S864,-0.9237,0.046616510245233736,-0.060765,0.6626696564619493,,
FARP1_T24,-0.1492,0.48585787842160777,-0.0249625,0.8572756062724047,0.174,0.030459520782288384
FARP2_T430,-0.07655,0.5399874069130424,-0.5710999999999999,0.09677052032996941,1.2759999999999998,0.00916927314708849
FBLN2_S277,-0.6204000000000001,0.060678814272979296,0.4355,,-0.91,0.026647874646105726
FBN1_S2702,-0.8208499999999999,0.747427126596435,0.6429,0.029524442211921402,0.11399999999999999,0.22379334164593315
FBRS_S189S190,0.80715,0.023790743148420203,,,,
FBRS_S340,-0.2839,0.7257767419917472,-0.34839999999999993,0.002915122466185156,,
FBRSL1_S1034,0.4692,0.017830631878011642,,,,
FBRSL1_S844,0.77255,0.019372761868005912,-0.194,0.927472125300193,-0.4559999999999999,0.23839296750888933
FBXL14_S173,-1.40985,0.027005942463042814,,,,
FCHO2_S533,0.4526,0.4413450776446668,0.6209999999999999,0.22519372509039312,1.0042499999999999,0.01971966124782167
FCHSD2_S693,0.003700000000000002,0.53047394625703,-0.49670000000000003,0.014139866308957014,,
FERMT2_S159,-0.6196,0.21109984571402426,0.8795,0.010775577195163193,0.21924999999999994,0.6150142251865908
FERMT2_S177,-1.5079,0.003478067427711685,0.8160000000000001,0.0833621693709846,0.6425,0.05437321674505165
FERMT2_S673,-0.48395000000000005,0.15994310510601709,0.30600000000000005,0.026863109936835463,,
FERMT3_S8,0.22829999999999995,0.831994632093439,0.17135,0.8630427383112738,0.7885,0.02033123542277916
FGA_S489,0.42650000000000005,0.9718365009660772,0.047099999999999996,0.4547202273873714,0.6355,0.043050246803868236
FGA_S594,1.04695,0.01065475909244256,-0.03500000000000003,0.46732646435647096,0.8420000000000001,0.04307404815847636
FGD1_S116,0.48755,0.02071475243275949,-0.23485,0.5553502124716466,,
FGD1_S82,0.21875,0.26357479691600677,-0.2905,0.01709898522822361,,
FGD3_S486,1.1958,0.03701608458175035,0.41100000000000003,,,
FGD5_S594,-0.5321,0.1844077866214759,-0.3911,0.025757706425681662,,
FGD6_S1293,1.5549,0.04276658058344113,-0.9675,,,
FGD6_S721,-0.538,0.022620599016545378,-0.18339999999999998,0.6811106942674903,0.14550000000000002,0.7127031313657683
FGFR1OP_S202,0.8129,0.01620779221314848,0.8368000000000001,,,
