,Comparison,Slope,R_squared,P_value
5545,SCG2,1.862523485251021,0.4107252908053932,3.568355041611491e-24
5090,RAE1,-0.5243134308306813,0.3898431023590303,1.0916529484997057e-22
1619,DDX27,-0.7636665645837101,0.38142676701371686,4.195557485338149e-22
7077,XRCC6,-0.5052020932905876,0.3777786994327717,7.478484576733499e-22
1143,CHD4,-0.5235155551288895,0.3751070056418175,1.1395700227904816e-21
3453,MAMDC2,1.5106075083036286,0.4705213090138577,3.2978835958567802e-21
5272,RNASE4,0.9955870100117808,0.36797408568128703,3.47856815573488e-21
4143,NOL7,-0.72542297966185,0.3802153043477984,4.480182593579478e-21
5134,RBM12,-0.3955748057573792,0.36311709308000556,7.385296294791334e-21
5911,SNU13,-0.5867375413715156,0.3617014171623456,9.187796656513814e-21
2888,HSPE1,-0.8522689590167836,0.35773447826441795,1.6900025480656015e-20
6905,UTP15,-0.7069794340510804,0.3561184267254975,2.1639841184339384e-20
6911,UTP6,-0.6989692713541532,0.3673997021800403,3.056135080026202e-20
6167,SYN1,2.225648680970496,0.4334068731179953,3.064863408100503e-20
1715,DKC1,-0.5996038890130587,0.3516921963112318,4.246024538371935e-20
5546,SCGN,1.8031300963490176,0.3512628413064239,4.531835446889192e-20
6741,U2AF1,-0.5461703230845777,0.34931329476497414,6.088456114615663e-20
2399,GAR1,-0.8204702189113987,0.34873986356357545,6.639782640606767e-20
6076,STAU1,-0.5664878009356088,0.3483020392306725,7.093752068943835e-20
3226,L1CAM,1.6797520625971891,0.3471647288611056,8.421667630068304e-20
628,BCHE,1.7579947434341332,0.3726825858323802,1.1622703099195705e-19
3959,NCAM1,1.7879551207890838,0.34471849993871395,1.2169128518605578e-19
2352,FUS,-0.6251758563147773,0.3434753364913552,1.466485937855472e-19
2887,HSPD1,-0.789414685826684,0.34327566343870053,1.5110433180157122e-19
279,ANK2,1.2845047230841964,0.3428572574610058,1.6088045928711217e-19
4158,NOP58,-0.559833308857355,0.3421404412652199,1.791053519631481e-19
857,CADM3,1.6879847837709796,0.3413321395959644,2.021169441049579e-19
6516,TNS2,0.9607261010618648,0.341001707378386,2.1234605544040792e-19
1155,CHL1,1.3054268336306587,0.3408544786185054,2.170672897782687e-19
5384,RPRD1B,-0.5627790423145062,0.3406577516869271,2.235383783229787e-19
2260,FECH,0.820042553823036,0.3404754344141718,2.297058413995008e-19
4157,NOP56,-0.5946499199938347,0.33950609506793794,2.6543774411208984e-19
6024,SRPX,1.4968915624685957,0.3394919242912492,2.65998966797991e-19
1612,DDX18,-0.7495642960982991,0.33853406760720794,3.0678741606952283e-19
5893,SNRNP200,-0.37586837291789327,0.33842362182158997,3.1187169503952496e-19
4253,NUP153,-0.3702322828072529,0.3383979787448709,3.1306403507646865e-19
5095,RALY,-0.6975004584373643,0.3358174021696534,4.592910114248689e-19
3493,MATN2,1.298912277384311,0.3348341357071002,5.313078666576749e-19
