,Comparison,Slope,R_squared,P_value
8319,SLC16A3,1.94888984521984,0.8714648035552773,1.800477803419372e-87
5819,NDUFA4L2,3.1997219797561756,0.8652864695686496,1.6378460571768327e-85
7269,PYGL,1.6718185233024216,0.8476211381572096,2.2698396758353976e-80
6002,NOL3,1.6574600661714696,0.8303669655913393,6.801961227609613e-76
6962,PPP1R13L,0.9419768343479433,0.8250936729852018,1.2892257066924954e-74
5852,NDUFS4,-1.702673324248257,0.8193269657452074,2.9124839260689366e-73
9727,TSR1,0.7250786545285176,0.8150013730234844,2.8301835145267757e-72
5812,NDUFA10,-1.4745355215464262,0.8138503248949537,5.137126545150318e-72
4106,HPCAL1,1.1401606803180488,0.8120382973709758,1.3034026698575483e-71
9579,TRADD,0.7955670081490787,0.8092701747945628,5.31297531711673e-71
9459,TMSB10,1.4198841428039721,0.8092436350437238,5.384505671974402e-71
6766,PLOD3,1.1347657056389955,0.8080456134771051,9.828511828879342e-71
5856,NDUFS8,-1.3922249987106379,0.8060613917020947,2.6410298292935032e-70
5823,NDUFA7,-1.3880169981781658,0.8043172188127963,6.244793666033776e-70
6365,PARD3B,-1.074490893812964,0.803914809673659,7.6080758118528e-70
7981,SCARB1,1.631870619136571,0.8031822410637577,1.088782556766467e-69
2685,DYNC1LI1,-0.3833955838980441,0.803160238353758,1.1005445857821336e-69
5849,NDUFS1,-1.3345795569622676,0.8011097233983006,2.980059203748217e-69
9363,TMEM159,1.1656927454930843,0.7998185351311418,5.550863601250058e-69
5853,NDUFS5,-1.404582105887509,0.7994684131710157,6.566159885194751e-69
5857,NDUFV1,-1.448246561125914,0.7992786261638439,7.191211563667477e-69
1265,CA9,1.9452201011675596,0.7991667624522394,7.586842185412605e-69
107,ACLY,1.3676219242446535,0.7984916172458967,1.0475262685709178e-68
4863,LPCAT1,1.399345090526712,0.7983800139957778,1.1047889168530382e-68
6757,PLIN2,2.254615578465699,0.797101602765721,2.0283658838921426e-68
5401,MPP7,-1.1334224526475332,0.7969393512754815,2.1903656147346326e-68
5992,NNMT,2.268482074380436,0.7968822672386225,2.2503536551277232e-68
6126,NUDCD3,0.48872877982634616,0.7958306554106772,3.696855717547121e-68
3579,GGH,-1.6464917544789797,0.7937621337135135,9.742403124671309e-68
5824,NDUFA8,-1.2337431180020462,0.7934669361401988,1.1178388179376857e-67
7852,RSL1D1,1.0059692932031308,0.7930051748999642,1.3855251198826268e-67
9271,TINAG,-1.8722258968404346,0.7916921136949602,2.544527259803824e-67
5855,NDUFS7,-1.2663057987834192,0.7912589337564421,3.106949601541298e-67
6058,NR2C2AP,0.47356192039917916,0.7910555396773044,3.411880705673063e-67
820,ATP2B4,0.6559202326261254,0.7909589512456872,3.566880650802297e-67
7146,PSMD10,0.4157590281360402,0.7907636362606831,3.90191670796737e-67
5822,NDUFA6,-1.5430611204066789,0.7899624141816455,5.6343166139190556e-67
2979,ERO1A,1.1463463969564431,0.7898992088680669,5.799662316026809e-67
5850,NDUFS2,-1.1214837786224903,0.7890369905309931,8.597748520884707e-67
4262,IKBIP,1.2639204371507362,0.7883091922564165,1.197205091877572e-66
4261,IKBIP,1.2639204371507362,0.7883091922564165,1.197205091877572e-66
6613,PHKA2,0.8999076795111662,0.7872669939258394,1.9195891479722906e-66
5817,NDUFA3,-1.3602004564148686,0.7866281198151046,2.560965702105785e-66
5805,NDRG1,1.1371823135627088,0.7864996474143248,2.713528344501073e-66
3732,GPD1L,-1.1470636524239182,0.7863449306660114,2.909233731544968e-66
8752,SPTBN2,-1.3600575228405214,0.786057556522551,3.3105256161449857e-66
5854,NDUFS6,-1.5127066583757827,0.7858213559368924,3.6810000394418704e-66
10374,ZC3HAV1L,0.9011289216150757,0.7849757247062774,5.376306843357466e-66
5816,NDUFA2,-1.26522597205911,0.7849033899199205,5.552989324941873e-66
4455,JPT2,0.6195271963667993,0.7840247291065837,8.21733862951195e-66
8086,SEMA5B,2.1934123080923014,0.7821867515206653,1.8558359834758122e-65
6715,PLCL1,-1.1610651555754077,0.7820843960061877,1.941579610818575e-65
6731,PLEKHA2,0.8134387359446984,0.7820249272072645,1.9931853960703577e-65
5814,NDUFA12,-1.260979867189565,0.7813372389686086,2.6981362003308722e-65
5825,NDUFA9,-1.3006304128091983,0.7777719107156575,1.2774971126942683e-64
1626,CEMIP2,0.7372116968776251,0.7777649574215298,1.2813457475968504e-64
5851,NDUFS3,-1.1211446890962429,0.7775389679520511,1.4128748056385951e-64
5059,MAP6,-1.3676307728895083,0.7771363253243629,1.681153075793572e-64
2035,COX6B1,-1.3368460630845194,0.7770369412266714,1.7547805931431577e-64
5818,NDUFA4,-1.7201135594802217,0.7759209571950202,2.8358952575595994e-64
7941,SAP30,0.8858577435349522,0.7758281016831678,2.951134481518035e-64
6355,PAPLN,-1.330624012450373,0.7754623893334106,3.4518432750576165e-64
2039,COX7A2L,-1.4835908763255028,0.7740492026362837,6.309877512713082e-64
6668,PIP4K2C,-0.5885579796621926,0.772917477396717,1.0200895456841178e-63
10324,ZADH2,-1.1346060504807187,0.7694800217618752,4.324938049339654e-63
5844,NDUFB7,-1.1204526154488295,0.7693392018617916,4.5864881673488226e-63
8215,SH3BP5L,0.8439439812910934,0.7690292069373905,5.218684436762372e-63
7138,PSMB9,1.0027632260738906,0.7671991453396976,1.1145818591650654e-62
8002,SCPEP1,-1.1955379838134281,0.7667069854500497,1.3655174688004497e-62
7279,QARS,-0.39706578930330294,0.7666396463534915,1.4039403279668531e-62
