,Comparison,Slope,R_squared,P_value
591,COL6A6,-0.40948569901271464,0.13916983501683577,2.9211778288232134e-07
1082,UBE2C,0.272530371107434,0.13879449112324996,3.039232703337852e-07
977,TNC,0.3688351569737122,0.13861255548397725,3.0981458730174014e-07
777,STAT5A,-0.15724572380305551,0.13811172740609565,3.266232822093028e-07
360,TSPAN8,-0.677375538660823,0.1380194220020608,3.2981844741274497e-07
1094,CLTC,0.12304754709822449,0.1350033068094563,4.531340310631153e-07
55,ITGA5,0.17702021612484412,0.1349769999481502,4.5438948009019535e-07
296,VAV2,0.21066156019080393,0.1346521801539937,4.7017807240867025e-07
920,GJB2,0.3665084049840771,0.13464452272541239,4.705567680979398e-07
938,ACTN1,0.19066141769284092,0.13410527946513778,4.979995390110529e-07
75,NOTCH3,0.18050934536878369,0.13398600287888876,5.042807930618266e-07
828,BLVRB,-0.29245693416760277,0.13372961780768733,5.180494958588158e-07
552,GPX3,-0.39982944351702304,0.13330768914434013,5.415244184233657e-07
484,TOP2A,0.32104423641659074,0.1322824462825356,6.030535803642404e-07
423,MMP12,0.38859899656957436,0.1311273703776255,6.807099583022933e-07
240,EHHADH,0.17406585081729314,0.13108995626534023,6.833845972615969e-07
76,CDK6,0.21314928167778516,0.13040937196427427,7.338977371271588e-07
297,CDH11,0.2749745409705572,0.12944168636401138,8.121553970257304e-07
113,CEBPB,0.18455090006151992,0.12916325654832297,8.361676519985224e-07
821,MYLK,-0.273346457392608,0.12891835930337908,8.578691981476361e-07
523,VIM,-0.2260972780949243,0.12876018888819638,8.721814024730141e-07
386,RHOC,0.19886433274612594,0.12864948332818701,8.823393339714803e-07
799,ACAA1,-0.164143223606404,0.1277079368213137,9.736127643587502e-07
472,AHCTF1,0.11597646257057159,0.1275252963573639,9.923731520847023e-07
532,PTPN1,0.16044576021764714,0.1274533103879357,9.998654942872328e-07
597,MAPK3,-0.14823507100775293,0.12729022352384237,1.017047848020271e-06
748,APOA1,-0.33522582309819193,0.12724813922389186,1.0215290602387477e-06
130,DBI,-0.2168727909922759,0.1265128481010996,1.1030607909774654e-06
381,ARL5B,0.13992220821641194,0.13193804133804837,1.1253102806884869e-06
436,HK2,0.2069335049592243,0.12614478288935366,1.14626501293402e-06
1039,CCND1,0.24311019514487178,0.13898155675495927,1.2049786328426772e-06
1122,LAMA3,0.32976546129005563,0.12551522230671405,1.2240891285322308e-06
265,RAB7A,0.12623876610228138,0.12550535767411122,1.2253493590288838e-06
477,JUN,0.2017182095725759,0.1235550547891546,1.5015505799355233e-06
361,DSCC1,0.19065291206120336,0.12318320276272303,1.5608296087862494e-06
1130,LMNB2,-0.1036283616882576,0.12276319929993187,1.6305805549040504e-06
761,NOTCH2,-0.1275688014970826,0.12259955750006177,1.6585864075882676e-06
226,GNG7,-0.3514294143389846,0.12869217481194808,1.6731788951560103e-06
744,AHR,0.16295767790247648,0.12209437964806635,1.7480887931466612e-06
536,NF1,0.12079690256535278,0.12147061102687319,1.8652372959320378e-06
829,SCIN,-0.539979731933777,0.12135154221452542,1.8884688917932812e-06
1095,MAP4K4,0.10765363895120549,0.12067237210012564,2.026577315080112e-06
397,SCD,0.31504691571289317,0.11975258832872437,2.229714845031438e-06
931,COL5A3,0.237866931409232,0.11922311449533207,2.3556831273942625e-06
217,SMARCA1,0.1919064064945725,0.11861421062942959,2.509298975744185e-06
567,SERPINA1,-0.36337307440782485,0.11840993378547124,2.5630292905909177e-06
612,MET,0.23107756871894808,0.118289616535587,2.595208584160647e-06
342,PLCB1,-0.25761028548894077,0.11786997351722295,2.710613324632787e-06
101,WNT5A,0.22728907609794083,0.11781527674747297,2.7260256642495767e-06
825,PPP1R14C,0.3601581164400617,0.11726852066320172,2.8849497793041055e-06
912,MAP3K7,0.09841362397836617,0.11527161559305177,3.547518951482327e-06
469,COL3A1,0.3123857258351756,0.11458966874610568,3.8067551948236036e-06
190,MAP2K6,-0.22737755127890327,0.11395168465552576,4.0662674900243886e-06
897,HSP90AB1,0.1065679298802318,0.11367916880725515,4.18240135744043e-06
494,SLIT3,-0.2281914978568183,0.11366532494012989,4.1883880650924865e-06
22,CSPG4,0.26034467220668217,0.11338974342407086,4.309347614718176e-06
749,ACACA,0.13131135014426498,0.11321650064839107,4.387156639884301e-06
904,TNFAIP3,0.17175306175420946,0.11306558449405195,4.4560735655568e-06
587,PDK4,-0.44317914354331017,0.14706757150025945,4.789783480316486e-06
116,DVL3,0.11466390159231157,0.11210720136263227,4.919508050985374e-06
1096,AXL,-0.1653220170378132,0.11209523462695759,4.925587176463103e-06
867,TNK1,0.12308013527379352,0.11170380012193885,5.128601476435572e-06
153,CPT2,-0.15034236767865644,0.1116585014081441,5.152625080831612e-06
214,ABCC5,0.24332493003391592,0.11127466683942691,5.360722455092935e-06
29,CDK2,0.13912439908741764,0.11053563880761813,5.785167563135866e-06
771,MSH6,0.1826618183812477,0.11051702557458284,5.796277659607697e-06
390,FOLR1,-0.4175060428219993,0.14762284423971483,5.882575713891099e-06
865,MBP,-0.374716901475886,0.11010408443255564,6.0482804489615175e-06
344,SRC,0.09797945824249002,0.11000837882092111,6.108221532283581e-06
295,MSN,0.12555593466074663,0.10929253603281447,6.575660879538205e-06
994,SCP2,-0.12677826237554574,0.10911785951720791,6.695011798844728e-06
449,MSH2,0.1703783474738433,0.10855315408350706,7.095768838300968e-06
182,APOC3,-0.3280703175253087,0.10837529252957992,7.22685829638898e-06
84,TOP1,0.15410806088849857,0.1081144768357272,7.423447792589952e-06
149,RASGRP2,-0.15661384659553462,0.10790235029361854,7.587246366252262e-06
936,KPNA1,0.08999854050757895,0.10781013469949174,7.65956729501178e-06
51,ICAM2,-0.17710947723077175,0.10758574282384585,7.838420759598882e-06
1014,PMP2,-0.6717197883621407,0.10700302086837174,8.322487652469178e-06
173,PRKAA2,-0.33781773396836895,0.10652426391522653,8.742316194612108e-06
676,LDHD,-0.32400546269919367,0.10626213503530917,8.981021892671428e-06
517,PSPH,0.19628371399967348,0.10586937023163326,9.350857274825206e-06
1005,CACNA2D2,-0.2979728757419233,0.14141691776257861,9.578219076178133e-06
862,RASA4,-0.19482681746224687,0.10529477598865576,9.919318113236065e-06
577,RAPGEF2,-0.09030920231349553,0.10467088856833413,1.0575460664636338e-05
609,SLC2A3,0.2741653536262773,0.10465706667339389,1.0590474980793089e-05
581,CREB3L4,-0.3806646457176748,0.12403505694884452,1.0591148788408564e-05
35,PIK3CG,-0.15715832875166857,0.10455433536954016,1.0702734419872424e-05
1048,CDK1,0.2103269999252531,0.10440404266145391,1.086909910846371e-05
928,GRB2,-0.08570513185223777,0.10417949201242607,1.112245993472584e-05
175,PPP2R5E,0.10881733836267397,0.10325698405728848,1.2226354566925055e-05
751,PLA2G2A,-0.550667565839211,0.1024328464003189,1.3304206362200457e-05
715,PPP2R2A,-0.15206222492164928,0.1014188638896271,1.476063839299126e-05
795,VPS4A,-0.09586618958952206,0.10130455132258226,1.493445731573988e-05
275,CYCS,-0.23885131041087698,0.10049125692344886,1.6231228123019363e-05
1128,GSTT1,-0.32521979659294226,0.0994155328270418,1.8119748479600304e-05
83,APOA2,-0.37589616614324706,0.09905499059165766,1.8800340077088512e-05
579,SHMT1,-0.24059666347222172,0.09867355146268575,1.9548045112080084e-05
923,PRKAR1A,-0.17237815103642895,0.09855129973865046,1.979388241784045e-05
661,MDH1,-0.24406590641627965,0.09852503262646166,1.9847102884214567e-05
915,SELENOP,-0.2592843147056373,0.09803240323709363,2.0871992212706667e-05
607,GNAI3,0.121031154699522,0.09780560466658757,2.13613509069188e-05
588,B3GNT5,0.4906156052067162,0.33331521445060275,2.15183037724031e-05
506,RAF1,-0.061924175271556824,0.09763363975119668,2.1739981378574796e-05
1081,ACLY,0.1298145904168911,0.09736880638086784,2.2336173609678284e-05
334,TFAP2A,0.13952827323590605,0.09725712429750062,2.2592437128194396e-05
410,TLN2,-0.25794137316029314,0.09712044342992354,2.2910041828638358e-05
219,GSN,-0.17963995873017366,0.09696338004753867,2.3280492092659705e-05
797,CAMK1,-0.12734109255693823,0.09662745190822028,2.4092916570214447e-05
582,STAT3,0.11780453137178706,0.09593905731145985,2.584684585181765e-05
542,THBD,0.22564822921093977,0.09516630729717113,2.7967269387716973e-05
364,PPM1A,-0.08343876519654066,0.09464889352797101,2.9482819885757668e-05
730,PAK2,0.10479010696831527,0.09463270952686534,2.9531518449256988e-05
178,TGFB3,0.24954798998914596,0.09431451476937824,3.050539211197941e-05
637,PPP3CC,-0.101591137276786,0.0942380673519569,3.074408595862852e-05
697,TPCN2,0.5679642490621281,0.3865021464962867,3.098902448659305e-05
574,DAB2IP,0.10364856251842973,0.0941263132125957,3.1096363903809154e-05
845,PFKFB2,0.13807843227486324,0.09410482050925235,3.116457314563481e-05
363,ITGA11,0.2569436980155857,0.09879497047489538,3.157996587864781e-05
1015,FLNA,0.1232537176667572,0.09309352690342353,3.454791061562692e-05
200,JMJD7-PLA2G4B,-0.22720672524872257,0.09240142608554407,3.707144023043082e-05
471,SOD1,-0.16637201129601525,0.09232276453798767,3.736961066949297e-05
608,CPEB4,-0.12430351874569312,0.0922117343137575,3.779453895208278e-05
488,RASAL1,-0.22463076298902715,0.09218265560763816,3.7906618961277366e-05
157,CSF1R,-0.18547844554266515,0.09212284938201937,3.8138174071388705e-05
575,LAMC3,-0.3290157209385836,0.10267718051693209,3.8261824443521724e-05
250,SLC9A1,0.1363427538195195,0.09145846846625913,4.080704646439071e-05
144,CFL2,-0.478704249351473,0.09144871595271076,4.08475753591929e-05
763,MAP3K2,0.07236499173244687,0.09119077502943278,4.1934162618021054e-05
803,PKLR,-0.26676282246691924,0.09055733218435515,4.472608671428151e-05
482,LAMA5,-0.1749621657742823,0.09055071578894969,4.4756203449105615e-05
913,SSH2,-0.23356441947115675,0.10982206400901283,4.9637241535911103e-05
0,CD81,-0.18198542525578149,0.08871443240643966,5.3944424803736164e-05
1061,PRKCE,-0.13974313601006033,0.0935722664247031,5.522165214867236e-05
385,IGF1,-0.5875186899631523,0.2139018950296144,5.555852782281301e-05
395,TGFBR3,-0.23507418511150463,0.09816666818267214,5.78740930678777e-05
433,LAMA2,-0.3695097063107674,0.08792556273870035,5.8446690853201444e-05
497,IL6ST,-0.15256612228162522,0.09152290572890313,6.078470203855541e-05
519,PRDX6,-0.1840929342941543,0.08750388133173169,6.1004678458281025e-05
161,RALB,0.12691989395995926,0.0869141310882969,6.477005244912168e-05
547,MYL1,-0.6059181782195558,0.08655907811731128,6.714755549969823e-05
489,GNB1,-0.19220113274124181,0.08627994737756957,6.907747198332271e-05
756,BLK,0.5102439391074788,0.2750632762515436,7.799953617727804e-05
507,EIF2S1,0.0729700348209944,0.08490852065699352,7.939165504815253e-05
856,SLC39A14,0.2006568969055924,0.08473420838289177,8.08079098500294e-05
841,HLA-C,0.2786518915057134,0.08394419865714563,8.75484371503269e-05
317,SLC7A5,0.24607596882206687,0.08237974087494918,0.00010259226389485186
600,ITGA8,-0.36104522628289865,0.2002070678096142,0.00010293174779833726
61,IFNGR1,0.15929643284023332,0.08472145191080874,0.00010718747474526718
570,IRS1,0.16761017368260503,0.08188741725062579,0.00010783912108614549
708,MYL3,-0.6239370940147889,0.08172563689998898,0.00010962093198927575
779,PPP1CA,0.09238162343705385,0.081574914993549,0.00011130731381571637
1001,GAB1,-0.1483428278736928,0.08029402517495347,0.00012672215872239526
835,VPS41,0.07250087806794202,0.08021165370082581,0.0001277832507161262
871,AKT2,-0.0946977793861637,0.07972268520811712,0.00013426672308099194
387,DVL2,0.09155237352976554,0.07905544529920044,0.0001436457129985749
26,LBR,0.1610199343982422,0.07894570186691426,0.00014524962090907195
538,RAB5B,-0.14238461910914704,0.07884817219847119,0.0001466899894649445
267,MAPKAPK3,-0.09914989767496872,0.07830472684440334,0.00015498034503531253
289,F2,-0.23517891412196973,0.07822768818292751,0.00015619276068797397
875,CAP2,-0.3226648002101914,0.07761961535047371,0.0001661000996768851
638,VAV3,-0.12704923106638225,0.08098714790321704,0.00016910230441925878
86,RPS6KA5,-0.12188331840132163,0.07691303030885865,0.00017840150373761587
1139,EIF4E2,0.08226888850072048,0.07660069883684584,0.00018412450864691934
1020,PRKACA,-0.15297726042119225,0.07658345597312452,0.00018444573407517436
670,PKN2,0.0725979295293044,0.07631923461220237,0.00018943846923668737
135,COL1A2,0.21062471158751364,0.07625324939149632,0.0001907062049524417
117,ITGA6,0.20097012530068664,0.07615439514261857,0.00019262127325643085
767,CSNK2A1,0.063813465319963,0.07603218346940006,0.0001950153514656663
237,RICTOR,0.0740840249561239,0.07587489710264343,0.00019814022439987512
197,GNG2,-0.1415293897355385,0.07586677126211176,0.00019830301273388837
864,FLT1,0.12263100743866447,0.07540575045405137,0.00020776051242485909
413,PIK3AP1,-0.1684542928986426,0.07488955407769289,0.00021888435141692955
970,KTN1,0.1191429787211914,0.07482444400219726,0.000220328971861502
124,MYLPF,-0.5596337285197893,0.07450107018407819,0.00022764583908373384
986,VIL1,-0.42740462784108724,0.10566756284283743,0.0002298933834823473
889,ENO3,-0.5469567947633344,0.07434834661034888,0.0002311851911190888
103,MYH10,0.13541928137919035,0.07351203482355227,0.00025156214240624146
844,JAG2,0.30042937281487003,0.13213329405162547,0.0002525255440468182
677,MYLK2,-0.4945835377927129,0.08560084080847652,0.00025447400875925415
1044,TAOK1,0.05141840855345962,0.07336510041282114,0.00025532287049064223
880,TYK2,-0.08945966092119922,0.07289669164766026,0.0002676899058496693
564,RPS6,0.07201313826558105,0.07280629229499895,0.0002701445386326328
665,TJP1,-0.1281927836065886,0.07278995771433998,0.0002705904634599961
553,FGD4,-0.0877450993811613,0.07267617566854963,0.00027371708212912
679,STMN1,0.1467766343056735,0.07243009179368444,0.0002806030025347759
231,NOS1,-0.2806004744611305,0.07593499033368542,0.0002876268067227482
655,ARHGEF1,0.10813364898628379,0.07194891023728459,0.00029457059352522817
417,TESK2,-0.5622803190525832,0.16269531295132317,0.00030283003026371224
827,NAV3,0.2039898632749748,0.13134774230685098,0.00030716926390339944
126,CTSB,0.12291256437728322,0.07103803292299676,0.0003229380261958821
1121,EML4,0.11728065221414091,0.07103360168523162,0.0003230824857358194
1091,SLC2A4,-0.5020977608975797,0.10005986435811365,0.00032589284326525584
513,CNTFR,-0.5274880914958682,0.16931690710361225,0.00032954962042262956
1056,CACYBP,0.11287102343950396,0.07079166825661055,0.0003310682136899559
503,LAMB1,0.15144482630842346,0.07048992956303866,0.0003413045106642531
636,RDX,-0.0798187948911573,0.07021919583609641,0.0003507574734343356
736,CYP4F12,-0.33417623088627363,0.1264396774205148,0.00035123195963688154
468,PLA2G3,-0.42275017253190295,0.32477468093082584,0.00035204262418601516
713,PRKCQ,-0.2089893066378794,0.07004813939549444,0.0003568643139480622
180,GSTM5,-0.35219060412276065,0.08682655440761707,0.0003713445551647954
896,EIF2AK2,0.14064341532545213,0.06950512073677041,0.0003769623574179544
444,NEDD4,0.09121044541082973,0.06907843784514155,0.00039354394617364735
203,RAP1A,-0.10483109618773537,0.06848520066566696,0.0004178146002361205
490,SHMT2,0.10822082257618629,0.06753001211007792,0.00046007206347740926
191,THBS1,0.22316792769747174,0.06738912376762783,0.00046665612338317556
1043,RAB5C,0.06081134962831002,0.06730748998230178,0.0004705140356299491
1030,TGFB1,0.12257212332856118,0.06723591556127236,0.000473922748041581
750,STK3,0.09114927620244576,0.06703536649180722,0.0004836057616445848
1022,GNB4,-0.08829355513654183,0.06700970647112041,0.00048485886397521555
918,MAP4K1,-0.148557791454153,0.06687643966848163,0.0004914192625721051
800,THBS4,-0.40793736586235346,0.06657913396636532,0.0005063761360941631
480,MAP3K8,-0.13936123512134346,0.0828333419517066,0.0005144881550590328
307,APEX1,0.09901863356158944,0.06630363016607044,0.0005206417432980363
995,IRF3,0.07589628641960881,0.06616558510851397,0.000527939976153955
550,RPS6KA3,-0.07302506224641821,0.06580009722555061,0.0005477599878332899
320,NCKAP1,0.07946028099369587,0.06546980762789088,0.0005663098077051441
798,BAK1,0.10410769385963825,0.06536854144195246,0.000572121875890579
1106,TBC1D1,-0.10625694277032507,0.06486913086850345,0.0006016684713485966
1037,CACNB1,-0.41578330069095676,0.06376049793886039,0.0006728220184405285
694,TCF7,-0.24516556040257423,0.253474493359449,0.0006770054412238335
924,DCAF1,-0.06463542130821476,0.06366518625106013,0.0006793184168341016
1123,STAT5B,-0.07693791171208417,0.06341026337042473,0.0006970035940250282
375,CFL1,0.08327062162710148,0.06337302609351333,0.000699625155689411
616,GSTM2,-0.27306272798835435,0.06290365616397259,0.0007335270765801048
944,RPS6KB1,0.05411668064793443,0.062051941148178046,0.0007992944521508377
731,TEAD3,0.0810716544560864,0.06202589481598506,0.0008013960196815957
526,SLC26A2,-0.248674443701316,0.06189168081861233,0.000812313091270416
1073,ATAD2,0.13826085384510112,0.06166400449406272,0.0008311736773779478
1071,PRKACB,-0.113709685890123,0.06165828497534296,0.0008316530763803152
563,CHTF18,0.1005394550866273,0.06161577630306871,0.0008352247471781626
838,BAX,0.10474997255571124,0.061532409197236224,0.0008422740397939221
967,PDGFRA,-0.17066140762058313,0.06819577331215307,0.0008517694950669844
688,KDM5C,0.07336619005277419,0.061366944866455234,0.000856441994796909
645,CALM1,-0.07366837871803082,0.0612667722198897,0.0008651349038248286
171,ITGB7,-0.12104294157537561,0.07661489650670761,0.0008916592559929234
451,PTGES3,0.08670523706253684,0.06091308870484966,0.0008965392914327097
1054,MRAS,-0.19999910485207925,0.08065244421350827,0.0009238635162761679
558,PFKM,-0.29872376490996155,0.06054572362680796,0.0009303664831835874
357,G6PD,0.1407767933244701,0.06045860056161242,0.0009385743802761936
657,COL1A1,0.2143815822026731,0.06036381288567342,0.000947586674056435
580,RASA3,-0.0782269982456209,0.060130593145570156,0.0009701312448292751
100,PLA2G16,-0.25740969713131095,0.19729107610714264,0.0009716418308649768
326,RXRA,0.07152205908772412,0.06009697852654892,0.0009734246123326743
125,LAMB4,-0.2891149935500151,0.09975595704755139,0.0009734799865823882
273,NRG1,0.30869491288045725,0.09616525665935831,0.0009774861387494634
439,MYL2,-0.49276724317149795,0.05988357391693954,0.0009945953214795633
411,FGF3,-1.5624454695668117,0.8067784211807381,0.0010017208207674258
303,PRDX1,-0.08822461119041952,0.0595776571588159,0.001025749858622888
740,FZD7,0.18667857516044767,0.06805036174592428,0.0010439595325802528
916,CREBBP,0.061382786163909284,0.05922653209976587,0.0010627141088059748
672,PGM1,-0.21080802682802383,0.05897657932536162,0.0010898371802946767
205,PPM1B,-0.044886947404133244,0.05892399740468144,0.0010956306232662338
628,ENO1,0.0700003986617951,0.05876798182695533,0.0011130023983126414
127,AJUBA,0.16749972247904768,0.05833675203876687,0.0011624661544890164
316,PPP2R2D,-0.07728831843075376,0.058128019580081944,0.0011871931687127677
1119,ABI2,-0.09698924563855323,0.05797821396705766,0.0012052635348846251
391,DUSP16,-0.2830565209642125,0.22735315559709715,0.0012265881002885204
518,SETD7,-0.11569314043107638,0.05774617933311151,0.001233798035667046
434,CHAD,-0.4707846332934519,0.05723307952178642,0.0012993218884502793
179,WAS,-0.1259828713261498,0.056810530425046135,0.0013558914680379592
984,CAPN2,-0.11138422999513775,0.05659940564209687,0.001385074005606983
441,PIK3C2B,-0.1295766609993791,0.05630824390086543,0.001426354765108938
511,LGALS3,-0.12585344661688302,0.056294018356010056,0.0014284029478193114
902,RHEB,0.09779919474799335,0.05605806309783298,0.0014628086773818781
685,MAP2K2,-0.05235353015075497,0.055863233873172206,0.0014918427406562112
358,NCOA2,-0.07402509604665114,0.055791378416052126,0.0015026960413587643
1053,OSMR,0.16227968460111927,0.07707170180186863,0.0015103744621941318
668,CSF1,-0.16947941682675274,0.10406422856516297,0.001519125330035483
643,PXN,0.09543353266635785,0.055662047023366495,0.001522430495243866
370,CHUK,0.06788498370079987,0.05524868329087954,0.0015872637988170047
1131,ACVR1,0.11605238062626355,0.06114096275659244,0.0016199989079242522
85,THBS3,-0.16948860229743842,0.05477184759928757,0.0016654978226705516
698,DNAJC7,0.07918800435076796,0.0547127592478773,0.001675457833943467
917,ANXA1,-0.255934385520205,0.05471146999176445,0.0016756758171161468
963,RAB10,0.09972031136481115,0.05456301263418178,0.0017009676078424457
244,PLCG1,0.05985470207710654,0.05454614396297599,0.0017038655327270666
806,LPAR1,-0.26493075648513226,0.06319809114179255,0.0017211940140385046
919,NCOA1,-0.10630147108219537,0.05708048131066716,0.0017583441437062104
1034,RAB14,0.06821691491905316,0.05411120051412916,0.0017803199085044833
840,CDH13,-0.20056280935500284,0.05404316835650716,0.0017925859250015313
287,ITGA9,-0.3387388824090819,0.08236920449159568,0.0018720748904206452
720,CACNA1S,-0.38052600719810503,0.07389144083458075,0.0019098935443812744
816,CBR3,-0.19796241789410624,0.05275571498135413,0.0020413744693899547
870,PRKAB1,-0.0929496567894536,0.052478974861523385,0.002099221871837482
960,DAPK2,-0.13487352567323727,0.055191504036610925,0.002108172379366368
614,MEF2D,-0.05979268045724843,0.052099868360616315,0.0021811473761712
