Proteomics,P_Value,Medians,Cancer
UBR5,0.03407601382269014,0.16513349247943587,Gbm
HEG1,0.034388744867386266,-0.38394376598383656,Gbm
KLC2,0.034396297620616245,-0.3066167958236945,Gbm
WDR46,0.03460397957962893,0.15138309018559842,Gbm
LCP1,0.034881568087547166,-0.8089356118238995,Gbm
ARHGAP45,0.034975050431546494,-0.7718669386213048,Gbm
IMP4,0.03547216794773516,0.20620834260961995,Gbm
PAK1,0.035833412278804856,-0.4748116790516213,Gbm
AATF,0.03605415287516989,0.213864307793648,Gbm
CMSS1,0.03605415287516989,0.28723233289234495,Gbm
PUF60,0.0361941604411425,0.2083472173461582,Gbm
WAS,0.0363437727274728,-0.6743393141172237,Gbm
BLNK,0.03654784340127682,-0.3880115116271317,Gbm
TRAF3IP3,0.036659984159187184,-0.6934737469820317,Gbm
RNMT,0.036948424311803764,0.2646665971763835,Gbm
MSH6,0.03712457748885479,0.4612364276419655,Gbm
PTPRE,0.03743188631067584,-0.2757031846991385,Gbm
KPNA2,0.03743188631067584,0.494171529283401,Gbm
PMVK,0.03748577707876632,0.2927112934480107,Gbm
ARHGDIB,0.0378865502561303,-0.7495825761253546,Gbm
REXO4,0.0378865502561303,0.3398215641413451,Gbm
DDX5,0.0378865502561303,0.4020529028421175,Gbm
ARHGAP15,0.0378865502561303,-0.4150378553967427,Gbm
RAE1,0.0378865502561303,0.1144436944646599,Gbm
FXR1,0.0378865502561303,0.2126926095671966,Gbm
TALDO1,0.03833001242077575,-0.2970978531408537,Gbm
DOCK8,0.0385714238716912,-0.5045264373384472,Gbm
GINS2,0.03952068831178717,0.5378155886810678,Gbm
BUB1B,0.040029812841248937,0.7047770769727354,Gbm
USP14,0.04099568425117208,-0.1803574340671751,Gbm
TOP2A,0.04106140928263341,0.7883636423338887,Gbm
IGLL1,0.04133915827911207,-0.4660769796978563,Gbm
RGS14,0.04133915827911207,-0.4105099779574836,Gbm
TOP2B,0.04133915827911207,0.42394559078121297,Gbm
URB1,0.04294464215601112,0.2220723638068075,Gbm
VSIR,0.04350027956237683,-0.6686236728976191,Gbm
UBXN7,0.04350027956237683,0.3413075939650529,Gbm
SYNJ1,0.04350027956237683,-0.5057553494765885,Gbm
WDR3,0.04358868289598735,0.17574148686099011,Gbm
ELAVL1,0.04397722152427537,0.2920973728947289,Gbm
CCR1,0.044527997854300616,-0.7091968848391385,Gbm
WDR12,0.04473972574081375,0.33018191275900105,Gbm
IMP3,0.04509667945965401,0.18003683864954484,Gbm
EXOSC9,0.04588557911196529,0.3040616248914811,Gbm
ATAD2,0.04607705268645846,0.3952751189992175,Gbm
COQ5,0.046222202521798005,-0.1562102464339644,Gbm
PSPH,0.04631718304260328,0.4308670569987871,Gbm
PTGDS,0.046382460219072004,-0.9088244236455094,Gbm
CPSF1,0.046757791553882856,0.2010405362557463,Gbm
NAP1L4,0.046870508734534834,0.2292218015887883,Gbm
TWF1,0.047689909316543815,0.263355614289474,Gbm
KLC4,0.04810782683621545,-0.16497176470947028,Gbm
PTPRC,0.048136607030724365,-0.7154191102700831,Gbm
CYBB,0.048337654227773495,-0.6238539936126859,Gbm
HNRNPU,0.048667695075405214,0.25793335291343605,Gbm
WDR26,0.04869246123971227,0.1805968462469624,Gbm
RUNDC1,0.049042363409471414,-0.1977736698905263,Gbm
GIMAP8,0.049042363409471414,-0.4308241616493092,Gbm
WIPF1,0.049042363409471414,-0.32181553846801514,Gbm
MORC2,0.049680683896234326,0.32759730153347194,Gbm
FMNL1,0.050219290490916516,-0.5517590180908061,Gbm
DHX9,0.05085832290286623,0.212791172442679,Gbm
NFKB2,0.055123250727149686,-0.3785405070906003,Gbm
CD48,0.05590299924538871,-0.43382257838000704,Gbm
UTP18,0.05859117114305296,0.19004552951170614,Gbm
DDX18,0.05888590482666064,0.2860706657858437,Gbm
CD53,0.06096475132417424,-0.5878964430192591,Gbm
GNAI2,0.06488289869173278,-0.2703207561447355,Gbm
FERMT3,0.06588398419936814,-0.6316389760215577,Gbm
ARHGAP30,0.06715769621820339,-0.5954199247934148,Gbm
CD4,0.07612641829765561,-0.5867339914023564,Gbm
ECT2,0.0885007679518906,0.2999021530777065,Gbm
GSR,0.09298200564693954,-0.2351798945704172,Gbm
PSTPIP1,0.0970101297910112,-0.4912458360792896,Gbm
ARHGAP25,0.1229964150738708,-0.3012096366689542,Gbm
NKRF,0.1303020879862248,0.19257756472909104,Gbm
SPN,0.1361291825250451,-0.3993290273527542,Gbm
ACAP2,0.13904537570670805,-0.2145886849687825,Gbm
GFM1,0.147015615226761,0.1330124983679881,Gbm
MPHOSPH10,0.15763619234262335,0.2814396578241869,Gbm
DDX47,0.1620356881310633,0.0779814629107763,Gbm
NUP133,0.16224334765922746,0.15863047838462122,Gbm
DHX36,0.16376372186655885,0.13112436868733546,Gbm
SAMD9,0.18694252796131755,0.31925722967038195,Gbm
NOL10,0.18940773320778606,0.14676502843724715,Gbm
CD2,0.19158047303254191,-0.3929928385589807,Gbm
GNG2,0.19600138459118485,-0.2830198670635268,Gbm
BIN3,0.2086261503191234,-0.2238058269471453,Gbm
UTP6,0.21030879063416846,0.09356256991080217,Gbm
AHCTF1,0.213316318238208,0.09119522620802836,Gbm
NUP210,0.21332132198326026,0.2359296961986105,Gbm
TFB2M,0.2284936102548544,0.2059003969048596,Gbm
OPA1,0.2289693177071021,-0.252248418923375,Gbm
DEF6,0.24116363645064254,-0.27067102418733385,Gbm
UCHL1,0.27847752855131336,-0.4520104878053296,Gbm
TRIM2,0.30948363106233,-0.2237530563254105,Gbm
EPSTI1,0.30948891019017777,-0.2826590824742599,Gbm
RAC2,0.38465138109837294,-0.4268042343169252,Gbm
SAMD9L,0.422133983385939,0.2468565386157345,Gbm
SP110,0.4557201274745664,0.2236101441002118,Gbm
BTAF1,0.4601737133794961,-0.05712041935122401,Gbm
PIK3CA,0.4666652748007852,-0.10574557191159717,Gbm
STK4,0.5121947918483403,0.05637988148999828,Gbm
LIME1,0.5417338389746671,-0.26150382189232835,Gbm
DARS2,0.6101381545256371,0.09552455725405884,Gbm
GRAP,0.7585524508659354,-0.11887557454914335,Gbm
MAGED2,0.8178161776713498,-0.03172644087080296,Gbm
ZEB2,0.915070868195937,0.0719720400306435,Gbm
ZAP70,0.9154824915893864,0.062243588339891916,Gbm
ACAP1,0.97339357820076,-0.3832800174214681,Gbm
AKR1C3,5.360117966717139e-05,0.9519048342720992,Hnscc
AKR1C1,0.0002397880843883746,1.9612623383942989,Hnscc
DHX30,0.0009828766774167086,0.2413134178682519,Hnscc
NFKB2,0.0009828766774167086,-0.4433773312651503,Hnscc
ECHDC1,0.0015064202723264,-0.4131667243094057,Hnscc
CCDC88B,0.0025325935812291907,-0.5327791951194527,Hnscc
ABRAXAS2,0.002941258339243065,-0.23654008976089716,Hnscc
HMGB3,0.002941258339243065,0.6194293685975474,Hnscc
XPO1,0.003209274820167576,0.2905874329229512,Hnscc
SELL,0.003209274820167576,-0.5531478176740485,Hnscc
AKR1B10,0.003209274820167576,1.867256317141749,Hnscc
TIA1,0.0038138300498275204,0.48185359927745,Hnscc
GINS4,0.003866970747048594,0.4728146780419955,Hnscc
DHX9,0.003948108088903685,0.34195577133615274,Hnscc
WDR46,0.00430775473286593,0.22194969385005334,Hnscc
BLNK,0.004840820453322603,-0.5545933291618468,Hnscc
TFB2M,0.005197403239311649,0.4573150894124538,Hnscc
SLK,0.005299614056296094,-0.44302046535290174,Hnscc
PPIG,0.005469733680556383,0.2601645812465989,Hnscc
GCLC,0.00554651056540716,0.5124456556129005,Hnscc
EPRS,0.006744140040360881,0.17101137612124973,Hnscc
PTPRE,0.00721290789258337,-0.2724163669984456,Hnscc
SP110,0.007895542967101321,-0.5134010058051004,Hnscc
FMNL1,0.008189571216885636,-0.6447479332407475,Hnscc
THOC3,0.008207536044226747,0.3317734737513476,Hnscc
AMPD3,0.008207536044226747,-0.4657908350953548,Hnscc
VSIR,0.008516303265824848,-0.4770710814047021,Hnscc
TOP2A,0.008516303265824848,0.6218802207139973,Hnscc
CSE1L,0.008516303265824848,0.2899943479218976,Hnscc
TRIM2,0.008788567340759348,0.561701852463699,Hnscc
DHX36,0.008788567340759348,0.24316935517039795,Hnscc
RGS14,0.009323424273721051,-0.5711028102204523,Hnscc
UCHL1,0.011551832991782952,1.2256193209158999,Hnscc
PTPRC,0.01176143959049718,-0.7590497278311013,Hnscc
UBXN7,0.01176143959049718,0.5094148166894499,Hnscc
HNRNPH1,0.01181012853075713,0.13152703673999966,Hnscc
CAD,0.01181012853075713,0.36740859575439794,Hnscc
GFM1,0.01197671440431465,0.3962668357991497,Hnscc
DARS2,0.01197671440431465,0.3748964617965491,Hnscc
CAB39,0.01197671440431465,-0.3880587922021981,Hnscc
SSB,0.01197671440431465,0.2745255723653486,Hnscc
TFRC,0.013269914814151716,0.8987722576870496,Hnscc
ACTR10,0.013635845068079256,-0.15989547672265306,Hnscc
ARHGAP45,0.013649298807749987,-0.4977791106915994,Hnscc
ZBP1,0.013719024199781018,-0.4807694280138968,Hnscc
TKT,0.014202626464227134,0.2303981496466001,Hnscc
IMP4,0.014202626464227134,0.25858766036339986,Hnscc
GNG2,0.014648618280056256,-0.3799196645771481,Hnscc
OPA1,0.014672112082843785,0.2803616896546046,Hnscc
CUTC,0.014672112082843785,-0.3143072125900517,Hnscc
DOCK8,0.01502474547870734,-0.5841008130539507,Hnscc
GINS2,0.01506519193584349,0.5073506386724986,Hnscc
WAS,0.015668070268452516,-0.4264653269372545,Hnscc
INPP5D,0.015668070268452516,-0.5561001915026509,Hnscc
NUP133,0.01568533528175886,0.1394550200803053,Hnscc
RCSD1,0.015999897770972615,-0.4869654071362994,Hnscc
LIG3,0.015999897770972615,0.2974088301877522,Hnscc
ZFR,0.01605685238366723,0.2524965294627997,Hnscc
PSPH,0.016121507673324702,0.6611419988428509,Hnscc
ADA2,0.016728543750625276,-0.4369605448002467,Hnscc
RFC3,0.017143477551828094,0.2512107797439569,Hnscc
LILRB1,0.017270587984822745,-0.6958498296879014,Hnscc
PRPF3,0.017402686313921296,0.1679093704371013,Hnscc
XPO5,0.017402686313921296,0.511937197969047,Hnscc
IPO9,0.017527464283485315,0.2805372578048484,Hnscc
GMPS,0.017527464283485315,0.4154515761497457,Hnscc
IMP3,0.017960430420826942,0.3357288511238501,Hnscc
PHF6,0.01819646944571576,0.4103769679295013,Hnscc
CCR1,0.018250758281263182,-0.7595716514688995,Hnscc
FAM107B,0.018250758281263182,-0.3884232578963953,Hnscc
NKRF,0.018250758281263182,0.3467709581755507,Hnscc
PRAM1,0.018250758281263182,-0.38425071242250297,Hnscc
WDR26,0.018250758281263182,0.14348007596190016,Hnscc
FYB1,0.018250758281263182,-0.6449807932744491,Hnscc
DEF6,0.018371924839878748,-0.2502478775023036,Hnscc
IGLL1,0.018371924839878748,-0.4115814224861474,Hnscc
STK4,0.018371924839878748,-0.2577711207270994,Hnscc
KPNA2,0.018445147839440127,0.4489278715260952,Hnscc
PI4K2A,0.018445147839440127,-0.2944582595805052,Hnscc
SH3KBP1,0.01919364700156045,-0.5712429370663017,Hnscc
PRKCB,0.01977922554358812,-0.5693018478280543,Hnscc
INTS3,0.019886088318230213,0.18460066810134634,Hnscc
SPN,0.02066042744778069,-0.5637024711200986,Hnscc
APBB1IP,0.02157651029007156,-0.5313207538984521,Hnscc
IL16,0.021854377012579286,-0.5034160393343505,Hnscc
ACAP1,0.02206090094460935,-0.3952890112701475,Hnscc
PLCG2,0.022450970195062838,-0.3890051524010509,Hnscc
DCTN6,0.022450970195062838,-0.225883463732,Hnscc
TNFAIP8L2,0.022852420842896858,-0.4591749414177961,Hnscc
CYBB,0.02350231124909706,-0.7112649169497479,Hnscc
RFC4,0.02350231124909706,0.44631222553274696,Hnscc
PTDSS1,0.023708760944252574,0.3132596907473477,Hnscc
THUMPD3,0.023708760944252574,0.23022848721810266,Hnscc
SYNJ1,0.023882819327386208,-0.12195249314315505,Hnscc
CHUK,0.023882819327386208,-0.22406747119990197,Hnscc
RAB8B,0.023882819327386208,-0.3767231471775041,Hnscc
NUF2,0.023882819327386208,0.6720254981361009,Hnscc
BTK,0.02395918374278523,-0.5156384591611953,Hnscc
ARMH3,0.02404656446931924,-0.13594070132674574,Hnscc
KDM3A,0.024103935123811027,0.4519661654629985,Hnscc
NOL10,0.024103935123811027,0.3064576532261505,Hnscc
GRAP,0.024103935123811027,-0.3083588015699981,Hnscc
ARHGAP30,0.024103935123811027,-0.5072581047870024,Hnscc
GNAI2,0.024103935123811027,-0.1695153037011039,Hnscc
ARHGAP25,0.024103935123811027,-0.4746897478955496,Hnscc
SAMD9L,0.024103935123811027,-0.40229819743530015,Hnscc
ACAP2,0.024103935123811027,0.2908298249745478,Hnscc
PPP2R2D,0.024293928267072152,-0.23350959252180206,Hnscc
PUF60,0.02435212341062389,0.20372187442735168,Hnscc
RFC2,0.024623244013844747,0.3714341017431941,Hnscc
BIN3,0.024743569426464097,-0.22104329294304748,Hnscc
EVI2B,0.0249996278090234,-0.4744339086403962,Hnscc
PECAM1,0.025067616013844975,-0.30185163144679805,Hnscc
CD48,0.025067616013844975,-0.6372385993976017,Hnscc
PTGDS,0.025067616013844975,-0.3038046048183993,Hnscc
HNRNPU,0.025067616013844975,0.2235138456816017,Hnscc
PAK1,0.025153678444566795,0.3722606866479978,Hnscc
RAB8A,0.02668139389134844,-0.2637322981640544,Hnscc
MCM3,0.026895055244304942,0.4866291491980483,Hnscc
NCKAP1L,0.027525259418792646,-0.4629032158325508,Hnscc
ZEB2,0.027847193754648062,-0.2645747679730519,Hnscc
TOP2B,0.027948949213102783,0.2577558027713991,Hnscc
DOCK10,0.028515796878115306,-0.4744737718162462,Hnscc
PCNA,0.028515796878115306,0.4207399363017537,Hnscc
FXR1,0.029455681049944962,0.3630274646386021,Hnscc
RAC2,0.029766828038480967,-0.5179849902449511,Hnscc
NCBP1,0.029766828038480967,0.19139309475480104,Hnscc
PSTPIP1,0.029766828038480967,-0.42042527049924416,Hnscc
NUP210,0.029766828038480967,0.53503565605455,Hnscc
MAP4K1,0.030095961620935637,-0.4191450314306522,Hnscc
ELMO1,0.03084654503694545,-0.5086578024041977,Hnscc
PIGU,0.03087091787103548,0.2070900881033495,Hnscc
NUP85,0.03087091787103548,0.17515486147190273,Hnscc
UBAP2L,0.03087091787103548,0.17660883582309594,Hnscc
HEATR1,0.030944391431062014,0.18270021754389631,Hnscc
MCM4,0.030944391431062014,0.5263351540492991,Hnscc
MCM7,0.030953741751490595,0.5777182285904985,Hnscc
AHCTF1,0.03153263784473075,0.13756009268769984,Hnscc
MCM2,0.03164415665397936,0.47094134850269503,Hnscc
DOCK2,0.03170329410865059,-0.47004330808629996,Hnscc
ATAD1,0.03170329410865059,-0.1827466967267988,Hnscc
WDFY4,0.03170329410865059,-0.4761850299486525,Hnscc
WIPF1,0.03170329410865059,-0.3376784662828989,Hnscc
CD2,0.0322188105593301,-0.6411170338958989,Hnscc
