Proteomics,P_Value,Medians,Cancer
TKT,0.014202626464227134,0.2303981496466001,Hnscc
IMP4,0.014202626464227134,0.25858766036339986,Hnscc
OPA1,0.014672112082843785,0.2803616896546046,Hnscc
NUP133,0.01568533528175886,0.1394550200803053,Hnscc
XPO5,0.017402686313921296,0.511937197969047,Hnscc
GMPS,0.017527464283485315,0.4154515761497457,Hnscc
IMP3,0.017960430420826942,0.3357288511238501,Hnscc
NKRF,0.018250758281263182,0.3467709581755507,Hnscc
INTS3,0.019886088318230213,0.18460066810134634,Hnscc
NUF2,0.023882819327386208,0.6720254981361009,Hnscc
ARMH3,0.02404656446931924,-0.13594070132674574,Hnscc
NOL10,0.024103935123811027,0.3064576532261505,Hnscc
ACAP2,0.024103935123811027,0.2908298249745478,Hnscc
RFC2,0.024623244013844747,0.3714341017431941,Hnscc
BIN3,0.024743569426464097,-0.22104329294304748,Hnscc
PAK1,0.025153678444566795,0.3722606866479978,Hnscc
FXR1,0.029455681049944962,0.3630274646386021,Hnscc
NUP210,0.029766828038480967,0.53503565605455,Hnscc
HEATR1,0.030944391431062014,0.18270021754389631,Hnscc
AHCTF1,0.03153263784473075,0.13756009268769984,Hnscc
WDR75,0.03330616865681372,0.26084692949885024,Hnscc
UTP6,0.035812748655088766,0.1852535153072452,Hnscc
TPR,0.03818612195782757,0.2078201641014985,Hnscc
RIF1,0.038811700823463836,0.4687724490382479,Hnscc
PIK3CA,0.03918920066328945,0.16366335136745036,Hnscc
MPHOSPH10,0.039846113700675465,0.13979334434080215,Hnscc
DCTN1,0.03988978822418274,-0.12108952912249647,Hnscc
LSG1,0.039944260072546985,0.3362739403561505,Hnscc
TPX2,0.039944260072546985,0.4906426435192479,Hnscc
ECT2,0.0415030892834773,0.3905909729809487,Hnscc
UTP18,0.043464558552692864,0.1987930294077458,Hnscc
DDX47,0.04668905335020145,0.32300205248445124,Hnscc
MAGED2,0.04715733501956651,0.1773862871700942,Hnscc
DDX18,0.04801429860492131,0.2649802841221458,Hnscc
TALDO1,0.04964411292806056,0.4339620508161524,Hnscc
AATF,0.05436063850565172,0.2901356966908004,Hnscc
MSH6,0.05461285164148805,0.5141188925480513,Hnscc
MSH2,0.05493206143040618,0.4041858337147488,Hnscc
DCAF13,0.0565186604862467,0.18882481610695126,Hnscc
TBL3,0.05773462444707025,0.19034142563960546,Hnscc
DDX39A,0.069038438429033,0.2289981367073466,Hnscc
ATAD2,0.07123540063101755,0.3926100312996503,Hnscc
C1orf35,0.0740523549108948,0.31089762189040115,Hnscc
RNMT,0.07631810923379569,0.22196871806509927,Hnscc
SYMPK,0.07674595452094858,0.1028821377126512,Hnscc
PRPF6,0.08105819754748718,0.14016001091069796,Hnscc
CENPF,0.09825065481125317,0.36826113985609865,Hnscc
RAE1,0.09883721476823228,0.08802063338304933,Hnscc
TK1,0.108325938597027,0.3300917772887004,Hnscc
ESF1,0.10843442920113168,0.14246556014185074,Hnscc
USP39,0.1138061097777364,0.2444978893300949,Hnscc
PARP1,0.11570681399795955,0.3492324860681535,Hnscc
UBR5,0.11887675410296215,0.20225098593419946,Hnscc
PWP2,0.12249982111935467,0.08954845657179789,Hnscc
WDR12,0.1270372294995351,0.1912442355372974,Hnscc
NOM1,0.1274413464653101,0.23563162925259815,Hnscc
CHTF18,0.12934733655909048,0.2098471549418477,Hnscc
NUP155,0.14804734119104582,0.07412936424200113,Hnscc
CDK9,0.14855855932257794,0.20392385788005285,Hnscc
TOPBP1,0.14891644955267053,0.2209488361191525,Hnscc
PES1,0.16731462461589391,0.19211778375679955,Hnscc
DDX56,0.1689004403189982,0.13469059720009824,Hnscc
NDC80,0.17057510731712064,0.3873554868045481,Hnscc
ADAR,0.17141259245384488,0.15152684968560234,Hnscc
REXO4,0.17864263631376576,0.14345150671554666,Hnscc
ACTR1B,0.18740788172979791,0.14066213655574697,Hnscc
USP25,0.19599525086986352,-0.06412356558834986,Hnscc
USP34,0.2103154767159342,0.07676300906440048,Hnscc
POLR2B,0.22017302359308533,0.05774295760500081,Hnscc
ZC3H8,0.2293638869292091,0.21668656730280134,Hnscc
EIF5,0.23398432590839066,0.26718668571390225,Hnscc
PUS7,0.25515339811922044,0.3515467967014985,Hnscc
CMSS1,0.25823844517098465,0.2069325127662971,Hnscc
GLTP,0.2591526954399519,-0.29399231078649635,Hnscc
NCL,0.2837897458562321,0.20572751948270707,Hnscc
MORC2,0.2840008811088107,0.17515097126430135,Hnscc
URB1,0.2893528207368276,0.07163942846039717,Hnscc
ORC5,0.2947827666715815,0.205971202242754,Hnscc
CPSF1,0.3183247699640161,-0.01853700260699753,Hnscc
CHTF8,0.3314474615737505,0.26657201415475384,Hnscc
BYSL,0.3495738956903573,0.10293041232864296,Hnscc
NSUN2,0.35188620355355715,0.2616521080750509,Hnscc
GMPR2,0.3716934466479945,-0.18464317889514706,Hnscc
RPS6KA1,0.3816250773553045,-0.13434260944785234,Hnscc
SUPT5H,0.451996827598586,0.1174688557337511,Hnscc
NAT10,0.483534027611766,0.14634416395434968,Hnscc
AKAP8,0.4874164015214745,0.0969133491514036,Hnscc
XPNPEP1,0.5078692185581557,-0.0920228542310504,Hnscc
BUB1B,0.521888961627044,0.19695700338269967,Hnscc
KLC4,0.5737304930330374,0.1296158483497507,Hnscc
CDK11B,0.5867698708207367,0.06496217554809648,Hnscc
KIF1C,0.5873330600579946,-0.09672001012200226,Hnscc
GPATCH4,0.6537890857021103,0.029141053239296614,Hnscc
PPP2R2A,0.6564144062246697,0.03861437059199346,Hnscc
EEF1D,0.6617452430360018,-0.004594352450197903,Hnscc
ZGPAT,0.7560720515672098,0.048902082934500164,Hnscc
ADD3,0.7838307119238042,0.008835857510703704,Hnscc
DCTN4,0.8152735754640819,-0.1118523627921526,Hnscc
ARFGEF3,0.8296835282392173,0.08060599008789993,Hnscc
OTUD6B,0.8416807722205255,0.0067495921332465505,Hnscc
PDCD2L,0.8416807722205255,0.0326686403494989,Hnscc
SMCHD1,0.8530753717270817,0.06562528081590102,Hnscc
RUNDC1,0.8558848422179129,-0.17795109822800015,Hnscc
KLC2,0.8829128610063579,-0.07672235348655221,Hnscc
SEC24C,0.9131503578091601,-0.06421609231194836,Hnscc
CIP2A,0.9403404968674124,0.02524946682069995,Hnscc
CMTR1,0.9692490768934621,-0.05219194334865307,Hnscc
ANK3,0.9761473921113212,-0.09256255823635227,Hnscc
TTC27,0.9821645508785573,0.08031296106724639,Hnscc
SETDB1,0.984280729660716,-0.023691367338301458,Hnscc
ST14,0.9922199902365344,-0.030135562529100213,Hnscc
USP25,0.027361168694022043,0.5770500000000001,Luad
NUP210,0.042261101285629515,-1.37595,Luad
ACAP2,0.04336354479735045,-0.63245,Luad
XPNPEP1,0.043886673554912665,-0.38075,Luad
DCTN1,0.05314289540360412,-0.3194,Luad
SEC24C,0.06709785600000179,-0.6066,Luad
EIF5,0.09021061409125332,0.5522,Luad
GLTP,0.12735676058755374,1.028,Luad
ACTR10,0.1384043014447168,-0.34840000000000004,Luad
NKRF,0.2018929383924832,0.7218500000000001,Luad
ARMH3,0.222235433148725,-0.37845,Luad
AKAP8,0.3015299602892986,-0.368,Luad
ARFGEF3,0.32355475266549416,1.1846,Luad
NSUN2,0.3358493403377063,0.34535000000000005,Luad
OTUD6B,0.3400077094868008,0.22725,Luad
PIK3CA,0.4183240972678944,-0.13565000000000005,Luad
BIN3,0.424748042542113,0.15865,Luad
PAK1,0.4441302408338588,0.2503,Luad
MSH2,0.4589355832475794,0.37305,Luad
TPR,0.4671250625579457,-0.2934,Luad
DCTN4,0.5128975214014546,-0.3775,Luad
ATAD2,0.5490276794046651,0.22565,Luad
CHTF8,0.5563998595767277,-0.39725,Luad
MSH6,0.5675814911018384,0.16719999999999996,Luad
ANK3,0.5676330136683447,0.39695000000000014,Luad
CPSF1,0.5683713748023242,0.23024999999999995,Luad
CENPF,0.5686463524803089,0.24605,Luad
NUF2,0.5691171423998564,1.6992,Luad
TOPBP1,0.5712935600704209,0.4061,Luad
PUS7,0.5740101871846207,0.21395000000000006,Luad
TOP2A,0.5824221465327725,0.8952000000000001,Luad
UBR5,0.5872632509700839,0.18355,Luad
RPS6KA1,0.6250175595899397,0.34119999999999995,Luad
TALDO1,0.6315197562294202,0.010649999999999993,Luad
DDX56,0.6349048528734873,0.1143,Luad
DHX36,0.6451162815772489,-0.29100000000000004,Luad
MORC2,0.6459000611432724,0.37655,Luad
DDX39A,0.6631994796656064,0.2433,Luad
AATF,0.6645009015829967,0.3740500000000001,Luad
CDK11B,0.6649569168545316,0.2528999999999999,Luad
MAGED2,0.6653834094641445,0.4562,Luad
SYMPK,0.6717137445774569,0.26554999999999995,Luad
ADD3,0.6767233554686026,-0.2205000000000001,Luad
DDX47,0.6770569468252824,-0.5181,Luad
NDC80,0.7013038637582021,1.0135,Luad
RFC2,0.7087331461580137,0.28945,Luad
ZC3H8,0.712666778028038,0.2992,Luad
PARP1,0.7152578899161857,-0.4784500000000001,Luad
ZGPAT,0.7182605574139511,0.27,Luad
PRPF6,0.7411894807755343,0.14475,Luad
HEATR1,0.7490605062138974,-0.0681,Luad
IMP4,0.7514070351131019,0.09615,Luad
PDCD2L,0.7559628828540755,-0.002749999999999975,Luad
UTP18,0.7679648566037248,0.11729999999999995,Luad
UTP6,0.7755156259788115,-0.08959999999999996,Luad
PPP2R2A,0.7777066309747097,-0.4248,Luad
TPX2,0.7781976470930272,0.18745,Luad
REXO4,0.7792589668394143,0.18355,Luad
RUNDC1,0.7812261539324031,0.33840000000000003,Luad
DDX18,0.7818757443414827,0.07885000000000003,Luad
SUPT5H,0.7857654969360613,-0.18260000000000004,Luad
AKR1C1,0.7935562098924042,-1.7772499999999996,Luad
AKR1B10,0.8012228935033602,2.8153000000000006,Luad
TKT,0.8023899424391221,-0.22115,Luad
RNMT,0.8054676872036021,0.2785,Luad
GCLC,0.8059417465610167,-0.6330500000000001,Luad
OPA1,0.8239003240339161,-0.1208,Luad
IMP3,0.8342221585222616,-0.15,Luad
DCAF13,0.8342221585222616,0.13480000000000006,Luad
TFB2M,0.8344582732758449,-0.33905,Luad
GPATCH4,0.8383103961821845,-0.2745500000000001,Luad
KLC2,0.8391896775583538,0.0627,Luad
GFM1,0.8404707443020786,0.15825,Luad
KLC4,0.8410613959068423,0.008799999999999995,Luad
BYSL,0.8477295295029386,-0.04165,Luad
CMTR1,0.8533455096752431,0.20325,Luad
ORC5,0.8566047745212151,0.3359,Luad
PES1,0.8691104683602132,-0.13385000000000002,Luad
ACTR1B,0.8692866040726864,-0.005599999999999994,Luad
SETDB1,0.8714769507694806,-0.15375,Luad
URB1,0.8733937533615788,0.21720000000000006,Luad
XPO5,0.8733937533615788,-0.06460000000000002,Luad
KIF1C,0.8771414653856746,-0.07279999999999998,Luad
NAT10,0.8785745050643717,0.3807,Luad
TTC27,0.8799632858084425,0.31845,Luad
GMPS,0.8831647913165482,0.054999999999999986,Luad
CHTF18,0.8886907295834343,-0.10310000000000002,Luad
ST14,0.8902553423702861,0.2893000000000001,Luad
MPHOSPH10,0.8940585951535029,-0.0018499999999999075,Luad
DARS2,0.9003758288945304,-0.06590000000000001,Luad
NOL10,0.907236423653096,0.0877,Luad
TK1,0.9255357920130346,0.8320000000000001,Luad
CIP2A,0.9300704658673552,0.0255,Luad
ESF1,0.9372978015242028,-0.13255,Luad
WDR75,0.9406001618165823,-0.09785,Luad
PWP2,0.940847489326355,0.02089999999999997,Luad
BUB1B,0.9424240092269528,0.4968,Luad
EEF1D,0.9458579866145336,-0.20605,Luad
WDR12,0.9477979504465128,-0.048249999999999904,Luad
GMPR2,0.9498286167624704,-0.16874999999999996,Luad
ECT2,0.9595739178629252,0.23720000000000005,Luad
C1orf35,0.9605921389070358,-0.3867,Luad
NCL,0.9607060797048438,0.025200000000000108,Luad
LSG1,0.9609944394247646,0.045700000000000005,Luad
FXR1,0.9683980651522754,0.0022500000000000298,Luad
CDK9,0.9689622658349076,-0.17180000000000006,Luad
UCHL1,0.9758858631063866,-0.10530000000000016,Luad
CMSS1,0.9761192833613068,-0.1723,Luad
WDR46,0.9764965377786988,-0.15349999999999994,Luad
USP39,0.9772341317621804,-0.022650000000000003,Luad
SMCHD1,0.9792240302182912,-0.0721,Luad
NOM1,0.9897718278246922,-0.07699999999999996,Luad
ADAR,0.9918416355143432,-0.0227,Luad
AKR1C3,0.9924531359685512,0.23030000000000014,Luad
TBL3,0.9939104128201316,-0.06675,Luad
CAD,0.9951579855380396,0.0489,Luad
RIF1,0.9993198764080372,0.2397,Luad
DDX39A,0.8886769504577887,0.3992,Lscc
SEC24C,0.9068573747739916,-0.2277,Lscc
ARMH3,0.9068573747739916,-0.27969999999999995,Lscc
PIK3CA,0.9203776841801332,0.15105000000000002,Lscc
PAK1,0.9677294522407158,0.77515,Lscc
CPSF1,0.9714262906704594,0.10009999999999997,Lscc
PPP2R2A,0.9998477192481204,0.12905,Lscc
POLR2B,0.9998477192481204,-0.02200000000000002,Lscc
PRPF6,0.9998477192481204,0.10770000000000003,Lscc
RIF1,0.9998477192481204,0.1357,Lscc
REXO4,0.9998477192481204,-0.011349999999999971,Lscc
RFC2,0.9998477192481204,0.08535000000000004,Lscc
RNMT,0.9998477192481204,0.10504999999999998,Lscc
PUS7,0.9998477192481204,0.10460000000000004,Lscc
PWP2,0.9998477192481204,-0.14680000000000004,Lscc
RAE1,0.9998477192481204,0.13425,Lscc
NCL,0.9998477192481204,-0.0957,Lscc
NDC80,0.9998477192481204,0.07579999999999998,Lscc
NSUN2,0.9998477192481204,0.24825,Lscc
NKRF,0.9998477192481204,-0.09604999999999997,Lscc
NOM1,0.9998477192481204,-0.09604999999999997,Lscc
NOL10,0.9998477192481204,-0.1059,Lscc
NAT10,0.9998477192481204,-0.36715,Lscc
MSH6,0.9998477192481204,0.3636,Lscc
MSH2,0.9998477192481204,0.6488999999999999,Lscc
PES1,0.9998477192481204,0.08190000000000007,Lscc
OPA1,0.9998477192481204,0.09290000000000004,Lscc
ORC5,0.9998477192481204,0.3025,Lscc
OTUD6B,0.9998477192481204,-0.01960000000000001,Lscc
NUF2,0.9998477192481204,0.13014999999999988,Lscc
NUP133,0.9998477192481204,0.009000000000000008,Lscc
NUP155,0.9998477192481204,-0.037250000000000005,Lscc
NUP210,0.9998477192481204,-0.08265000000000006,Lscc
PDCD2L,0.9998477192481204,0.22935,Lscc
PARP1,0.9998477192481204,0.513,Lscc
TTC27,0.9998477192481204,0.17204999999999998,Lscc
UBR5,0.9998477192481204,-0.14685000000000006,Lscc
UCHL1,0.9998477192481204,-0.8347499999999999,Lscc
TK1,0.9998477192481204,0.05659999999999999,Lscc
TKT,0.9998477192481204,0.21615,Lscc
TPR,0.9998477192481204,-0.27070000000000005,Lscc
TPX2,0.9998477192481204,-0.1028,Lscc
TOP2A,0.9998477192481204,-0.01874999999999999,Lscc
TOPBP1,0.9998477192481204,-0.0905,Lscc
ZGPAT,0.9998477192481204,0.04479999999999998,Lscc
ZC3H8,0.9998477192481204,0.29479999999999995,Lscc
USP25,0.9998477192481204,-0.05559999999999998,Lscc
URB1,0.9998477192481204,-0.21265,Lscc
USP34,0.9998477192481204,0.02805000000000002,Lscc
UTP18,0.9998477192481204,0.1735,Lscc
UTP6,0.9998477192481204,-0.0343,Lscc
USP39,0.9998477192481204,0.23550000000000004,Lscc
XPNPEP1,0.9998477192481204,-0.19105000000000005,Lscc
XPO5,0.9998477192481204,-0.2515,Lscc
XPO1,0.9998477192481204,0.11865,Lscc
WDR12,0.9998477192481204,-0.27535,Lscc
WDR75,0.9998477192481204,0.05585000000000007,Lscc
WDR46,0.9998477192481204,0.28379999999999994,Lscc
SMCHD1,0.9998477192481204,-0.06235000000000001,Lscc
RUNDC1,0.9998477192481204,0.02209999999999998,Lscc
SETDB1,0.9998477192481204,-0.09999999999999998,Lscc
TALDO1,0.9998477192481204,0.3875,Lscc
SUPT5H,0.9998477192481204,-0.031700000000000006,Lscc
SYMPK,0.9998477192481204,0.08839999999999998,Lscc
TFB2M,0.9998477192481204,-0.09660000000000002,Lscc
TBL3,0.9998477192481204,-0.2024,Lscc
ST14,0.9998477192481204,-0.11935,Lscc
CIP2A,0.9998477192481204,0.4021000000000001,Lscc
CHTF18,0.9998477192481204,0.28155,Lscc
CHTF8,0.9998477192481204,-0.1643,Lscc
CMTR1,0.9998477192481204,-0.2477,Lscc
CMSS1,0.9998477192481204,-0.2828,Lscc
CENPF,0.9998477192481204,-0.16735,Lscc
CDK9,0.9998477192481204,0.4131500000000001,Lscc
CDK11B,0.9998477192481204,0.1318,Lscc
DHX9,0.9998477192481204,0.13179999999999994,Lscc
DDX56,0.9998477192481204,-0.29355,Lscc
DHX36,0.9998477192481204,0.5780500000000001,Lscc
ECT2,0.9998477192481204,-0.028649999999999957,Lscc
DDX47,0.9998477192481204,0.17164999999999994,Lscc
DCTN1,0.9998477192481204,0.00545000000000001,Lscc
DCTN4,0.9998477192481204,0.10040000000000003,Lscc
DCAF13,0.9998477192481204,0.1959,Lscc
DDX18,0.9998477192481204,0.15979999999999994,Lscc
DARS2,0.9998477192481204,-0.11355000000000005,Lscc
ANK3,0.9998477192481204,-0.26214999999999994,Lscc
ARFGEF3,0.9998477192481204,-0.01969999999999994,Lscc
ACAP2,0.9998477192481204,0.24220000000000005,Lscc
ACTR10,0.9998477192481204,-0.06565000000000004,Lscc
ACTR1B,0.9998477192481204,-0.07330000000000009,Lscc
AATF,0.9998477192481204,-0.14054999999999995,Lscc
AHCTF1,0.9998477192481204,0.017849999999999974,Lscc
AKAP8,0.9998477192481204,0.25155,Lscc
AKR1B10,0.9998477192481204,2.50185,Lscc
AKR1C1,0.9998477192481204,0.4397000000000002,Lscc
AKR1C3,0.9998477192481204,-0.7280000000000002,Lscc
ADAR,0.9998477192481204,0.03755000000000003,Lscc
ADD3,0.9998477192481204,-0.7036000000000002,Lscc
C1orf35,0.9998477192481204,0.53735,Lscc
BYSL,0.9998477192481204,-0.11759999999999993,Lscc
BUB1B,0.9998477192481204,0.135,Lscc
CAD,0.9998477192481204,0.23649999999999996,Lscc
ATAD2,0.9998477192481204,0.059799999999999964,Lscc
BIN3,0.9998477192481204,0.16869999999999996,Lscc
KLC2,0.9998477192481204,-0.05214999999999997,Lscc
KLC4,0.9998477192481204,-0.11605,Lscc
KIF1C,0.9998477192481204,-0.14550000000000007,Lscc
INTS3,0.9998477192481204,0.03514999999999999,Lscc
IMP3,0.9998477192481204,0.14530000000000004,Lscc
IMP4,0.9998477192481204,0.06315000000000004,Lscc
MPHOSPH10,0.9998477192481204,-0.09325000000000007,Lscc
MORC2,0.9998477192481204,-0.4009,Lscc
MAGED2,0.9998477192481204,0.09529999999999997,Lscc
LSG1,0.9998477192481204,0.5144500000000001,Lscc
EIF5,0.9998477192481204,0.1562,Lscc
EEF1D,0.9998477192481204,-0.10789999999999987,Lscc
ESF1,0.9998477192481204,-0.21125000000000005,Lscc
HEATR1,0.9998477192481204,0.06969999999999997,Lscc
GFM1,0.9998477192481204,0.14635,Lscc
GCLC,0.9998477192481204,0.059199999999999926,Lscc
FXR1,0.9998477192481204,0.4277,Lscc
GPATCH4,0.9998477192481204,0.1729500000000001,Lscc
GMPR2,0.9998477192481204,-0.31315000000000026,Lscc
GMPS,0.9998477192481204,0.1366,Lscc
GLTP,0.9998477192481204,0.35115,Lscc
MORC2,0.26332863642196297,0.7155,Brca
TTC27,0.29480821823910514,0.20825,Brca
REXO4,0.3384162847056597,0.91645,Brca
UTP6,0.3848363045726009,0.34125,Brca
NSUN2,0.3922127713901365,0.5695000000000001,Brca
PES1,0.3938425242441558,0.38325,Brca
