Proteomics,P_Value,Medians,Cancer
DDX5,0.001247277660713336,0.17012925577644822,Hnscc
ZFYVE27,0.0012844214840408725,-0.39557006481374657,Hnscc
CD5,0.001297345294332657,-0.5940904709317998,Hnscc
LIME1,0.0013165260404699045,-0.6145466045625447,Hnscc
MAD2L1,0.0013279900105569165,0.3852094407858502,Hnscc
UTP6,0.0013699808456417654,0.1852535153072452,Hnscc
SHOC2,0.0014177325133110253,-0.18801840410199588,Hnscc
MAST3,0.0014192120936586978,-0.2792662227373945,Hnscc
ARHGDIB,0.001517524299310007,-0.500412812805596,Hnscc
MCM5,0.001524836698211832,0.4759112294018486,Hnscc
PIP4K2A,0.0015436422875741015,-0.2247127830474014,Hnscc
PMVK,0.0015556104982389794,0.4008610795899514,Hnscc
TPR,0.00155583574919126,0.2078201641014985,Hnscc
CD4,0.0015753711910202412,-0.5795518673823032,Hnscc
RIF1,0.0016006367269649766,0.4687724490382479,Hnscc
HIF1AN,0.0016318483444391393,-0.21389154341455094,Hnscc
CD53,0.0016378736892817096,-0.4690456356683974,Hnscc
MYO1F,0.0016656441238514256,-0.4747944506606494,Hnscc
PIK3CA,0.0016766241177973132,0.16366335136745036,Hnscc
DCTN5,0.0016875976653866376,-0.17782068670575768,Hnscc
THOC2,0.0017125156977998784,0.2219156390411996,Hnscc
WDR4,0.001749323643061793,0.20614067423919732,Hnscc
MPHOSPH10,0.0017508024520628265,0.13979334434080215,Hnscc
OPTN,0.00176604754825521,-0.2852623678456005,Hnscc
RANBP2,0.0017742288024368109,0.11676598224289947,Hnscc
DCTN1,0.0017757835960274066,-0.12108952912249647,Hnscc
TPX2,0.0017827939269942324,0.4906426435192479,Hnscc
EXOSC9,0.0018016417941859719,0.20873513476675146,Hnscc
ATE1,0.0018108952111308746,-0.12841576792294518,Hnscc
LSG1,0.0018128489587752575,0.3362739403561505,Hnscc
ZAP70,0.0018331389330521672,-0.5394513607942493,Hnscc
CPSF3,0.001868998873560012,0.2458930662582475,Hnscc
ITGB2,0.0018785744913393688,-0.4846237387630978,Hnscc
SYK,0.0019192265816057024,-0.2253228459712027,Hnscc
GSR,0.0019331054100552023,0.23567624713330204,Hnscc
RGS10,0.0019600970616551147,-0.2627052958040537,Hnscc
ECT2,0.0019707029687488537,0.3905909729809487,Hnscc
ELAVL1,0.001971576702327453,0.12760146291745045,Hnscc
NT5C2,0.001983789223130335,-0.24078833231499885,Hnscc
WDR3,0.002014607430004323,0.11136469704464602,Hnscc
NTPCR,0.0020161114991257877,0.3074075768042981,Hnscc
INTS13,0.0020502053996169296,0.21921314246479892,Hnscc
CPSF4,0.0020851556709953235,0.10630889075380168,Hnscc
IARS,0.0020955008415840344,0.11127565721899302,Hnscc
EPSTI1,0.002107448692273165,-0.5275714640226994,Hnscc
SSRP1,0.0021404668604987336,0.33310770940509826,Hnscc
DNMT3A,0.0021616350558564873,0.4710617992515474,Hnscc
UTP18,0.002169458598024176,0.1987930294077458,Hnscc
SUPT16H,0.0022411378613564066,0.3971802396060475,Hnscc
GPSM3,0.0025916956629972988,-0.4507912639452982,Hnscc
AATF,0.003205819445085876,0.2901356966908004,Hnscc
MSH6,0.003236356114811636,0.5141188925480513,Hnscc
MSH2,0.0032764449822144373,0.4041858337147488,Hnscc
DCAF13,0.003420092386332909,0.18882481610695126,Hnscc
TBL3,0.0035840546227370244,0.19034142563960546,Hnscc
GBF1,0.0035979492678481673,-0.14349894779075356,Hnscc
LCP1,0.004480311775751328,-0.3757209490662525,Hnscc
ARHGAP15,0.004729297393720301,-0.4242230540119003,Hnscc
DDX39A,0.004876197279676352,0.2289981367073466,Hnscc
ATAD2,0.005259798703839023,0.3926100312996503,Hnscc
IFIT2,0.0055058308921781905,-0.5601864283688514,Hnscc
C1orf35,0.005715545989942834,0.31089762189040115,Hnscc
USP14,0.005863218866880703,0.16182105902409916,Hnscc
RNMT,0.006083542641372221,0.22196871806509927,Hnscc
SYMPK,0.006167481795188968,0.1028821377126512,Hnscc
BTAF1,0.006766761917346837,-0.1531635973024521,Hnscc
PRPF6,0.0068186361976253895,0.14016001091069796,Hnscc
THOC7,0.008401252435657909,0.2107483543183477,Hnscc
CENPF,0.009628147614477207,0.36826113985609865,Hnscc
RAE1,0.009799912699605996,0.08802063338304933,Hnscc
RASAL3,0.010244730539629064,-0.3691718146996017,Hnscc
TK1,0.011335707199496177,0.3300917772887004,Hnscc
ESF1,0.011357508628023715,0.14246556014185074,Hnscc
USP39,0.012545210019823708,0.2444978893300949,Hnscc
NPL,0.01295022750424544,0.2184244624583478,Hnscc
PARP1,0.012990276736810491,0.3492324860681535,Hnscc
UBR5,0.013596714889209488,0.20225098593419946,Hnscc
PIK3CD,0.014016172336587186,-0.23817135046289906,Hnscc
PWP2,0.014518672188938741,0.08954845657179789,Hnscc
WDR12,0.015639076902408632,0.1912442355372974,Hnscc
NOM1,0.015836024179488473,0.23563162925259815,Hnscc
PPP3CB,0.0160143993338181,-0.2546714125107989,Hnscc
CHTF18,0.01670123636434585,0.2098471549418477,Hnscc
MMS19,0.02046421984617061,-0.12308351564960066,Hnscc
NUP155,0.02126799813815452,0.07412936424200113,Hnscc
CDK9,0.02144350759926978,0.20392385788005285,Hnscc
TOPBP1,0.021615128611946803,0.2209488361191525,Hnscc
PES1,0.02629506193375631,0.19211778375679955,Hnscc
DDX56,0.026755860848374738,0.13469059720009824,Hnscc
PURB,0.027280140254185882,0.16415388242860018,Hnscc
NDC80,0.027284127784392008,0.3873554868045481,Hnscc
ADAR,0.02744294164322952,0.15152684968560234,Hnscc
REXO4,0.02974508340240772,0.14345150671554666,Hnscc
ACTR1B,0.03270625360345145,0.14066213655574697,Hnscc
TRAF3IP3,0.03363827810747377,-0.4620293675009997,Hnscc
USP25,0.03579693650333494,-0.06412356558834986,Hnscc
USP34,0.04048800160961927,0.07676300906440048,Hnscc
POLR2B,0.04455225954379257,0.05774295760500081,Hnscc
ZC3H8,0.048115656539402175,0.21668656730280134,Hnscc
EIF5,0.0498738720421656,0.26718668571390225,Hnscc
PUS7,0.057414867624621474,0.3515467967014985,Hnscc
ACTR1A,0.057945931275508525,-0.1232172929594526,Hnscc
CMSS1,0.058795235181120925,0.2069325127662971,Hnscc
CYTH1,0.058848903722237285,-0.14501273477234733,Hnscc
GLTP,0.05910719118388572,-0.29399231078649635,Hnscc
NCL,0.06942977112439518,0.20572751948270707,Hnscc
URB1,0.071906044004652,0.07163942846039717,Hnscc
ORC5,0.07427798562788453,0.205971202242754,Hnscc
CPSF1,0.08625257787038093,-0.01853700260699753,Hnscc
CHTF8,0.09494109605664487,0.26657201415475384,Hnscc
ERLIN1,0.09972734258407674,-0.21991759111154965,Hnscc
BYSL,0.10559974590376472,0.10293041232864296,Hnscc
NSUN2,0.10697638969083376,0.2616521080750509,Hnscc
RAB4B,0.10857237770450183,-0.1499422927234484,Hnscc
GMPR2,0.11998198557243993,-0.18464317889514706,Hnscc
RPS6KA1,0.12624001643483915,-0.13434260944785234,Hnscc
UBR7,0.1491495168183035,0.19381221346314706,Hnscc
SUPT5H,0.17315663561136438,0.1174688557337511,Hnscc
NAT10,0.19806351429732288,0.14634416395434968,Hnscc
AKAP8,0.2009052645150481,0.0969133491514036,Hnscc
FAM49B,0.20371080690394808,-0.028666985229101268,Hnscc
XPNPEP1,0.2163019797674936,-0.0920228542310504,Hnscc
BUB1B,0.2285656881507426,0.19695700338269967,Hnscc
POMT2,0.2795163624370178,0.13377782609105182,Hnscc
CDK11B,0.2907923427730277,0.06496217554809648,Hnscc
KIF1C,0.2914027679936996,-0.09672001012200226,Hnscc
DNAJC10,0.3025509596779967,-0.014024924675599236,Hnscc
CIAO1,0.3399029105341236,-0.02654798445675155,Hnscc
GPATCH4,0.3692919271907661,0.029141053239296614,Hnscc
PPP2R2A,0.3732247586693567,0.03861437059199346,Hnscc
EEF1D,0.38028990455451095,-0.004594352450197903,Hnscc
NAP1L4,0.3883948614485435,0.07428462635665413,Hnscc
ADO,0.4910859085281045,0.03944986542994755,Hnscc
ZGPAT,0.5092449065768738,0.048902082934500164,Hnscc
ADD3,0.5511843958759006,0.008835857510703704,Hnscc
PIK3R4,0.5708695703854663,-0.0436777517257525,Hnscc
TWF1,0.6040829297016037,-0.08727511559645151,Hnscc
DCTN4,0.6119077317133326,-0.1118523627921526,Hnscc
ARFGEF3,0.6345344154591124,0.08060599008789993,Hnscc
OTUD6B,0.6542846966850774,0.0067495921332465505,Hnscc
PDCD2L,0.6543826679863923,0.0326686403494989,Hnscc
SMCHD1,0.6805782761719836,0.06562528081590102,Hnscc
KLC2,0.7361577362004255,-0.07672235348655221,Hnscc
VPS35,0.7567690685335693,-0.06487100250764755,Hnscc
IFT43,0.8096545512596407,-0.13989008230479882,Hnscc
HARS,0.8239363777259956,0.020363741510248445,Hnscc
VPS26A,0.8354730202411876,-0.10330121701254667,Hnscc
CIP2A,0.853808874733246,0.02524946682069995,Hnscc
GYG2,0.8778473578986112,0.2710389294805502,Hnscc
CMTR1,0.9232055429843776,-0.05219194334865307,Hnscc
MKNK1,0.9285684338258192,-0.07453687581529778,Hnscc
ANK3,0.9399345624752776,-0.09256255823635227,Hnscc
MYO10,0.9505261006300229,0.018552456276648144,Hnscc
AES,0.9532493446073004,0.05626991766639833,Hnscc
TTC27,0.956845795952747,0.08031296106724639,Hnscc
GSTO1,0.9571798292142732,-0.09709653223339744,Hnscc
SETDB1,0.9607335584622474,-0.023691367338301458,Hnscc
ST14,0.9800554615486922,-0.030135562529100213,Hnscc
PCM1,0.9948111486923452,0.017972933881448938,Hnscc
COQ5,0.9979638330594356,-0.039151746499950235,Hnscc
ATE1,2.8518001704790456e-07,-0.88365,Luad
SHOC2,6.424815514688016e-07,-0.6060000000000001,Luad
PPP3CB,3.7087396200411416e-06,-0.66985,Luad
RAC2,6.663225364402089e-06,-1.26185,Luad
ACTR1A,7.074486854346927e-06,-0.55825,Luad
GBF1,7.935646375368519e-06,-0.6105499999999999,Luad
WDFY4,8.432035867579048e-06,-1.02515,Luad
PRKCB,9.134313860266423e-06,-1.7006,Luad
BTAF1,2.0701491653093275e-05,-0.80465,Luad
ELMO1,3.4970127890700104e-05,-0.95015,Luad
PURB,4.103544582763957e-05,0.8724000000000001,Luad
GSTO1,4.255413855326664e-05,-0.85955,Luad
RASAL3,5.762745176311306e-05,-0.9308999999999998,Luad
CD4,6.890494250876028e-05,-1.0451,Luad
PSTPIP1,7.119199527981956e-05,-1.00585,Luad
RAB8B,7.445267304398914e-05,-0.7501,Luad
USP25,7.838307417827241e-05,0.5770500000000001,Luad
THOC7,8.060960155832092e-05,0.6026,Luad
MMS19,8.800299027398783e-05,-0.62,Luad
CD5,9.000764545579747e-05,-1.2723,Luad
TRAF3IP3,9.479745945909136e-05,-0.9574,Luad
WAS,9.795417129934438e-05,-0.8834500000000001,Luad
ACAP1,0.00010191196729254684,-0.7753,Luad
GNG2,0.00010197551368698432,-1.0976,Luad
FMNL1,0.0001122373944874962,-0.924,Luad
CD48,0.00011457425730367005,-1.2706,Luad
POMT2,0.00011960165258397778,1.4451,Luad
GPSM3,0.00014221733049137614,-1.03765,Luad
ZAP70,0.00014600947284102396,-1.18955,Luad
UBR7,0.0001505251917934361,1.0079,Luad
RAB4B,0.00016114724271383695,-0.7766,Luad
ARHGAP25,0.00016153012039553507,-1.04345,Luad
ARHGAP30,0.0002154509458114346,-0.9998,Luad
GRAP,0.00021685498720390306,-0.9983,Luad
ERLIN1,0.00021919352219126027,-1.35005,Luad
CD53,0.00023255605795218052,-1.8724,Luad
CD2,0.00023544865013581796,-1.22505,Luad
VSIR,0.0002500881020161742,-1.1109,Luad
PTPRC,0.0002791792700251433,-1.23705,Luad
CHUK,0.000299364362834819,-0.5788,Luad
MAP4K1,0.00030670118161652113,-1.15935,Luad
ZEB2,0.0003236882711525283,-0.4979,Luad
RCSD1,0.0003278046985014021,-0.899,Luad
SPN,0.00032887172332278497,-0.7927499999999998,Luad
LCP1,0.0003433583570340291,-0.7404999999999999,Luad
NUP210,0.00034433488494212583,-1.37595,Luad
SLK,0.00035478418167891803,-0.526,Luad
ACAP2,0.0003683490575986397,-0.63245,Luad
CORO1A,0.0003697507372583175,-1.26555,Luad
VPS35,0.0003748490499354733,-0.3874,Luad
NFKB2,0.00039633962814098384,-0.8741,Luad
XPNPEP1,0.00040069144892069966,-0.38075,Luad
CYTH1,0.0004057377799012411,-0.6637,Luad
ADO,0.0004102007638899487,-0.4320000000000001,Luad
PIK3CD,0.00043128831845524914,-0.84795,Luad
STK4,0.0004475848250343705,-0.3246,Luad
MYO10,0.0004598243308632958,0.6817500000000001,Luad
ARHGAP15,0.00048756925249606505,-0.9738,Luad
GNAI2,0.0005076782126186566,-0.7136,Luad
CIAO1,0.0005181886988762963,-0.659,Luad
DCTN1,0.0006092174650721079,-0.3194,Luad
SH3KBP1,0.0006146515910538125,-0.7457,Luad
THOC2,0.0006461752408755758,0.32655,Luad
APBB1IP,0.0007267646770774675,-0.7683,Luad
CUTC,0.00074435688849165,-1.01995,Luad
PLCG2,0.0008763895376751267,-0.9747,Luad
BTK,0.0008894140153053815,-0.8569,Luad
DOCK2,0.0009073722084136477,-0.8429500000000001,Luad
METAP1,0.0010465775177769588,0.5249,Luad
PTPRE,0.0012665108673445865,-0.5903999999999999,Luad
EVI2B,0.0013327453588767655,-1.22825,Luad
WDR4,0.0016418671378313429,0.8635,Luad
ZFYVE27,0.0017668795437658891,-0.26325000000000004,Luad
MYO1F,0.0018227916192572035,-0.70475,Luad
DEF6,0.0019065637120679664,-0.6557,Luad
NCKAP1L,0.0020626861658115388,-0.8352499999999999,Luad
VPS26A,0.0022183343008133007,-0.50015,Luad
CYBB,0.0023136522406173804,-1.17085,Luad
FYB1,0.0023333636687851013,-0.91735,Luad
EIF5,0.0024952740241197162,0.5522,Luad
CCDC88B,0.002945119598076293,-0.3924,Luad
HIF1AN,0.003200664026068063,-0.4542000000000001,Luad
IL16,0.003355154612754813,-0.77475,Luad
LIME1,0.003439198619527747,-3.55165,Luad
PI4K2A,0.0038515261211323954,-0.5329999999999999,Luad
INPP5D,0.0039841736416331396,-0.6286,Luad
LILRB1,0.004640970907448846,-1.13255,Luad
GLTP,0.004705744825120414,1.028,Luad
ACTR10,0.0060572771300476495,-0.34840000000000004,Luad
PHF6,0.0072972159350705315,0.67765,Luad
OPTN,0.007345472999959329,-0.4486,Luad
ARHGAP45,0.008203245781589352,-0.5755,Luad
PCNA,0.009320816008989704,0.5018499999999999,Luad
SMAP2,0.010208596480912146,-0.4689,Luad
TIA1,0.010990784632450037,0.7778999999999999,Luad
ATAD1,0.012780475334686674,-0.50905,Luad
SSRP1,0.01282143781298602,0.5939000000000001,Luad
NKRF,0.014077991724951932,0.7218500000000001,Luad
THOC3,0.014125265503219638,0.4304,Luad
PTEN,0.01435202473975884,-0.3649,Luad
ADA2,0.01467627410115989,-0.66625,Luad
NPL,0.014867400599787712,-0.8108500000000001,Luad
ITGB2,0.015165934147042403,-0.96505,Luad
DCTN5,0.015889117969335776,-0.3179,Luad
DCTN6,0.016290542562368598,-0.3116,Luad
LIG3,0.016878221730699063,0.6556,Luad
RAB8A,0.017538184198173108,-0.36205,Luad
ARMH3,0.017907865187940387,-0.37845,Luad
DOCK8,0.01871173802567199,-0.9313,Luad
PECAM1,0.019377037714568952,-0.4091499999999999,Luad
SYK,0.021460696233722702,-0.489,Luad
TNFAIP8L2,0.02480690903688866,-0.5117999999999999,Luad
PMVK,0.028434453435429195,0.5370999999999999,Luad
BLNK,0.03179405951799851,-0.51835,Luad
AKAP8,0.03393818975117829,-0.368,Luad
ARFGEF3,0.04166344920919055,1.1846,Luad
NSUN2,0.04415644730102945,0.34535000000000005,Luad
OTUD6B,0.046152059611747065,0.22725,Luad
PSPH,0.047263503404990026,0.74765,Luad
ARHGDIB,0.0477929198349841,-0.67255,Luad
SUPT16H,0.050456733147290656,0.43185,Luad
RFC4,0.050571626490253166,0.44465,Luad
SP110,0.05252042068633664,-0.40605,Luad
SAMD9L,0.0531290163637372,-0.63175,Luad
IFIT2,0.05620114404665196,-0.97565,Luad
MAST3,0.07160399905626083,-0.1392,Luad
ZBP1,0.07417781786978804,-0.52195,Luad
SSB,0.0753502984944582,0.4286,Luad
PIK3CA,0.07637238611418593,-0.13565000000000005,Luad
BIN3,0.07915845693268468,0.15865,Luad
PPIG,0.08188115330807047,0.2388,Luad
PRAM1,0.08300191219865917,-0.4501,Luad
PRPF40A,0.08378581146184971,0.705,Luad
PAK1,0.09083501781745007,0.2503,Luad
RGS10,0.09115215368988767,-0.8650499999999999,Luad
ZFR,0.09263563648083578,0.33945000000000003,Luad
THUMPD3,0.09710352614504866,0.25060000000000004,Luad
EXOSC9,0.09790747134288123,-0.4388,Luad
MSH2,0.09807105829088393,0.37305,Luad
TPR,0.10332691197845338,-0.2934,Luad
GINS4,0.11637048973128188,0.8459,Luad
HMGB3,0.1269105797102608,0.97855,Luad
DCTN4,0.13032602107045962,-0.3775,Luad
MCM4,0.1315182909729159,1.50145,Luad
USP14,0.13334564167750695,0.3209,Luad
TWF1,0.15010292068734707,-0.4515,Luad
ATAD2,0.15459121394511274,0.22565,Luad
MCM3,0.15492348839862888,0.9383,Luad
CPSF3,0.15911045292170858,0.1362,Luad
CHTF8,0.1599683426644148,-0.39725,Luad
RGS14,0.16244989865189527,-0.27375000000000005,Luad
MSH6,0.16815038585271894,0.16719999999999996,Luad
ANK3,0.1682194283992972,0.39695000000000014,Luad
CPSF1,0.16879759025856458,0.23024999999999995,Luad
CENPF,0.1695444723419882,0.24605,Luad
NUF2,0.17046071819071126,1.6992,Luad
MCM7,0.17123942512497786,0.8647,Luad
TOPBP1,0.17276916271170098,0.4061,Luad
RFC3,0.17410988020401846,0.16989999999999994,Luad
PUS7,0.17597466109473067,0.21395000000000006,Luad
IFT43,0.17998969337763238,0.31895,Luad
TOP2A,0.1821493640006384,0.8952000000000001,Luad
UBR5,0.1851089375630004,0.18355,Luad
MCM2,0.18631618561116026,1.2664,Luad
TOP2B,0.1878061731759144,-0.26485,Luad
FAM49B,0.193174356332679,-0.4839,Luad
UBA2,0.20004937341168666,-0.15015,Luad
PTDSS1,0.2120672951956362,-0.33175,Luad
RPS6KA1,0.2154252848686121,0.34119999999999995,Luad
PTGDS,0.21806155248062006,-0.4811000000000001,Luad
RANBP2,0.2248975104355723,-0.2564000000000001,Luad
DDX56,0.2265927599028353,0.1143,Luad
ECHDC1,0.2298169371680673,-0.7138500000000001,Luad
DHX36,0.23837629408814665,-0.29100000000000004,Luad
MCM5,0.2425637537808757,0.82785,Luad
HARS,0.24615367879804945,-0.10555000000000003,Luad
UBAP2L,0.25231714094952673,0.17545,Luad
HNRNPU,0.25372855744238954,-1.6005,Luad
DDX5,0.2565004233283127,0.04059999999999997,Luad
NT5C2,0.2591314002098726,-0.18335,Luad
DDX39A,0.2602180378846018,0.2433,Luad
AATF,0.2624064048034944,0.3740500000000001,Luad
CDK11B,0.26282377972140114,0.2528999999999999,Luad
SYMPK,0.2709765158134355,0.26554999999999995,Luad
IPO9,0.2717131981610729,-0.03375,Luad
COQ5,0.27506491458742205,-0.06655000000000005,Luad
ADD3,0.27761365506196584,-0.2205000000000001,Luad
NCBP1,0.2913533758059901,-0.015249999999999988,Luad
PIGU,0.2945653356465968,0.22165,Luad
NDC80,0.3055745268171753,1.0135,Luad
RFC2,0.3171443567699033,0.28945,Luad
ZC3H8,0.3206770909978996,0.2992,Luad
CPSF4,0.3231799706551298,-0.09945000000000004,Luad
PARP1,0.3258133524127921,-0.4784500000000001,Luad
ZGPAT,0.3283457039581327,0.27,Luad
PRPF3,0.32938952501963337,0.02849999999999997,Luad
EPSTI1,0.33280803360656497,-0.23235,Luad
AMPD3,0.3388382758917964,0.33080000000000004,Luad
TRIM2,0.3504433503366237,0.5703499999999999,Luad
PRPF6,0.35953483103465045,0.14475,Luad
HEATR1,0.3712761300737935,-0.0681,Luad
IMP4,0.3773654939807024,0.09615,Luad
PDCD2L,0.3827478404148845,-0.002749999999999975,Luad
WDR26,0.3895534843255776,0.3174,Luad
UTP18,0.4004730583041066,0.11729999999999995,Luad
UTP6,0.4112107898076303,-0.08959999999999996,Luad
PPP2R2A,0.41406442622730855,-0.4248,Luad
TPX2,0.4155302642365042,0.18745,Luad
REXO4,0.4167512578910888,0.18355,Luad
SUPT5H,0.433775711071281,-0.18260000000000004,Luad
AKR1C1,0.44357950150309655,-1.7772499999999996,Luad
AKR1B10,0.4537527245187687,2.8153000000000006,Luad
TKT,0.4563015330363506,-0.22115,Luad
RNMT,0.4616081515769388,0.2785,Luad
GCLC,0.4645584282227718,-0.6330500000000001,Luad
UBXN7,0.4692194239355844,-0.08789999999999999,Luad
SELL,0.4779924612440978,-0.6675999999999999,Luad
NTPCR,0.488875481749593,0.028949999999999986,Luad
AES,0.4947198441427031,-0.11210000000000003,Luad
OPA1,0.4957452352382189,-0.1208,Luad
DCAF13,0.5176837992438641,0.13480000000000006,Luad
IGLL1,0.5205245386538522,0.08025000000000015,Luad
CSE1L,0.5207067515556445,-0.007000000000000006,Luad
IMP3,0.521386083750716,-0.15,Luad
TFB2M,0.5228571567583982,-0.33905,Luad
GPATCH4,0.5332464234928647,-0.2745500000000001,Luad
KLC2,0.5358707263056551,0.0627,Luad
GFM1,0.5411340712175369,0.15825,Luad
MAD2L1,0.5437897934951799,0.04549999999999999,Luad
DNAJC10,0.5452815543913314,-0.01705000000000001,Luad
PUF60,0.5606604524901913,0.035849999999999986,Luad
PIP4K2A,0.5609964217524046,0.04535,Luad
BYSL,0.5610875036271878,-0.04165,Luad
GYG2,0.5719107012213893,0.1441,Luad
CMTR1,0.5737628930006706,0.20325,Luad
PRKDC,0.5738556539720394,0.23705,Luad
ORC5,0.5820588937020963,0.3359,Luad
PES1,0.6133589653069851,-0.13385000000000002,Luad
ACTR1B,0.6138716382818012,-0.005599999999999994,Luad
SETDB1,0.6175996732451636,-0.15375,Luad
XPO5,0.6247710319307573,-0.06460000000000002,Luad
URB1,0.6249047489707856,0.21720000000000006,Luad
KIF1C,0.6355639912145561,-0.07279999999999998,Luad
INTS13,0.6362440740988526,0.21275000000000005,Luad
NAT10,0.6376230537590826,0.3807,Luad
TTC27,0.6410314396214678,0.31845,Luad
TFRC,0.6440429128211299,-0.07030000000000003,Luad
GMPS,0.6501154972509988,0.054999999999999986,Luad
CHTF18,0.6620839125686482,-0.10310000000000002,Luad
GSR,0.6665035771624628,-0.12244999999999995,Luad
PPP2R2D,0.6668320483642411,-0.2514500000000001,Luad
ST14,0.6693669449044963,0.2893000000000001,Luad
MPHOSPH10,0.6768302181688597,-0.0018499999999999075,Luad
FAM107B,0.6818449020304267,0.12225000000000005,Luad
DARS2,0.697695301234331,-0.06590000000000001,Luad
KDM3A,0.6996995625454479,0.09890000000000004,Luad
NOL10,0.7165983379281768,0.0877,Luad
TK1,0.7595230537214457,0.8320000000000001,Luad
KPNA2,0.7689447443005192,0.06094999999999999,Luad
CIP2A,0.7731348429673306,0.0255,Luad
ESF1,0.7917123736335698,-0.13255,Luad
WDR75,0.8026603247198232,-0.09785,Luad
WDR3,0.8070536162573607,0.006500000000000061,Luad
PWP2,0.8071566071015371,0.02089999999999997,Luad
BUB1B,0.812485953654342,0.4968,Luad
GINS2,0.8205349358514719,-0.8604,Luad
EEF1D,0.8235371764081065,-0.20605,Luad
WDR12,0.8306140257347459,-0.048249999999999904,Luad
GMPR2,0.8349133023517006,-0.16874999999999996,Luad
SYNJ1,0.8520691266408822,-0.05634999999999996,Luad
EPRS,0.8549481726920013,-0.09440000000000004,Luad
ECT2,0.8589345690164772,0.23720000000000005,Luad
C1orf35,0.8627821665063591,-0.3867,Luad
NCL,0.86405818579436,0.025200000000000108,Luad
LSG1,0.8647736688206509,0.045700000000000005,Luad
IARS,0.8829493024958431,0.017349999999999977,Luad
CAB39,0.8883688753942096,0.11459999999999998,Luad
FXR1,0.8889959216870214,0.0022500000000000298,Luad
CDK9,0.8907525897920698,-0.17180000000000006,Luad
UCHL1,0.9120434489698692,-0.10530000000000016,Luad
CMSS1,0.9126784658922538,-0.1723,Luad
WDR46,0.9134012617232679,-0.15349999999999994,Luad
USP39,0.9179434623166688,-0.022650000000000003,Luad
DNMT3A,0.9267599827848422,0.13425,Luad
SMCHD1,0.9274580349855476,-0.0721,Luad
PCM1,0.9316811785432768,-0.1291,Luad
NOM1,0.9661997302777634,-0.07699999999999996,Luad
ADAR,0.9722005128978578,-0.0227,Luad
AKR1C3,0.9782550854208252,0.23030000000000014,Luad
TBL3,0.982186533255416,-0.06675,Luad
CAD,0.9866099182520188,0.0489,Luad
MKNK1,0.9866725076888286,-0.01585,Luad
RIF1,0.9960322295515788,0.2397,Luad
ATAD1,5.610837034133165e-10,-1.34185,Lscc
BTAF1,1.962971336808295e-07,-0.59625,Lscc
VPS26A,1.2207410336422273e-05,-0.453,Lscc
PTEN,1.4739643664377747e-05,-0.57975,Lscc
SLK,4.0959055521711386e-05,-0.61615,Lscc
MMS19,0.00047248092249551737,-0.35665,Lscc
VPS35,0.0004798981731778293,-0.24970000000000006,Lscc
PI4K2A,0.0014611367617032756,-0.7358500000000001,Lscc
ADO,0.0027198090336769828,-0.3674500000000001,Lscc
NT5C2,0.0028408631232444484,-0.44935,Lscc
CUTC,0.0038628229102913134,-0.44585,Lscc
ABRAXAS2,0.006992254776578948,-0.34735,Lscc
ATE1,0.007402469174091584,-0.48065,Lscc
CHUK,0.009214567779844512,-0.4360000000000001,Lscc
ZFYVE27,0.010232241693523093,-0.5136000000000001,Lscc
SHOC2,0.012980690885450228,-0.25585,Lscc
DDX39A,0.018807318417017386,0.3992,Lscc
ERLIN1,0.02364051805742148,-0.3061,Lscc
ARMH3,0.024939460230830875,-0.27969999999999995,Lscc
PIK3CA,0.029912097674703705,0.15105000000000002,Lscc
HIF1AN,0.03310668686816959,-0.3886000000000001,Lscc
CPSF4,0.034172655231527814,0.21510000000000007,Lscc
TIA1,0.0354033696885281,0.35785,Lscc
PAK1,0.04105366865821596,0.77515,Lscc
CPSF1,0.04146229372656013,0.10009999999999997,Lscc
KPNA2,0.04791293402537429,0.5958999999999998,Lscc
PPP3CB,0.049992008001370866,-0.23354999999999995,Lscc
NFKB2,0.06670744541859518,-0.46735,Lscc
GYG2,0.06977570176941131,-1.46065,Lscc
NAP1L4,0.07208709623156855,0.15759999999999996,Lscc
AKAP8,0.07487755149075667,0.25155,Lscc
GBF1,0.0763017423600216,-0.34330000000000005,Lscc
DDX5,0.08015036117037258,0.24994999999999995,Lscc
ADD3,0.09187895656161764,-0.7036000000000002,Lscc
DHX36,0.09278852789550827,0.5780500000000001,Lscc
XPNPEP1,0.096116284712218,-0.19105000000000005,Lscc
PPP2R2A,0.09914375864057118,0.12905,Lscc
ANK3,0.10014475993140172,-0.26214999999999994,Lscc
RGS10,0.10292480000990407,-0.59375,Lscc
PTGDS,0.10414263767388002,-0.11814999999999998,Lscc
TPR,0.1050775983010234,-0.27070000000000005,Lscc
IGLL1,0.11551667435783967,0.25669999999999993,Lscc
CDK11B,0.11715762786138212,0.1318,Lscc
NPL,0.12376206323111458,0.6701999999999999,Lscc
DHX30,0.12379575372542755,0.12505,Lscc
USP39,0.13282469669154234,0.23550000000000004,Lscc
CDK9,0.13435504137184626,0.4131500000000001,Lscc
TFRC,0.13476894906186485,0.4937,Lscc
INTS3,0.13529509695294772,0.03514999999999999,Lscc
IMP4,0.1355104847938253,0.06315000000000004,Lscc
RAE1,0.13858094328475165,0.13425,Lscc
MSH2,0.1386838135598584,0.6488999999999999,Lscc
CIP2A,0.14422310459923146,0.4021000000000001,Lscc
ACTR1A,0.14651158563962244,-0.17285,Lscc
