,Comparison,Slope,R_squared,P_value
5568,NUDCD3,0.27464480914841793,0.3195083532815668,2.216196825998107e-19
3249,GGCT,0.6261977482845492,0.3194069796740597,2.2516473088024355e-19
8152,TAX1BP1,0.48400453231395896,0.3008109207568658,3.983400456530864e-18
4294,LANCL2,0.3469982935909924,0.2950990366650283,9.485782764011527e-18
831,BAG6,0.17957753816730695,0.2602363436545443,1.6417036268020724e-15
5956,PGRMC1,0.41052614875421006,0.2488953974979905,8.35063507052868e-15
2390,DPY19L1,0.4590965987048436,0.24878372880528607,8.484473447051635e-15
4538,MACC1,0.5080801442921167,0.24375972109094662,1.7310128395761513e-14
3393,GPC4,0.3655777554998442,0.23773212865958807,4.048398617112956e-14
8897,UBL4A,0.22122242560021102,0.2308394869056113,1.0613818112241914e-13
3236,GET4,0.21683077757929542,0.2292709163165124,1.3201975670680202e-13
1438,CDK13,0.20568084738707051,0.21524736089701366,9.119725510698475e-13
3432,GRAMD2B,0.5334664365299788,0.2404527315467199,1.2088690333341806e-12
4654,MBOAT2,0.4766262973703416,0.21286796860741902,1.261854245988283e-12
9106,VSTM2L,1.1062325075466193,0.21799710688090984,1.7052362651337477e-12
2880,FAM84B,0.34902739199804916,0.21052626953370418,1.735474235531789e-12
780,ATP9A,0.37760811890203366,0.20736227154866801,2.6658131345798595e-12
6608,RAB38,0.4998592744413805,0.2044677847937862,3.94242776141111e-12
4018,IVL,0.93809388750708,0.20353919786863076,4.4684857846557884e-12
6521,PURB,0.18955176743442684,0.20295833774572858,4.832341435441071e-12
2605,EMD,0.27488651950216536,0.20278939119878525,4.943580855766458e-12
4287,LAMP2,0.360895666725101,0.20029316061216484,6.91604396998759e-12
5527,NSDHL,0.26765226403384895,0.19914426123867418,8.069197106672342e-12
914,BLVRA,0.2515652065062509,0.1974222531617481,1.0163586000832183e-11
2714,ESRP1,0.47086680686625404,0.1949371588766539,1.4168651692122108e-11
3412,GPR89A,0.3369185901439588,0.1928727565522223,1.8658540972444718e-11
2787,FAF2,0.27928737730579833,0.19250945778293463,1.9583374495721403e-11
692,ATE1,-0.20274346053304085,0.1879977605422343,3.5652677433327206e-11
691,ATE1,-0.20274346053304085,0.1879977605422343,3.5652677433327206e-11
7167,SAMD12,0.29653798183991503,0.1862184640292423,4.5118166777649725e-11
2817,FAM13A,0.3990877916962417,0.1853105178323624,5.08692339539633e-11
3887,IL16,-0.28505970738655445,0.18443970672708326,5.7066193403345826e-11
1852,COTL1,-0.3126886761804387,0.18382847605896632,6.185748526118636e-11
1305,CCDC47,0.25905583809170557,0.18208405342745532,7.783762499116574e-11
5407,NIPSNAP2,0.2741211222657825,0.1812335875281818,8.705127365306247e-11
4153,KIDINS220,0.28965125807403175,0.18014098919573487,1.004909904749152e-10
8980,URGCP,0.25565163245057976,0.17983615142471052,1.0459484046034784e-10
81,ACAP1,-0.2520030769378968,0.17967105901316516,1.0688631919855976e-10
7861,SPTLC2,0.24628665338997183,0.17912255324095752,1.1486299087183844e-10
2154,DDX41,0.16687071246922383,0.1789368087257244,1.176958165453496e-10
4998,MRTFB,0.2246097772062799,0.17843294353918016,1.2573404639464486e-10
6757,RCC1,0.36455602430558903,0.1774116499517947,1.4373447862083523e-10
1175,CAMSAP3,0.2152241796513046,0.17664589448039364,1.5888677077625861e-10
3319,GMFG,-0.2925335015545259,0.1757140566864951,1.7947603353305425e-10
8412,TMEM106B,0.30027714085065327,0.17449833381607888,2.1036198308925928e-10
2006,CUTC,-0.23997721039405995,0.17392278877147888,2.2676874059837225e-10
3970,IRF2BPL,0.20153313939176573,0.173891901396023,2.2768425368003103e-10
7102,RSPRY1,0.22533315073371118,0.17222058631163187,2.830929374457961e-10
3691,HMOX2,0.2906437607008107,0.1721684359675159,2.850217614326275e-10
8829,TXNDC17,0.40663256243619983,0.17004569728958183,3.7564317893540703e-10
1917,CRLF3,-0.189801685478961,0.16994662547795533,3.8050882759128616e-10
3159,GALNT10,0.3861292738226274,0.16750165105152404,5.225347873319956e-10
1733,CNKSR1,0.2283237786053414,0.16692672006190892,5.629314635941947e-10
3434,GRAP,-0.39169025153325887,0.16660633490983504,5.86771451923032e-10
8675,TRIP11,0.18464728081488316,0.1663424648274588,6.071561029405412e-10
7779,SPAG1,0.33982592329550104,0.16571958396831538,6.58103940840449e-10
5630,ODR4,0.19978467081035256,0.16505666712694986,7.169896318276387e-10
2324,DNAJC21,0.2165390452099698,0.1628630139082136,9.516757070511765e-10
4193,KLC3,0.4266773678740284,0.1628444478572374,9.539565646743996e-10
8561,TOR1AIP2,0.22238613064449012,0.1627652064476294,9.637525675794772e-10
2924,FBXL18,0.1817467970294369,0.1621208618297003,1.0472025580313772e-09
7969,STK17A,0.33654953941838733,0.16810498785013794,1.1295091891279077e-09
9373,ZMIZ2,0.2938428905516541,0.16116568546461402,1.1842667036566992e-09
1704,CLPTM1L,0.3761759790803054,0.1593981559399689,1.4864876586042095e-09
2230,DHRS7,0.2909594078106848,0.15839046604189802,1.6918353670731331e-09
6137,PLS3,0.2714446647454134,0.158308815437679,1.7096572486420075e-09
6422,PRSS8,0.42708643554843945,0.15667659538007983,2.1076795676838834e-09
2722,ETF1,0.1682586702122305,0.15660100007323466,2.128191502587141e-09
6748,RBP5,-0.48406647133061337,0.15650867965614065,2.1535103881628036e-09
4241,KRI1,0.26285215287343494,0.15639068224517885,2.1863066826719693e-09
2586,ELOB,0.15481305915951085,0.15637657956844675,2.1902593929145484e-09
7580,SLC30A9,0.2660572929243672,0.15614525504020604,2.2561164215311415e-09
400,ANKHD1-EIF4EBP3,0.1352378182520029,0.1556345971141822,2.408534860002618e-09
8932,UFM1,-0.24328109436416692,0.15519169508633993,2.5489740883480545e-09
2578,ELMO1,-0.2604770357641465,0.15423965345668994,2.87894953803155e-09
7947,STARD5,-0.26933544868955656,0.15976940377604879,3.167154531961792e-09
3465,GSPT1,0.1783571731258572,0.15301267728071385,3.3674074664658023e-09
