,Comparison,Slope,R_squared,P_value
50,MET,0.5927623328910844,0.24585535779305365,1.7136308928343607e-14
45,PRKCB,-0.28850382386429074,0.19077644361545795,3.061336788868506e-11
63,STK3,0.2395361272406568,0.16618102380783004,7.469243080809958e-10
84,XIAP,0.17300026154391177,0.163992431008019,9.884923939888006e-10
58,PLCG2,-0.25331417599582556,0.16224524886229869,1.2357399549014772e-09
91,DUSP6,0.3428042801612762,0.1627381411300622,2.405630363115784e-09
42,PPP3CB,-0.1706269404172142,0.15476495256108885,3.1993441355682054e-09
11,PPP2R5E,0.14235146195896148,0.15378687918797881,3.621164334837835e-09
56,PRKCQ,-0.3342065441553835,0.15200256774436935,4.537715914623613e-09
29,FGFR1,-0.5463007811056858,0.1705501739532333,5.161013795917886e-09
73,CRABP2,1.0787664647196358,0.1493690820443725,6.326197847372829e-09
27,PFN1,-0.12136877207684889,0.14865748458972536,6.919444736644142e-09
9,RASGRP2,-0.3420977994752905,0.14690684841811982,8.624328490404628e-09
97,STAT5B,-0.19605235672400056,0.1439078693069362,1.256634360808496e-08
47,CSK,-0.15258738421660048,0.14385799173637634,1.264514733057729e-08
53,ARHGEF1,-0.14919736158232413,0.14287182691948944,1.4307921303827224e-08
7,ZAP70,-0.27422796630045315,0.14068673496976986,1.880513336775927e-08
52,PTK2,0.20692614962294537,0.13825992318163344,2.5457627151072974e-08
41,CDH1,0.261651942163213,0.1352669783597338,3.6951520600829485e-08
12,WAS,-0.1890133416094361,0.1335384262569814,4.580171033493933e-08
61,AHR,0.22924358015468368,0.13115533462944517,6.154575833756453e-08
26,NCOA2,0.13820921364985458,0.13104861466243975,6.236456192905843e-08
94,ALDOA,0.21249760922799282,0.12947909260855517,7.573344509476973e-08
96,EML4,0.19970891701207671,0.12735223359808448,9.849175017574585e-08
34,RASSF1,-0.3047542933860889,0.13637968086980237,1.0795952499897232e-07
89,PPP2R3A,0.22605809427607731,0.12477092066438779,1.3539558446179022e-07
15,MAP2K6,-0.24041094277239386,0.12434238177333862,1.4273096636919569e-07
92,OSMR,0.304278443322956,0.1241245082030606,1.4661029493556048e-07
81,MAP4K1,-0.22254255753917057,0.12407429130270974,1.4751916905795878e-07
25,MGST1,0.36193592765714067,0.12250888007256955,1.7883706103606503e-07
30,FOXO1,-0.21482914421473162,0.12218524318482128,1.860925042443607e-07
54,MDH1,-0.12736926090670742,0.12120216228159897,2.0997269899964013e-07
66,BLK,-0.7628667234832951,0.1421028108176678,2.1424220028924744e-07
51,PPP3CC,-0.21835312049571615,0.12027951595869892,2.3514357871051986e-07
13,PTPN7,-0.2170170171498982,0.1179431141613741,3.130931339094323e-07
49,ETS1,-0.23703699277552776,0.11610496307290662,3.9203595806271814e-07
4,ARRB2,-0.17415149900532148,0.11559147921567454,4.1742475116183387e-07
71,PIK3CD,-0.1537576208567255,0.11546112288732151,4.2412590277144906e-07
24,PIK3C3,-0.1157568415483226,0.11402966111898043,5.051241910639921e-07
59,DEPTOR,0.27962201458720465,0.1136299845570297,5.30365364745395e-07
0,GPX2,-0.8701646970458928,0.12768582964195757,5.940694550490205e-07
16,CBL,-0.13047666880642195,0.11210407147557717,6.387970988572425e-07
18,STK4,-0.13594952861220239,0.1111618031872553,7.164744104578904e-07
36,SMAD4,-0.14918835017621893,0.1102272565314798,8.027734431621795e-07
5,RAC2,-0.196565046383806,0.10968819148450247,8.571697123424633e-07
40,SETD7,0.13828927156960566,0.10961404166532032,8.649331010913044e-07
85,KTN1,0.19416211297701674,0.10925556813340381,9.034612926196521e-07
79,ENO3,-0.6554435720255574,0.10641314910348483,1.2758487560322075e-06
8,ENPP3,0.5243044209436744,0.13805724708988992,1.315615154217844e-06
17,CD209,-0.32470819470747003,0.1036647753216252,1.7799990119383236e-06
72,COL11A1,0.4458407422496766,0.10337096372814926,1.8444317978121876e-06
83,PRKCI,0.15356134365727994,0.10336289791570089,1.846232939608218e-06
38,ERRFI1,0.3668365594933024,0.10318974177658231,1.8853240605860051e-06
76,KIT,-0.3625361014903484,0.10305543304969726,1.9162106684616534e-06
70,STAT5A,-0.1752180005981007,0.10248052739302407,2.054204735602384e-06
78,HGF,-0.26062604703134745,0.10056699256987374,2.5886452118552838e-06
43,FZD1,0.24769498528901981,0.10053624313575313,2.5982756914312746e-06
60,PLCB2,-0.1899767974147142,0.10016508429996715,2.7173675105781086e-06
80,SRF,-0.21525463555817206,0.10379889593941577,2.7644793694217716e-06
33,ARHGEF6,-0.18628169163331132,0.0994123273598029,2.9758171541973503e-06
98,ABCC3,0.45278136785764816,0.09852711308565712,3.3111609098844482e-06
77,ARHGAP35,0.13339183037368835,0.09772704200523309,3.6464403273267178e-06
57,RASA1,0.10986720736688843,0.09731889429210099,3.830268901159454e-06
3,TOP1,0.29227978062702675,0.09715571702094454,3.906315855358433e-06
6,FGD1,-0.40158201416493705,0.10899483778747114,3.941957530195001e-06
14,JAK3,-0.19125346655588393,0.10010823671080751,4.2482828788187535e-06
2,CDK6,-0.22777489569789353,0.09569377125602566,4.658216202625871e-06
62,RASAL3,-0.17402469230985193,0.09562838672469187,4.695016702911404e-06
37,ITGB5,0.18400714147519462,0.09558409614114677,4.720108952850542e-06
28,MAPK13,0.1798221741117597,0.09438009759319642,5.4557389289625995e-06
39,PSPH,0.2014384060398296,0.09424979231394345,5.541893869959879e-06
1,SQSTM1,0.33500702587253617,0.09403976881662386,5.683613401817801e-06
64,PLA2G2A,-0.7087868122339726,0.09337990057429303,6.152753504351998e-06
46,GCC1,0.13306911804898314,0.09212997000311408,7.149489699255902e-06
67,PKN3,-0.39741011157416933,0.09964294741488969,7.34540914719089e-06
82,GRB2,-0.13214943438003707,0.09187759511663103,7.369438422835298e-06
74,CDKN1B,-0.23328215814559997,0.09128581825963347,7.911932398051558e-06
32,VASP,-0.1322717804348524,0.08936482504688367,9.961879561708157e-06
35,MAP3K8,-0.21358078608525272,0.0949170101411444,1.241415319707021e-05
90,CALML3,-0.2692537009157269,0.08545467639139336,1.5909293015210057e-05
75,NCOA3,0.10278861923346305,0.08289043638088264,2.161390703743239e-05
48,SHOC2,-0.10603513018439724,0.08249462144430461,2.265997043868306e-05
20,CYCS,0.25918509810318296,0.08197369206183851,2.41138761204375e-05
10,TNXB,-0.48215246633630776,0.0819331103990373,2.423096337459061e-05
31,GSR,-0.1886316482971611,0.08181513279734141,2.457457999753645e-05
86,THBS2,0.5811259683613881,0.08084085489847169,2.7604130050948284e-05
68,FGR,-0.3023646422055737,0.08055306360091852,2.856820094060655e-05
19,SMAD3,-0.20261689632370383,0.08027016411831016,2.9548552386959588e-05
65,MTDH,0.1512877462039621,0.0802570960241015,2.9594638961906685e-05
22,RASGRP4,-0.25197270768896757,0.08604185569051537,3.0128647993416907e-05
55,ME1,-0.18932761920900484,0.07968973312997374,3.1666080757743535e-05
69,FLNC,-0.3683179121258254,0.07884993614370205,3.500006745117355e-05
23,PPP2R2D,-0.16726784248632368,0.07822717376455297,3.7696131187433495e-05
21,RXRB,0.0950055470082854,0.0781496431534116,3.8045940479749924e-05
95,VGLL4,0.19527466429674292,0.07785482611339752,3.940590084120021e-05
44,FGD4,-0.18740858321565648,0.07721112017699007,4.2545877359024414e-05
93,ATAD2,0.20784770286358262,0.07679975603707126,4.468179082024802e-05
87,C5,-0.3502580064020742,0.08652618187776714,4.597478196368814e-05
88,C5,-0.3502580064020742,0.08652618187776714,4.597478196368814e-05
